"","tweet_id","user_username","text","possibly_sensitive","created_at","conversation_id","author_id","lang","in_reply_to_user_id","user_profile_image_url","user_description","user_name","user_protected","user_created_at","user_verified","user_location","user_pinned_tweet_id","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"79","1365961481133514753","BlytheByName","RT @thinkingautism: “When you tell a story about a community that is not your own, that is a responsibility you need to take really serious…",FALSE,"2021-02-28T09:46:10.000Z","1365961481133514753","1105339309085712384","en",NA,"https://pbs.twimg.com/profile_images/1349600941490618368/PNh7h2UZ_normal.jpg","♿️🏳️‍🌈 Writer, performer, producer. Host of Just A Spoonful podcast. FKA Kaitlyn Plyley | She/her | Not accepting unsolicited advice at this time","Kaitlyn Blythe",FALSE,"2019-03-12T05:26:42.000Z",FALSE,"Naarm (Melbourne)","1618837201294589952","https://t.co/gSqL5IumhF",36,0,0,35891,14,2086,976,"retweeted","1365888698319925249","“When you tell a story about a community that is not your own, that is a responsibility you need to take really seriously.” ASAN’s Noor Pervez @SnoringDoggo to @THR, on the differences between the misfires &amp; gems of recent autism movies.

https://t.co/5rHlvGyUAn #neurodiversity","en","152835605"
"80","1365959310514089991","oe_with","Spent most of today looking for useful overexcitability resources, and end up with nothing but tears 😭😭 I’m not an academic btw...
Dabrowski’s theory is older than me, and yet all I see is papers debating its existence #gifted #MentalHealthAwareness #Neurodiversity https://t.co/jeQuzgLM6w",FALSE,"2021-02-28T09:37:32.000Z","1365959310514089991","1357544243514855425","en",NA,"https://pbs.twimg.com/profile_images/1357544476315508740/ot48hBaT_normal.jpg","Easy-to-understand content on overexcitabilities, Dabrowski, and the theory of positive disintegration. Helping people find their authenticity.","Adults With Overexcitabilities",FALSE,"2021-02-05T04:19:23.000Z",FALSE,NA,"1564136665958203393","https://t.co/JhKt7UfII3",0,2,0,438,0,139,40,NA,NA,NA,NA,NA
"81","1365958396969648128","22_Gilly","RT @thinkingautism: ""The vibrance and joy of autism is often overlooked amongst the trouble that it can cause. The hard parts do make my li…",FALSE,"2021-02-28T09:33:54.000Z","1365958396969648128","2149168791","en",NA,"https://pbs.twimg.com/profile_images/1296823344436781061/Zad-VLjK_normal.jpg","""The fact that we are here & that I speak these words is an attempt to break that silence & bridge some of those differences between us""🌹she/her RT≠agree","Gilly 🦕 🤍💛🧡❤️🤎💜💙💚🖤",FALSE,"2013-10-23T03:59:23.000Z",FALSE,NA,NA,NA,36,0,0,209453,76,2080,4800,"retweeted","1365774661380792321","""The vibrance and joy of autism is often overlooked amongst the trouble that it can cause. The hard parts do make my life hard, but people forget that the good parts are what makes my life really good.” @ItsEmilyKaty, at TPGA:

https://t.co/C3RGj8pywe #autistic #Neurodiversity","en","152835605"
"82","1365956173057425409","DMATalent","To help #employers understand #ADHD and what they can do to become more neurodiverse-friendly, we’ve collaborated alongside specialists to create a detailed ADHD Employer Guide, with the support of DM Trust.

Download it here: https://t.co/0hs9427T8p

#Neurodiversity https://t.co/nygDnIbIsD",FALSE,"2021-02-28T09:25:04.000Z","1365956173057425409","202120915","en",NA,"https://pbs.twimg.com/profile_images/1131122727421657088/LrS4F2b1_normal.png","Inspiring the next generation.","DMA Talent",FALSE,"2010-10-13T10:32:15.000Z",FALSE,"London, England","1362024266103988231","https://t.co/CThx1RmULF",0,0,0,5799,64,1959,1954,NA,NA,NA,NA,NA
"83","1365953991943745541","the_ether","@MyShardOfLight @AdhdAngsty I also side-eye the correlation between neurodiversity and connective tissue disorders, but I'm too tired to explore it for myself.",FALSE,"2021-02-28T09:16:24.000Z","1365761442599686147","14280928","en","1068539363661889536","https://pbs.twimg.com/profile_images/1282827079055110144/Ip8yzGx6_normal.jpg","Parent/writer/poet/artist/sculptor/gamer/ADHDer. Chronically sick as fuck. they/them.","Kim",FALSE,"2008-04-02T05:52:17.000Z",FALSE,"Brisbane QLD","1483039517984849928",NA,0,0,0,37370,13,530,1398,NA,NA,NA,NA,NA
"84","1365949472522575874","LJlHOON","@Alex_Autistic @scoupblog hi, the reference to neurodiversity isn't meant to b seen as a definition so much as a place for others to start their research and I see how my wording could be misunderstood here, feel free to dm me if you still want to talk about it!",FALSE,"2021-02-28T08:58:27.000Z","1365933961218691078","1156630830078406657","en","1152185040622817281","https://pbs.twimg.com/profile_images/1627196294128189445/6W7bjRdE_normal.jpg","Your experience is not universal","♡",FALSE,"2019-07-31T18:20:53.000Z",FALSE,"26 ; HE/THEY 🏳️‍🌈🏳️‍⚧️","1605572651967164416","https://t.co/Je6FQyNXwL",0,1,0,17439,4,169,363,NA,NA,NA,NA,NA
"85","1365949127213735941","DiannaConleyVO","RT @ADHD_Alien: How to help an ADHD Student - or - things you can use yourself to study. I’m only a girl with ADHD myself and not an Expert…",FALSE,"2021-02-28T08:57:04.000Z","1365949127213735941","2460382860","en",NA,"https://pbs.twimg.com/profile_images/1220468697925672960/3TbxyNQ8_normal.jpg","(she/they) Voice Actor, Video Games, Commercials etc! #ADHD #Chronicillness #LGBTQ. Florence in #MementoMori 
Represented by Vox Inc in LA!","Dianna Conley VO 🌈 💉💉💉💉💉",FALSE,"2014-04-23T22:02:06.000Z",FALSE,NA,"1585545295307235329","https://t.co/nBeNY4zZ3s",3338,0,0,8054,47,2691,2541,"retweeted","1150073563258527744","How to help an ADHD Student - or - things you can use yourself to study. I’m only a girl with ADHD myself and not an Expert, but I hope it helps! 

#adhs #comics #tdah #neurodiversity https://t.co/kBek07Ztbz","en","1132258990140907524"
"86","1365948159990640642","Alex_Autistic","@froggie8_8 @scoupblog That's not what neurodiversity is. Neurodiversity is part of the disability rights movement, not thinking autism is not a disability",FALSE,"2021-02-28T08:53:14.000Z","1365933961218691078","1152185040622817281","en","1156630830078406657","https://pbs.twimg.com/profile_images/1550638288989569024/Iyjs7JEf_normal.jpg","Alex | 27 | He/him |","Alex 🏳️‍🌈",FALSE,"2019-07-19T11:54:55.000Z",FALSE,"Yorkshire",NA,NA,0,1,0,24279,6,968,2048,NA,NA,NA,NA,NA
"87","1365947535584419842","TartantuesdayI","@kwr66 Thanks Kev - it's a love story.  After being turfed out of 5 schools, it brings a tear to my eye to see him doing so well.  And it has me near greeting with rage at @theSNP to see self-ID disability carpetbaggers misuse disability and neurodiversity to game the system.",FALSE,"2021-02-28T08:50:45.000Z","1365943186502393856","2749371896","en","314767345","https://pbs.twimg.com/profile_images/1124088673962733573/RlIQA913_normal.png","Where is the coward that would not dare to fight for such a land as Scotland? Sir Walter Scott 🏴󠁧󠁢󠁳󠁣󠁴󠁿💙","#TartanTuesday 🏴󠁧󠁢󠁳󠁣󠁴󠁿CITIZEN NOT SERF🏴󠁧󠁢󠁳󠁣󠁴󠁿",FALSE,"2014-08-20T15:34:21.000Z",FALSE,"Future Republic of Scotland","1034870503532634115",NA,1,3,0,86475,23,4628,4704,NA,NA,NA,NA,NA
"88","1365944654118715392","Kosjenka","RT @thinkingautism: ""The vibrance and joy of autism is often overlooked amongst the trouble that it can cause. The hard parts do make my li…",FALSE,"2021-02-28T08:39:18.000Z","1365944654118715392","492447729","en",NA,"https://pbs.twimg.com/profile_images/1060457063556542464/yNVNnqup_normal.jpg","Autistic teacher | #ActuallyAutistic | #AutisticParent | @autizamabc | s/weary | she/her | every day is a perfect day for bananafish","Kosjenka",FALSE,"2012-02-14T18:44:45.000Z",FALSE,"Croatia","788108140076204032",NA,36,0,0,35543,54,1553,2534,"retweeted","1365774661380792321","""The vibrance and joy of autism is often overlooked amongst the trouble that it can cause. The hard parts do make my life hard, but people forget that the good parts are what makes my life really good.” @ItsEmilyKaty, at TPGA:

https://t.co/C3RGj8pywe #autistic #Neurodiversity","en","152835605"
"89","1365944500309422080","FionasWriting","RT @shannonrosa: What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I s…",FALSE,"2021-02-28T08:38:41.000Z","1365944500309422080","1037810149539373057","en",NA,"https://pbs.twimg.com/profile_images/1466339394261032966/VL_S-ON1_normal.jpg","Disability Justice, feminist, equalities consultant, writer, performance poet. 

Here for physics, poetry and politics.
@fionaswriting@mastodon.scot

She/her 🦕","Fiona Robertson♿🌻",FALSE,"2018-09-06T21:09:56.000Z",FALSE,"Aberdeen, Scotland","1465583174956814340","https://t.co/r6FtWSIDV1",13,0,0,71634,46,9185,3626,"retweeted","1365826365023395841","What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I see in my son as well. Autistic commonalities can be such a wonderful thing, even among people who seem extremely different at a first glance. #Neurodiversity https://t.co/iJIHgQHM7o","en","14497828"
"90","1365943695485378563","kwr66","Giving priority to the low-hanging fruit of those claiming neurodiversity is cheaper and is used as social blackmail against the parents of people with autism who should otherwise be entitled to a say in how policies are formed.  https://t.co/ltlBroWvek",FALSE,"2021-02-28T08:35:29.000Z","1365943695485378563","314767345","en",NA,"https://pbs.twimg.com/profile_images/1470674291419189251/h4G-U2i9_normal.jpg","Dad, Internationalist & Humanist. Independence, Hibs 💚Auld Reekie💚, Britannia delenda est✌🏻♐️just like a Spitfire Pilot😉 res, non verba Scottish Republican.","🐘KevR 🍒",FALSE,"2011-06-10T19:38:24.000Z",FALSE,"Edinburgh, Res Publica Scozia","1629138362958323714","https://t.co/iKNpVWhubr",1,0,0,160137,66,7512,5227,NA,NA,NA,NA,NA
"91","1365943616036691969","Snoreterra","RT @shannonrosa: What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I s…",FALSE,"2021-02-28T08:35:10.000Z","1365943616036691969","1025931479044390913","en",NA,"https://pbs.twimg.com/profile_images/1213184407651045377/gALoAr-0_normal.jpg","If I could eat every cheeseburger, I would. Genderfluid, bi, he/they/she. Autistic Latine / Latinx with chronic pain, scoliosis. 🇩🇴🇲🇽🇺🇸 James 1:26","Snoreterra",FALSE,"2018-08-05T02:28:20.000Z",FALSE,"Colonized Tongva territory","1181303579627286528","https://t.co/CxnW9ri9BD",13,0,0,10756,0,61,426,"retweeted","1365826365023395841","What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I see in my son as well. Autistic commonalities can be such a wonderful thing, even among people who seem extremely different at a first glance. #Neurodiversity https://t.co/iJIHgQHM7o","en","14497828"
"92","1365943246564839425","johnnytimpson1","Personally &amp; as ⁦@DisabilityGovUK⁩ &amp; Access Ambassador for the Insurance &amp; Banking Sectors plus ⁦@GainAutism⁩, Group for Autism, Insurance &amp; Neurodiversity committee member, thank you Helen Jeffries at the ⁦@cabinetofficeuk⁩  https://t.co/sXJXzgrQU7",FALSE,"2021-02-28T08:33:42.000Z","1365943246564839425","4001245463","en",NA,"https://pbs.twimg.com/profile_images/1109233017648746496/6VlvADvw_normal.jpg","Ex UK Gov Financial Services Disability Ambassador-Now,Financial Inclusion Commissioner & Financial Services Consumer Panel member + NED, Charity adviser & FRSA","Johnny Timpson",FALSE,"2015-10-20T10:17:28.000Z",FALSE,"UK",NA,NA,0,5,2,22740,13,2028,1284,NA,NA,NA,NA,NA
"93","1365943109272686592","MaiSerhan","My new story just dropped in @flashfictionmagazine. A #flashfiction piece about #motherhood #neurodiversity and the power of words. 
https://t.co/FHt7oi3xiq via @flashficmag",FALSE,"2021-02-28T08:33:09.000Z","1365943109272686592","18113838","en",NA,"https://pbs.twimg.com/profile_images/1599003900224446464/XK0echM2_normal.jpg","writer, translator. @UniofOxford","Mai Serhan",FALSE,"2008-12-14T08:20:35.000Z",FALSE,"Cairo, Egypt",NA,"https://t.co/zB2LoOmFEi",1,5,0,163,1,339,201,NA,NA,NA,NA,NA
"94","1365942976199884801","CircuitSwan","RT @dustychipura: The #neurodiverse community deserves sexy, fun relationships! Rachel Rose @headonish and @drlizpowell are writing a book…",FALSE,"2021-02-28T08:32:38.000Z","1365942976199884801","5851892","en",NA,"https://pbs.twimg.com/profile_images/1407516975341899784/rUWaMkNR_normal.png","Brains are inversely proportionate to common sense - me, Nicole Schwartz. My tweets are my own. Formerly known as AmazonV. she/her @DianaInitiative @dcskytalks","CircuitSwan",FALSE,"2007-05-08T03:21:45.000Z",FALSE,"Edmonton, Alberta","1558866555076677634","https://t.co/Ivoi7iRhB1",26,0,0,124340,213,6409,1631,"retweeted","1364344761742548993","The #neurodiverse community deserves sexy, fun relationships! Rachel Rose @headonish and @drlizpowell are writing a book on relationships and #ADHD. Help them out, and take their anonymous survey. :-) https://t.co/KycsOktCTT

#sexpositivity #neurodiversity  #polyamory","en","959297857059631104"
"95","1365942478319194112","SFdirewolf","RT @shannonrosa: What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I s…",FALSE,"2021-02-28T08:30:39.000Z","1365942478319194112","564511791","en",NA,"https://pbs.twimg.com/profile_images/1563732066138697728/6E-b7pTQ_normal.jpg","Disabled oracle. Founder, @DisVisibility. Author of debut memoir, YEAR OF THE TIGER, available now! https://t.co/hJnu4IpHvj","Alice Wong 王美華",FALSE,"2012-04-27T09:14:56.000Z",TRUE,"San Francisco, CA","1567047093256359939","https://t.co/IWQuH10SvX",13,0,0,420688,1074,72849,4078,"retweeted","1365826365023395841","What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I see in my son as well. Autistic commonalities can be such a wonderful thing, even among people who seem extremely different at a first glance. #Neurodiversity https://t.co/iJIHgQHM7o","en","14497828"
"96","1365941136011976708","LJlHOON","@scoupblog not everyone views their autism as a disability (i.e. the concept of neurodiversity) and the last thing I want to do is tell someone else on the autism spectrum what they can or can't do or how to feel but there is a discrepancy within the community about this",FALSE,"2021-02-28T08:25:19.000Z","1365933961218691078","1156630830078406657","en","1156630830078406657","https://pbs.twimg.com/profile_images/1627196294128189445/6W7bjRdE_normal.jpg","Your experience is not universal","♡",FALSE,"2019-07-31T18:20:53.000Z",FALSE,"26 ; HE/THEY 🏳️‍🌈🏳️‍⚧️","1605572651967164416","https://t.co/Je6FQyNXwL",0,5,0,17439,4,169,363,NA,NA,NA,NA,NA
"97","1365939062733955076","sachendenker","RT @shannonrosa: What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I s…",FALSE,"2021-02-28T08:17:05.000Z","1365939062733955076","1064107476457582592","en",NA,"https://pbs.twimg.com/profile_images/1190669839028895746/kSJkGg5r_normal.jpg","Bloggende Mutter 2er #Sachendenker. ❤️ mit @madmadmod . Sucht und findet hier Aha-Erlebnisse und ist gleichzeitig viel zu high sensitive für Twitter.","Sachendenker",FALSE,"2018-11-18T10:46:07.000Z",FALSE,NA,"1345828687283970049","https://t.co/0IeCffA1zG",13,0,0,20140,5,523,675,"retweeted","1365826365023395841","What I particularly love about @ItsEmilyKaty’s post is that so many of her autistic experiences of pure joy are things I see in my son as well. Autistic commonalities can be such a wonderful thing, even among people who seem extremely different at a first glance. #Neurodiversity https://t.co/iJIHgQHM7o","en","14497828"
"98","1365935553234018308","AutismeInfo","RT @thinkingautism: “When you tell a story about a community that is not your own, that is a responsibility you need to take really serious…",FALSE,"2021-02-28T08:03:08.000Z","1365935553234018308","73844486","en",NA,"https://pbs.twimg.com/profile_images/429291272/ipod_normal.JPG","Autism - France - It's time to Stand Up ! For inclusion
http://t.co/eKrjPbCa","autisme info",FALSE,"2009-09-13T08:29:51.000Z",FALSE,"France","973189121060495361","http://t.co/IwBXCsc6dk",36,0,0,32527,117,6793,2642,"retweeted","1365888698319925249","“When you tell a story about a community that is not your own, that is a responsibility you need to take really seriously.” ASAN’s Noor Pervez @SnoringDoggo to @THR, on the differences between the misfires &amp; gems of recent autism movies.

https://t.co/5rHlvGyUAn #neurodiversity","en","152835605"
"99","1365931392593403904","jordan_uggla","RT @thinkingautism: “When you tell a story about a community that is not your own, that is a responsibility you need to take really serious…",FALSE,"2021-02-28T07:46:36.000Z","1365931392593403904","892272535328268288","en",NA,"https://pbs.twimg.com/profile_images/1047579619413479424/fQ0eINf3_normal.jpg","Software Dev, Linux Support Engineer, Free Software Enthusiast, Dancer. He/Him.

Opinions are my own, not necessarily my employer's.

@Jordan_U@floss.social","Jordan Uggla",FALSE,"2017-08-01T06:35:24.000Z",FALSE,NA,NA,NA,36,0,0,63977,2,160,171,"retweeted","1365888698319925249","“When you tell a story about a community that is not your own, that is a responsibility you need to take really seriously.” ASAN’s Noor Pervez @SnoringDoggo to @THR, on the differences between the misfires &amp; gems of recent autism movies.

https://t.co/5rHlvGyUAn #neurodiversity","en","152835605"
"100","1365930929970163712","sslimerick","The latest Autism/Otizm- Echolalia/Ekolali! https://t.co/XEmiwhqBcZ Thanks to @patrickthe6 @psycoscience #autism #neurodiversity",FALSE,"2021-02-28T07:44:46.000Z","1365930929970163712","166112168","ht",NA,"https://pbs.twimg.com/profile_images/1075504128573485067/HM7rHJu3_normal.jpg","MEB- #EGT #EDU Sevgi Ogretmen(i)/Özcan Sabancı MTAL/ ITEC Ambassador/#fcscourse / #stem /#erasmus+ / #proje #İSTKA","Sevgi SABANCI TOKGÖZ",FALSE,"2010-07-13T10:39:04.000Z",FALSE,"Ankara/Turkey",NA,"https://t.co/TqWILe1kWp",0,0,0,12534,18,1396,734,NA,NA,NA,NA,NA
"101","1365924857007931398","violet_instead","RT @thinkingautism: “When you tell a story about a community that is not your own, that is a responsibility you need to take really serious…",FALSE,"2021-02-28T07:20:38.000Z","1365924857007931398","27479148","en",NA,"https://pbs.twimg.com/profile_images/1481447102634868738/AqHgTFbW_normal.jpg","","Violet instead 📚🏳️‍🌈💖💜💙",FALSE,"2009-03-29T18:54:09.000Z",FALSE,NA,NA,NA,36,0,0,5788,0,32,477,"retweeted","1365888698319925249","“When you tell a story about a community that is not your own, that is a responsibility you need to take really seriously.” ASAN’s Noor Pervez @SnoringDoggo to @THR, on the differences between the misfires &amp; gems of recent autism movies.

https://t.co/5rHlvGyUAn #neurodiversity","en","152835605"
"102","1365924276113661955","andrewmorrisuk","RT @MarkPWriter: #mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbei…",FALSE,"2021-02-28T07:18:19.000Z","1365924276113661955","2358562603","qme",NA,"https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg","Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia","Andrew Morris",FALSE,"2014-02-23T21:58:16.000Z",FALSE,"Bedford",NA,NA,1,0,0,704587,329,16149,1713,"retweeted","1365923669252399105","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting #leadership https://t.co/WrbLSKDJV2","qme","1240973279965388801"
"103","1365923669252399105","MarkPWriter","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting #leadership https://t.co/WrbLSKDJV2",FALSE,"2021-02-28T07:15:55.000Z","1365923669252399105","1240973279965388801","qme",NA,"https://pbs.twimg.com/profile_images/1240973626104578049/2jfh0yGP_normal.jpg","Freelance writer and copywriter open to all projects, specialising in autism, neurodiversity and mental health.","Mark Palmer",FALSE,"2020-03-20T12:08:39.000Z",FALSE,NA,"1240974571651706880",NA,1,0,0,1226,0,474,1000,NA,NA,NA,NA,NA
"104","1365920074415104000","M_Mountstephen","36,000 readers @SENMagazine : Wow...... #learningsupport #educationresearch #neurodiversity",FALSE,"2021-02-28T07:01:37.000Z","1365920074415104000","811752057841414144","en",NA,"https://pbs.twimg.com/profile_images/1348003747755122689/N17lu6EO_normal.jpg","Editor of SEN Magazine, course provider of cognitive-motor-affect approaches to learning differences, dog lover and traveller 

Reviews Editor : SEN Magazine","Mary Mountstephen",FALSE,"2016-12-22T01:55:47.000Z",FALSE,"U.K., Europe, Asia",NA,"https://t.co/H98UePdPJ1",0,0,0,7809,8,1222,3769,NA,NA,NA,NA,NA
"105","1365917176771842050","EdChatEU","RT @AguirreLearns: @inspirecitizen1 @EvoHannan @diskon4no @ChrisQuinn64 @naomi_toland @ladeidiomas @richreadalot @LainieRowell @bbray27 @Te…",FALSE,"2021-02-28T06:50:07.000Z","1365917176771842050","4051118260","en",NA,"https://pbs.twimg.com/profile_images/1059846734006927366/QQ0YX3lj_normal.jpg","Multilingual Global Education Chat #EdChatEU - 
Register here: https://t.co/MaZG5ye2ia","#EdChatEU 🇪🇺",FALSE,"2015-10-27T04:47:51.000Z",FALSE,"Europe 🇪🇺",NA,"https://t.co/2y81M2NHNT",7,0,0,120953,213,13868,5301,"retweeted","1365879736468201474","@inspirecitizen1 @EvoHannan @diskon4no @ChrisQuinn64 @naomi_toland @ladeidiomas @richreadalot @LainieRowell @bbray27 @TeacherPaul1978 @mcdonald_kecia @KavitaTanna @socialstudiestx @AshleySDGsguia @IannottiRene @wondermeaghan @theloongwayhome @ejthorne8 @NishaQureshi19 @SlateLaoshi @dlguerin1 @scottj_onwheels @melissa_campesi @WorldProfessor @Mrs_Gilchrist @Hedreich @JuliaFliss @SDG2030 @EdChatEU @ChaptersInt @jfjmueller @MrAleoSays Launching a Texas based Equity Group with the support of my mentor @dmendoza7 thru @teachplusTX to provide sustainable support for BIPOC that have neurodiversity.

Look forward to IC MTE🌏 Cohort #2, speaks to my soul https://t.co/SVOp6MIRbm","en","897795979134382080"
"106","1365914560037855232","GundamMerc","@littlereasonwhy @VoiceWemo https://t.co/ax3pC2pABc",FALSE,"2021-02-28T06:39:43.000Z","1365894977994313728","38008708","qme","917478746185261056","https://pbs.twimg.com/profile_images/1629428442071457793/V50aAHKV_normal.jpg","Any Pronoun
once called ""weirdo-furro-pronoun-user-man""
referred to as ""reassuring gundam man""","GundamMerc",FALSE,"2009-05-05T20:16:22.000Z",FALSE,NA,NA,NA,0,0,0,11221,5,62,801,NA,NA,NA,NA,NA
"107","1365914221330931713","DubiousCA","@thisismewhatevs Can i submit my paper on Data &amp; neurodiversity that I wrote for my special topics university course on The Sociology of Star Trek",FALSE,"2021-02-28T06:38:22.000Z","1365912068252196865","1703468263","en","760963316634312704","https://pbs.twimg.com/profile_images/1168760680461168640/2Ock3QsZ_normal.jpg","Fangirl. Autistic. Queerer than a platypus in a snowstorm. Diverse media is a cultural necessity. Icon:tinymintywolf","Dubious",FALSE,"2013-08-27T01:42:58.000Z",FALSE,"British Columbia, Canada","1593429280481955841","https://t.co/fE1MbhsGmL",0,18,0,131119,35,1479,1658,NA,NA,NA,NA,NA
"108","1365913038931525632","dovelyhearts","""that's cool and it's new and i get to touch it and take it home"" about your love for shopping. i am realizing a lot of what i feel ""alien"" about can be attributed to my own neurodiversity",FALSE,"2021-02-28T06:33:40.000Z","1365912668733919233","881121260431953920","en","881121260431953920","https://pbs.twimg.com/profile_images/1623944313678725120/Z2aXuarM_normal.jpg","22 • she/her • 18+ • multi fandom","estella 💅🏼 v9 spoilers",FALSE,"2017-07-01T12:04:13.000Z",FALSE,"in rwby hell","1403545149955846144",NA,0,0,0,56543,16,878,1179,NA,NA,NA,NA,NA
"109","1365912568980779009","ekverstania","@antivoraction @lilririah My friend who has high support needs, relies on friends for basic needs because in spite of multiple significant disabilities, her father expects her to live 'independently'. Some neurodiversity people don't like that she calls herself 'severe' and she won't do 'autistic pride'.",FALSE,"2021-02-28T06:31:48.000Z","1365893178541408260","17630756","en","1164061385250111488","https://pbs.twimg.com/profile_images/1505236522706083845/M5Ox7VQy_normal.jpg","Disability rights activist and lifelong learner. NO LONGER REGULARLY ON TWITTER. Mostly on https://t.co/uDT1sZ6pPX, occasionally on https://t.co/aajCqb673d.","Tania Melnyczuk",FALSE,"2008-11-25T20:40:53.000Z",FALSE,"🇿🇦","1616147973561253896","https://t.co/f7Zj5gBHy8",0,3,0,130337,0,12995,6847,NA,NA,NA,NA,NA
"110","1365910864709173248","ekverstania","@lilririah @antivoraction Most people who know that the neurodiversity crowd has 'sides', pick one. It gets complicated when you discover that there are several of these sides!",FALSE,"2021-02-28T06:25:02.000Z","1365893178541408260","17630756","en","2213140081","https://pbs.twimg.com/profile_images/1505236522706083845/M5Ox7VQy_normal.jpg","Disability rights activist and lifelong learner. NO LONGER REGULARLY ON TWITTER. Mostly on https://t.co/uDT1sZ6pPX, occasionally on https://t.co/aajCqb673d.","Tania Melnyczuk",FALSE,"2008-11-25T20:40:53.000Z",FALSE,"🇿🇦","1616147973561253896","https://t.co/f7Zj5gBHy8",0,3,0,130337,0,12995,6847,NA,NA,NA,NA,NA
"111","1365905550475735041","cyclite","RT @thinkingautism: “When you tell a story about a community that is not your own, that is a responsibility you need to take really serious…",FALSE,"2021-02-28T06:03:55.000Z","1365905550475735041","1570115245","en",NA,"https://pbs.twimg.com/profile_images/1406178666351054853/vYkOhEik_normal.jpg","Antithetical owl. No filters, no bullshit, no subtext. Don't impose your own feelings and motives on me. You'll get them wrong. #ActuallyAutistic #BanABA","Marjut Ollitervo ∞",FALSE,"2013-07-05T09:06:55.000Z",FALSE,"Helsinki","1583480376244072448","https://t.co/ZoS7k4ynnk",36,0,0,39142,42,3252,1005,"retweeted","1365888698319925249","“When you tell a story about a community that is not your own, that is a responsibility you need to take really seriously.” ASAN’s Noor Pervez @SnoringDoggo to @THR, on the differences between the misfires &amp; gems of recent autism movies.

https://t.co/5rHlvGyUAn #neurodiversity","en","152835605"
"112","1365896625114251271","jocarys","I wish someone would explain to me the difference between Neurodiversity studies, Critical autism studies, and critical disability studies #autisticsinacademia",FALSE,"2021-02-28T05:28:27.000Z","1365896625114251271","824915954501042177","en",NA,"https://pbs.twimg.com/profile_images/1213933544453464064/FAoPlKTL_normal.jpg","Social Justice Bard. Autistic, Queer, and Genderqueer. Atheopagan. Cat Mom. Into Tarot & TV. she/her. they/them. (PS: Flag in pic is the genderfae flag)","Cup of Jo",FALSE,"2017-01-27T09:44:24.000Z",FALSE,"Lebanon",NA,NA,0,0,0,6041,3,330,1182,NA,NA,NA,NA,NA
"113","1366030853730693126","KeithBrooker5","RT @DuncanHenry78: And I know that ROGD is affecting girls massively more (and it’s real. Argue all you like about terms but it’s a thing),…",FALSE,"2021-02-28T14:21:49.000Z","1366030853730693126","1209432645127589888","en",NA,"https://pbs.twimg.com/profile_images/1592944323359817729/YeCpj2W3_normal.jpg","NUDIST. If you follow don't complain about retweets. 💙☢☣🏳️‍🌈🇺🇸🏴‍☠️⚔️🦼","Keith Brooker",FALSE,"2019-12-24T11:16:46.000Z",FALSE,"Maryville, TN","1590048471784255488",NA,10,0,0,167379,2,690,728,"retweeted","1366016405859168256","And I know that ROGD is affecting girls massively more (and it’s real. Argue all you like about terms but it’s a thing), but it appears it’s there in boys too, possibly related to neurodiversity, and it’s a problem men should not expect women to solve. Problems exist.","en","449574902"
"114","1366029891758559240","autismgadfly","In 1984 I never dreamed #neurodiversity would exist: https://t.co/mxEFswY59k",FALSE,"2021-02-28T14:18:00.000Z","1366029891758559240","63336824","en",NA,"https://pbs.twimg.com/profile_images/1259632022156238849/6Ey6nDEY_normal.jpg","Autistic senior citizen crusading against neurodiversity Author of the novel, The Mu Rhythm Bluff available on Amazon https://t.co/JIwDDrJ9HH","Jonathan Mitchell",FALSE,"2009-08-06T02:12:55.000Z",FALSE,"los angeles",NA,"https://t.co/K8lr8YbsDg",0,5,0,17548,35,1420,1142,NA,NA,NA,NA,NA
