,tweet_id,text,tokenized_text
2338,1467590971454013447,@JulietCCoates @GilesPalaeoLab @kph3k I can’t see how we can have a system which works for everyone which doesn’t allow for different paths to successful adulthood. Embracing Neurodiversity shouldn’t mean simply tweaking the system so that different people achieve within the same paradigm.,<user> <user> <user> i can ’ t see how we can have a system which works for everyone which doesn ’ t allow for different paths to successful adulthood . embracing neurodiversity shouldn ’ t mean simply tweaking the system so that different people achieve within the same paradigm .
2341,1467589695022374912,"doing ND people a dissurvice. Other comments on that post said some pritty offil things I will not repeat. I see other posts elsewhere where those who practice ABA seek ways of defending their profession against, quote, neurodiversity fokes, unquote, as if something that involves","doing nd people a dissurvice . other comments on that post said some pritty offil things i will not repeat . i see other posts elsewhere where those who practice <allcaps> aba </allcaps> seek ways of defending their profession against , quote , neurodiversity fokes , unquote , as if something that involves"
2348,1467585920568340484,"@PrivaCat Honestly, people being people is what makes this world enjoyable. Please, talk about you because that gives your professional content more life.

Having said that, I often worry that my rants about neurodiversity issues will do me more harm than good.","<user> honestly , people being people is what makes this world enjoyable . please , talk about you because that gives your professional content more life . having said that , i often worry that my rants about neurodiversity issues will do me more harm than good ."
2349,1467585009422938117,"Neurodiversity, Trauma and Fibromyalgia. Just like I said in my last post on Autism, Trauma and Fibromyalgia you can see Neurodivergent People are more susceptible too onto developing Fibromyalgia due to Trauma issues:
https://t.co/lCobtiuqEk","neurodiversity , trauma and fibromyalgia . just like i said in my last post on autism , trauma and fibromyalgia you can see neurodivergent people are more susceptible too onto developing fibromyalgia due to trauma issues : <url>"
2350,1467584985703989250,@papermagazine @Grimezsz Me too! Her neurodiversity 🤍,<user> <user> me too ! her neurodiversity 🤍
2353,1467584584905031680,"""So does cognitive flexibility make people smarter in a way that isn’t always captured on #IQ tests? We know that it leads to better 'cold cognition,' which is non-emotional or 'rational' thinking, throughout the lifespan,"" https://t.co/e6yKdEBSyF #Gifted #2e #Neurodiversity #CBT https://t.co/5wRDexsJnp",""" so does cognitive flexibility make people smarter in a way that isn ’ t always captured on <hashtag> iq </hashtag> tests ? we know that it leads to better ' cold cognition , ' which is non - emotional or ' rational ' thinking , throughout the lifespan , "" <url> <hashtag> gifted </hashtag> <hashtag> 2 e </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> cbt </hashtag> <url>"
2355,1467583535401820166,"#ICYMI: I’ve been posting information about neurodivergence (primarily ADHD &amp; Autism) every day, beginning with each successive letter of the alphabet. 

In true #ADHD style, I accidentally skipped G and went straight on to H—oops!  

#Neurodiversity #Neurodivergent #ADHDTwitter https://t.co/OJmD9sJtCv","<hashtag> icymi </hashtag> : i ’ ve been posting information about neurodivergence ( primarily <allcaps> adhd </allcaps> & autism ) every day , beginning with each successive letter of the alphabet . in true <hashtag> adhd </hashtag> style , i accidentally skipped g and went straight on to h — oops ! <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> adhd twitter </hashtag> <url>"
2359,1467579551656161285,Neurodiversity Test: Which of these words denotes a larger body of water?,neurodiversity test : which of these words denotes a larger body of water ?
2360,1467573932534505473,"@lizziesmilkovch @EVlLD34D neurodiverse, and yes i meant in this discussion maybe i should have made that clearer i jsut assumed u would know since we were talking specifically about autism and neurodiversity","<user> <user> neurodiverse , and yes i meant in this discussion maybe i should have made that clearer i jsut assumed u would know since we were talking specifically about autism and neurodiversity"
2361,1467571232702926851,"People should NOT have to disadvantage their families to pay for dyslexia tutoring! There are other ways!

Dyslexia Tutoring: Is it Essential? https://t.co/4JjC8HlTvz

#dyslexia #tutoring #reading #education #teaching #neurodiversity https://t.co/JdHmCe1aq1",people should <allcaps> not </allcaps> have to disadvantage their families to pay for dyslexia tutoring ! there are other ways ! dyslexia tutoring : is it essential ? <url> <hashtag> dyslexia </hashtag> <hashtag> tutoring </hashtag> <hashtag> reading </hashtag> <hashtag> education </hashtag> <hashtag> teaching </hashtag> <hashtag> neurodiversity </hashtag> <url>
2363,1467569608286691334,"In this short post --
3 advantages that help dyslexic kids soar! 

Three Wishes for Every Child with Dyslexia: https://t.co/Q5wKtga6nq

#dyslexia #reading #neurodiversity #family #dyslexicadvantage https://t.co/ZByDAaVSgJ",in this short post - - <number> advantages that help dyslexic kids soar ! three wishes for every child with dyslexia : <url> <hashtag> dyslexia </hashtag> <hashtag> reading </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> family </hashtag> <hashtag> dyslexic advantage </hashtag> <url>
2364,1467569493954072577,@courtneygraben average neurodiversity,<user> average neurodiversity
2370,1467566923181346820,Just signed up to hear Punit Shah's public talk on the importance of similarity vs differences in Neurodiversity https://t.co/V4hLmDeWs0,just signed up to hear punit shah ' s public talk on the importance of similarity vs differences in neurodiversity <url>
2371,1467566100808290306,"@hbomax 8-bit Christmas was such a great family movie, but why did you make that cruel and ignorant joke about ADHD? The absolute LAST thing my son needed for Christmas was another message that he is the bad kid. #Neurodiversity #adhdtwitter","<user> <number> - bit christmas was such a great family movie , but why did you make that cruel and ignorant joke about <allcaps> adhd </allcaps> ? the absolute <allcaps> last </allcaps> thing my son needed for christmas was another message that he is the bad kid . <hashtag> neurodiversity </hashtag> <hashtag> adhd twitter </hashtag>"
2373,1467558658208718851,"Today is Stabilizing Sunday, Dec. 5th, 1:30-3pm.

Every first Sunday of the month.

@Solefolksartlab in Leimert Park
4425 Crenshaw Bl.

PRESENTED BY @THELIVINGWELLTOUR
#mentalhealthadvocate #Neurodiversity 

@paintedbrain #outreach #resources #peertopeer #Calhope #Fema https://t.co/Rb7F5OOvT7","today is stabilizing sunday , dec . 5 th , <time> - <time> . every first sunday of the month . <user> in leimert park <number> crenshaw bl . <allcaps> presented by </allcaps> <user> <hashtag> mental health advocate </hashtag> <hashtag> neurodiversity </hashtag> <user> <hashtag> outreach </hashtag> <hashtag> resources </hashtag> <hashtag> peer to peer </hashtag> <hashtag> calhope </hashtag> <hashtag> fema </hashtag> <url>"
2376,1467556805672939533,"Volunteers - charity trustees meeting in the 'new normal'

Our charity trustees met for their quarterly board meeting by video conference on Tuesday night, the 'new normal' way https://t.co/kBgSOTaAfe #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove","volunteers - charity trustees meeting in the ' new normal ' our charity trustees met for their quarterly board meeting by video conference on tuesday night , the ' new normal ' way <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> inclusion </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>"
2377,1467556546037047296,"@Weegirl58 Apparently maximising profits by sticking around in totalitarian HK wasn’t a topic they wanted to mention today, so neurodiversity was deemed a worthwhile alternative😂","<user> apparently maximising profits by sticking around in totalitarian hk wasn ’ t a topic they wanted to mention today , so neurodiversity was deemed a worthwhile alternative 😂"
2379,1467553230305562634,@WeCops @RachelKearton @InspPartridge @RayHgate @CollegeofPolice Standby for to Neurodiversity candidates perspective tweets … 🥴,<user> <user> <user> <user> <user> standby for to neurodiversity candidates perspective tweets … 🥴
2383,1467551105693454336,“It’s So Easy!” – Why These Words Hurt Autistic People: https://t.co/HmKtmXnDXS #autistic #autism #neurodivergent #neurodiversity #learning Please RT https://t.co/axAFU79e4o,“ it ’ s so easy ! ” – why these words hurt autistic people : <url> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> learning </hashtag> please rt <url>
2384,1467550746111578114,Neurodiversity in Business is stronger for the support and guidance of @TumiSotire https://t.co/6FvKzCV5yK,neurodiversity in business is stronger for the support and guidance of <user> <url>
2385,1467549911839232005,Nothing About Us Without Us #Neurodiversity #Neurodivergent #ibm https://t.co/nAopWV8efO,nothing about us without us <hashtag> neurodiversity </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> ibm </hashtag> <url>
2386,1467549656464900096,"*THIS* 

Autistics aren't the only one who struggle with eye contact, who simply prefer not to make a lot of eye contact, or who find it uncomfortable, etc. 

#ActuallyAutistic #Autistic #Neurodivergent #Neurodiversity #CelebrateNeurodiversity https://t.co/xu9dMjQq05","* <allcaps> this </allcaps> * autistics are not the only one who struggle with eye contact , who simply prefer not to make a lot of eye contact , or who find it uncomfortable , etc . <hashtag> actually autistic </hashtag> <hashtag> autistic </hashtag> <hashtag> neurodivergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> celebrate neurodiversity </hashtag> <url>"
2391,1467753114816110595,"As part of NUH hidden disabilities month consider these practical tips on Neurodiversity inclusion. A simple conversation to aid 121s, appraisal or induction. As someone with dyslexia this 100% would have helped me @nuhstaffability @TeamNUH @PINCNUH @culture_nhs @NHSE_Diversity https://t.co/iLGllJtlUE","as part of <allcaps> nuh </allcaps> hidden disabilities month consider these practical tips on neurodiversity inclusion . a simple conversation to aid 1 2 1 s , appraisal or induction . as someone with dyslexia this <percent> would have helped me <user> <user> <user> <user> <user> <url>"
2392,1467750753830064128,Neurodiversity In The Workplace: Valuing Individuality and Nurturing Skills via @QuayMagazine https://t.co/UiNuMAwIB1,neurodiversity in the workplace : valuing individuality and nurturing skills via <user> <url>
2397,1467744881183318024,"Neurodiversity in the Modern Workplace — an interesting discussion to be heard on this podcast where Chris Rainey is joined by his guest Sara Milesson, Vice President of Human Resources at Trelleborg. @HRLeaders_ https://t.co/n0e4eMWW0K https://t.co/qZEtG3ifOg","neurodiversity in the modern workplace — an interesting discussion to be heard on this podcast where chris rainey is joined by his guest sara milesson , vice president of human resources at trelleborg . <user> <url> <url>"
2399,1467744298745565188,"@ElieKadath @sfchronicle I have been a cast member for 10 years, and only ever got paid for co-teaching a workshop on Neurodiversity. The Pattersons make an ungodly profit every year on the backs of volunteer labor and treat issues of our safety and inclusivity as unimportant. We are worms to them!","<user> <user> i have been a cast member for <number> years , and only ever got paid for co - teaching a workshop on neurodiversity . the pattersons make an ungodly profit every year on the backs of volunteer labor and treat issues of our safety and inclusivity as unimportant . we are worms to them !"
2400,1467743123484856322,"The modern #workplace is more progressive, with #HRLeaders making strides in fostering DE&amp;I. But one area where there is still a lot of work to be done is in the #inclusion of #neurodivergent #employees. Check out these seven #HR strategies for inclusion:
https://t.co/vpDfgPZcyy","the modern <hashtag> workplace </hashtag> is more progressive , with <hashtag> hr leaders </hashtag> making strides in fostering de & i . but one area where there is still a lot of work to be done is in the <hashtag> inclusion </hashtag> of <hashtag> neuro divergent </hashtag> <hashtag> employees </hashtag> . check out these seven <hashtag> hr </hashtag> strategies for inclusion : <url>"
2402,1467737396041195524,Where to Find Sensory Activities for #Autism https://t.co/kUuG5AvOE3 #neurodiversity #sensoryfriendlysolutions #parenting #sensoryfriendly #sensorydisorder,where to find sensory activities for <hashtag> autism </hashtag> <url> <hashtag> neurodiversity </hashtag> <hashtag> sensory friendly solutions </hashtag> <hashtag> parenting </hashtag> <hashtag> sensory friendly </hashtag> <hashtag> sensory disorder </hashtag>
2403,1467737178293874689,"I think it’s important that we recognise that neurodiversity isn’t about medical diagnoses.

Self ID as neurodivergent is great. It empowers us to shape our environments for the better. We don’t need medical permission. Same as a didn’t need a doctor to diagnose me as ‘gay’ https://t.co/MUKNI58Osp",i think it ’ s important that we recognise that neurodiversity isn ’ t about medical diagnoses . self id as neurodivergent is great . it empowers us to shape our environments for the better . we don ’ t need medical permission . same as a didn ’ t need a doctor to diagnose me as ‘ gay ’ <url>
2404,1467736404671225859,"Property to let? Zetetick Housing offer a no-fuss, no problem solution

#Property #PropertyWanted #Landlords #Lettings #Croydon #SouthLondon #Sussex #SouthEast

Zetetick Housing https://t.co/0Z9dHh3zaF #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove","property to let ? zetetick housing offer a no - fuss , no problem solution <hashtag> property </hashtag> <hashtag> property wanted </hashtag> <hashtag> landlords </hashtag> <hashtag> lettings </hashtag> <hashtag> croydon </hashtag> <hashtag> south london </hashtag> <hashtag> sussex </hashtag> <hashtag> south east </hashtag> zetetick housing <url> <hashtag> supported living </hashtag> <hashtag> learning disabilities </hashtag> <hashtag> inclusion </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism love </hashtag>"
2408,1467734548666408962,"I am the same person 
before and after a diagnosis
BUT maybe you or I will change the way we see each other depending on the label(s) we are given.
Embrace neurodiversity https://t.co/x4NV5NEszc",i am the same person before and after a diagnosis <allcaps> but </allcaps> maybe you or i will change the way we see each other depending on the label ( s ) we are given . embrace neurodiversity <url>
2411,1467730182677184512,@ivoryblooms @BLADEBREAKlNGS @iconocIasts // neurodiversity win! the loser who just stabbed you to death is autistic,<user> <user> <user> / / neurodiversity win ! the loser who just stabbed you to death is autistic
2413,1467719713409015808,I am exhausted but #ECCC2021 is in the bag! Huge thanks to @emeraldcitycon for hosting our panels on #Neurodiversity on their disability and inclusion track! Next up: @pax unplugged! https://t.co/Yiv09CbkjC,i am exhausted but <hashtag> ec <elongated> 2021 </hashtag> is in the bag ! huge thanks to <user> for hosting our panels on <hashtag> neurodiversity </hashtag> on their disability and inclusion track ! next up : <user> unplugged ! <url>
2415,1467713727734685696,"This week is going to very busy and very stressful. Making sure to breath! Hoping that I can be successful with everything going on. If you have extra positive vibes, send them my way! #ADHD #adhdtwitter #adhdtips #Neurodiversity #positive #uplifting #focused #notfocused https://t.co/Z1YP2dpJyW","this week is going to very busy and very stressful . making sure to breath ! hoping that i can be successful with everything going on . if you have extra positive vibes , send them my way ! <hashtag> adhd </hashtag> <hashtag> adhd twitter </hashtag> <hashtag> adhd tips </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> positive </hashtag> <hashtag> uplifting </hashtag> <hashtag> focused </hashtag> <hashtag> not focused </hashtag> <url>"
2418,1467705495712514050,"One of my peak experiences was being at the US Nat. Stuttering Assoc @westutter conference to discuss  #Neurodiversity &amp; #Stuttering. Such a vibrant stimulating event! Learnt heaps. Tx @Patrick1992C @redefinestammer for the opportunity to share this, and I’d❤️you to read too https://t.co/qdfYxx3lJb","one of my peak experiences was being at the us nat . stuttering assoc <user> conference to discuss <hashtag> neurodiversity </hashtag> & <hashtag> stuttering </hashtag> . such a vibrant stimulating event ! learnt heaps . tx <user> <user> for the opportunity to share this , and i ’ d ❤️ you to read too <url>"
2419,1467704211605536770,@sugrpines7 Just kidding its neurodiversity.,<user> just kidding its neurodiversity .
2420,1467701141387444229,have you heard the music yet? stream at https://t.co/5bqZv0cwG2 now and support neurodiversity in the arts! https://t.co/GnuUxfYfh6,have you heard the music yet ? stream at <url> now and support neurodiversity in the arts ! <url>
2424,1467696162937323520,#thesis #animation #Neurodiversity #autism #adhd #mentalhealth Here's my thesis presentation https://t.co/kW9HRKFRLn,<hashtag> thesis </hashtag> <hashtag> animation </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> autism </hashtag> <hashtag> adhd </hashtag> <hashtag> mental health </hashtag> here ' s my thesis presentation <url>
2425,1467696058054713353,"What is DYSPRAXIA?  

It might look like clumsiness, klutziness, and failure to think ahead. 
It means neural pathways aren't fully synchronized yet. 
More in this post:

Dyspraxia --Tips for Tutors: https://t.co/FZSzaEfMtf

#dyspraxia #Neurodiversity #teaching #family #tutoring https://t.co/K0Io8AH9Jy","what is <allcaps> dyspraxia </allcaps> ? it might look like clumsiness , klutziness , and failure to think ahead . it means neural pathways are not fully synchronized yet . more in this post : dyspraxia - - tips for tutors : <url> <hashtag> dyspraxia </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> teaching </hashtag> <hashtag> family </hashtag> <hashtag> tutoring </hashtag> <url>"
2428,1467690524219953156,We Think You’re Trying to Trick Us: https://t.co/3uEoU7quP6 #autistic #autism #neurodivergent #neurodiversity #gaslighting #trauma Please RT https://t.co/L08RywZdXL,we think you ’ re trying to trick us : <url> <hashtag> autistic </hashtag> <hashtag> autism </hashtag> <hashtag> neuro divergent </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> gaslighting </hashtag> <hashtag> trauma </hashtag> please rt <url>
2430,1467688742056230912,"@ericsmithrocks I have so many replies/related stories about this. But will just send a hug &amp; say I so get it. I knew someone who used to hand out business cards to staring parents that said something nice about their child being autistic, a bit on neurodiversity &amp; something about compassion. ❤️","<user> i have so many replies / related stories about this . but will just send a hug & say i so get it . i knew someone who used to hand out business cards to staring parents that said something nice about their child being autistic , a bit on neurodiversity & something about compassion . ❤️"
2439,1467674858838499334,"@chunkytuna2 @andrewmorrisuk Eww. We have plenty of ""awareness,"" thanks, and not enough acceptance. Not to mention that #ActuallyAustic people regard the puzzle piece as a hate symbol akin to a swastika. Please stop making these things. Use the neurodiversity infinity symbol and quit co-opting your kid's dx.","<user> <user> eww . we have plenty of "" awareness , "" thanks , and not enough acceptance . not to mention that <hashtag> actually austic </hashtag> people regard the puzzle piece as a hate symbol akin to a swastika . please stop making these things . use the neurodiversity infinity symbol and quit co - opting your kid ' s <sad> ."
2446,1467665134327795715,"3 cowls a-blocking. The top is the Catvent Cowl by Marna Gilligan. The middle is the Neurodiversity Pride Cowl by @woolly_rob. The bottom is the Lucky Dip Cowl by @EdenCottage. 
I LOVE A WARM NECK 💃🧣💃
#knitting https://t.co/GpYek817iR",<number> cowls a - blocking . the top is the catvent cowl by marna gilligan . the middle is the neurodiversity pride cowl by <user> . the bottom is the lucky dip cowl by <user> . <allcaps> i love a warm neck </allcaps> 💃 🧣 💃 <hashtag> knitting </hashtag> <url>
2449,1467660058083438598,"#SUFUNFTs  #Afghanistan #NFTs #Humanity #ARTISTSPOTLIGHT #StandUpForUnity is proud to have @ARTXVNFT artist Tara donating her beautiful work to the cause. #Inclusion #Diversity #Neurodiversity. Join us on 18 Dec @clubhouse. Time TBC
#NFTCommunity #NFTCollectors #NFTArtist https://t.co/waLwxkHGHj",<hashtag> sufunf ts </hashtag> <hashtag> afghanistan </hashtag> <hashtag> nf ts </hashtag> <hashtag> humanity </hashtag> <hashtag> artistspotlight </hashtag> <hashtag> stand up for unity </hashtag> is proud to have <user> artist tara donating her beautiful work to the cause . <hashtag> inclusion </hashtag> <hashtag> diversity </hashtag> <hashtag> neurodiversity </hashtag> . join us on <date> <user> . time <allcaps> tbc </allcaps> <hashtag> nft community </hashtag> <hashtag> nft collectors </hashtag> <hashtag> nft artist </hashtag> <url>
2453,1467648976254087168,"Got a combined 3000+ words done on 2 of my #WIP's today! One MG, one adult psychological thriller. Both mainstreaming #autism and #Neurodiversity. 🥳","got a combined <number> + words done on <number> of my <hashtag> wip </hashtag> ' s today ! one mg , one adult psychological thriller . both mainstreaming <hashtag> autism </hashtag> and <hashtag> neurodiversity </hashtag> . 🥳"
2454,1467648597797736455,"Here's what has me thinking about limits: should an events producer have to provide spaces that are out of character with the event in order to accommodate diversity? In this case - #neurodiversity. Here:
3/ https://t.co/nN7eXcjdu5",here ' s what has me thinking about limits : should an events producer have to provide spaces that are out of character with the event in order to accommodate diversity ? in this case - <hashtag> neurodiversity </hashtag> . here : <number> / <url>
2455,1467648592819204096,"@sentient_water I was looking for a neurodiversity-positive MSc specifically about autism, but they were all really ableist (the ones I found).

This MSc looked really promising, and of course I couldn't see the course materials until the course started... 1st module, bam, autism-as-deficits.","<user> i was looking for a neurodiversity - positive msc specifically about autism , but they were all really ableist ( the ones i found ) . this msc looked really promising , and of course i could not see the course materials until the course started . <repeated> 1 st module , bam , autism - as - deficits ."
2457,1467646047941890049,"Yesterday, I was w/ @UCDavis Redwood SEED Scholars (#neurodiversity) as they shared what they're learning. On now: I'm so happy to see @hollyrpeete's @hallmarkchannel movie representing a young man w/#autism (+ the family love) on screen, played by an actor w/autism. #NikSanchez https://t.co/FqNLilevVk","yesterday , i was w / <user> redwood <allcaps> seed </allcaps> scholars ( <hashtag> neurodiversity </hashtag> ) as they shared what they are learning . on now : i am so happy to see <user> ' s <user> movie representing a young man w / <hashtag> autism </hashtag> ( + the family love ) on screen , played by an actor w / autism . <hashtag> nik sanchez </hashtag> <url>"
2458,1467645634870013955,Check out the latest article in my newsletter: How to find - and to fight - your brain's kryptonite. Interview with @oCarolineStokes  #brain #neurodiversity #flow https://t.co/nOJJz5gqgT via @LinkedIn,check out the latest article in my newsletter : how to find - and to fight - your brain ' s kryptonite . interview with <user> <hashtag> brain </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> flow </hashtag> <url> via <user>
2459,1467643851917574147,"Finished @woolly_rob 's Neurodiversity Pride Cowl. In the end, I didn't have a blue that worked so I went a different way and I like it. I was doing the colorwork 2-handed and you can 100% tell I figured out almost halfway through that I had the strands in the wrong hands. 😅 1/2 https://t.co/W0SCsuzO3Y","finished <user> ' s neurodiversity pride cowl . in the end , i did not have a blue that worked so i went a different way and i like it . i was doing the colorwork <number> - handed and you can <percent> tell i figured out almost halfway through that i had the strands in the wrong hands . 😅 <number> / <number> <url>"
2461,1467642409832099841,"@koshersemite @Rina_The_Esper I saw Rina’s posts earlier today. 
Certainly something to think about.

I don’t wanna see ppls internalised ableism take the diversity out of neurodiversity.

Hopefully I’ll be able to catch either of you in a space again soon",<user> <user> i saw rina ’ s posts earlier today . certainly something to think about . i don ’ t wanna see ppls internalised ableism take the diversity out of neurodiversity . hopefully i ’ ll be able to catch either of you in a space again soon
2465,1467637177962147845,"@chainbear Get the impression that HAM and VER tend to be loners on the grid who go about things their own way and avoid socialising with the drivers much, but to attribute that to neurodiversity is very weird. DC used to travel on PJs with the drivers after he retired which seemed strange","<user> get the impression that <allcaps> ham </allcaps> and <allcaps> ver </allcaps> tend to be loners on the grid who go about things their own way and avoid socialising with the drivers much , but to attribute that to neurodiversity is very weird . dc used to travel on pjs with the drivers after he retired which seemed strange"
2467,1467636798331490304,"Autism isn’t a word to fear, it is a child to be loved! #autism #asd #autismontario #autismspectrum #BeTheChange  #neurodiversity #endthestigma @autismspeaksCAN @autismONT @autismCanada @geneva_centre  @autism @AMHAwareness @Spectrum @ONTSpecialNeeds @ONTABA1 https://t.co/ngoE4vUcDS","autism isn ’ t a word to fear , it is a child to be loved ! <hashtag> autism </hashtag> <hashtag> asd </hashtag> <hashtag> autism ontario </hashtag> <hashtag> autism spectrum </hashtag> <hashtag> be the change </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> end the stigma </hashtag> <user> <user> <user> <user> <user> <user> <user> <user> <user> <url>"
2468,1467636719411363840,@koshersemite Thank you so much! My neurodiversity stems from ADHD and RSD. I’m in so much support of this community being inclusive and supporting everyone in it. I’m all for those most affected by ableism taking the lead! #FuckAbleism,<user> thank you so much ! my neurodiversity stems from <allcaps> adhd </allcaps> and <allcaps> rsd </allcaps> . i ’ m in so much support of this community being inclusive and supporting everyone in it . i ’ m all for those most affected by ableism taking the lead ! <hashtag> fuck ableism </hashtag>
2469,1467636506479132674,"Did you catch this great list of titles that explore autism and neurodiversity, curated by #LoveOzYA author Kay Kerr (@kaymariek) for Allison Tait's (@altait) blog?

Thanks to both for sharing! https://t.co/qvNglsUWlc","did you catch this great list of titles that explore autism and neurodiversity , curated by <hashtag> love oz ya </hashtag> author kay kerr ( <user> ) for allison tait ' s ( <user> ) blog ? thanks to both for sharing ! <url>"
2471,1467633009885171717,"Autistic people need a greater say in where New Zealand's autism research ... 
https://t.co/G83bcSZxHS
#Accessibility #Australia #Canada #Canterbury #Communication #Health #Indigenous #Neurodiversity #NewZealand #NZ #Pacific #ResearchCouncil #US #UK #UniversityOfCanterbury https://t.co/n0LCOCg1qT",autistic people need a greater say in where new zealand ' s autism research . <repeated> <url> <hashtag> accessibility </hashtag> <hashtag> australia </hashtag> <hashtag> canada </hashtag> <hashtag> canterbury </hashtag> <hashtag> communication </hashtag> <hashtag> health </hashtag> <hashtag> indigenous </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> new zealand </hashtag> <hashtag> nz </hashtag> <hashtag> pacific </hashtag> <hashtag> research council </hashtag> <hashtag> us </hashtag> <hashtag> uk </hashtag> <hashtag> university of canterbury </hashtag> <url>
2473,1467630850040807426,why is epilepsy considered a neurodiversity like fr,why is epilepsy considered a neurodiversity like fr
2475,1467628835617263616,"Burned out hard, reduced hours to a 4 day week which is much more sustainable, and got a late neurodiversity diagnosis 😴 https://t.co/53Bxbk8aig","burned out hard , reduced hours to a <number> day week which is much more sustainable , and got a late neurodiversity diagnosis 😴 <url>"
2478,1467627026731446273,"We’d like to introduce you to @typresstv 

Glitch: ADHD, generalized anxiety disorder

Typress is a variety MMO/RPG streamer &amp; mom who focuses on being your natural support system while advocating neurodiversity. Her warm welcomes and smiles are sure to improve your day. https://t.co/JdGQje5Szu","we ’ d like to introduce you to <user> glitch : <allcaps> adhd </allcaps> , generalized anxiety disorder typress is a variety <allcaps> mmo </allcaps> / <allcaps> rpg </allcaps> streamer & mom who focuses on being your natural support system while advocating neurodiversity . her warm welcomes and smiles are sure to improve your day . <url>"
2479,1467813931896950788,We need more neurodiversity-conscious politics! https://t.co/l6eOHurqqk,we need more neurodiversity - conscious politics ! <url>
2480,1467813055211970562,"Tomorrow at 9.30 am (ARG) in the program @CharcodeArena at @fmlatribu i will publish the interview to @singer_judy author of the book ""Neurodiversity, the birth of an idea""","tomorrow at <number> am ( <allcaps> arg </allcaps> ) in the program <user> at <user> i will publish the interview to <user> author of the book "" neurodiversity , the birth of an idea """
2482,1467812289042595845,"They were then challenged to create an independent project to educate others about an aspect of Neurodiversity, and encouraged to be creative and use different media such as creating a podcast or making an art piece.","they were then challenged to create an independent project to educate others about an aspect of neurodiversity , and encouraged to be creative and use different media such as creating a podcast or making an art piece ."
2483,1467812283762028545,Dr Amy Pearson visited from Sunderland University and spoke to the scholars about her research specialism - Neurodiversity. https://t.co/BAiCDvqA7H,dr amy pearson visited from sunderland university and spoke to the scholars about her research specialism - neurodiversity . <url>
2485,1467811080558845953,"A series on career support for students with neurodivergence held by Helen Kofler is starting tomorrow!

To join these sessions and to find out more, visit the link below:

https://t.co/G8poWisLyk

#careersupport #bseo #uog #workshop https://t.co/9wpiLXwdN8","a series on career support for students with neurodivergence held by helen kofler is starting tomorrow ! to join these sessions and to find out more , visit the link below : <url> <hashtag> career support </hashtag> <hashtag> b seo </hashtag> <hashtag> uog </hashtag> <hashtag> workshop </hashtag> <url>"
2486,1467811075408252930,"Are you the next Undergraduate of the year? @targetjobsUK wants to hear from Neurodiverse students who bring different perspectives, creative problem-solving skills and unique strengths to help solve some of the world’s biggest challenges.

Apply now! https://t.co/qNox49pPhL https://t.co/2UGkomB6do","are you the next undergraduate of the year ? <user> wants to hear from neurodiverse students who bring different perspectives , creative problem - solving skills and unique strengths to help solve some of the world ’ s biggest challenges . apply now ! <url> <url>"
2489,1467809999913107461,"@Ms_Deathwish It's a symbol for neurodiversity. I don't think it's for the other things she says though?
She could have so easily designed her own slightly different one",<user> it ' s a symbol for neurodiversity . i do not think it ' s for the other things she says though ? she could have so easily designed her own slightly different one
2490,1467809056366768131,"Excellent work by Sally! @WelshGovernment to meet recommendations in the #NoWrongDoorApproach Report #mentalhealth #NEST #Neurodiversity #UNCRC 

Thank you to @childcomwales @T4CYP @DebbieAustinSW @DizzyDoodler @lynne_neagle @Eluned_Morgan @JulieMorganLAB 

#wholesystemapproach https://t.co/7Cn2EzOfki",excellent work by sally ! <user> to meet recommendations in the <hashtag> no wrong door approach </hashtag> report <hashtag> mental health </hashtag> <hashtag> nest </hashtag> <hashtag> neurodiversity </hashtag> <hashtag> uncrc </hashtag> thank you to <user> <user> <user> <user> <user> <user> <user> <hashtag> whole system approach </hashtag> <url>
2492,1467807022108319748,"Thinking I might develop a new #Neurodiversity talk next year.

What would you like to know about #Neurodiversity, #ADHD or #autism?","thinking i might develop a new <hashtag> neurodiversity </hashtag> talk next year . what would you like to know about <hashtag> neurodiversity </hashtag> , <hashtag> adhd </hashtag> or <hashtag> autism </hashtag> ?"
