"","tweet_id","user_username","text","lang","conversation_id","created_at","possibly_sensitive","author_id","user_description","user_protected","user_created_at","user_pinned_tweet_id","user_location","user_verified","user_name","user_profile_image_url","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id","in_reply_to_user_id"
"68","1454709518579998729","Southernvaper1","RT @ChaunceyGardner: @SeismicPirate @imaracingmom The community of people who use #SaferNicotine includes many adults living with #neurodiv…","en","1454709518579998729","2021-10-31T07:19:11.000Z",FALSE,"1439738336596434948","",FALSE,"2021-09-19T23:49:28.000Z","1610892971099971585",NA,FALSE,"Southernvaper","https://pbs.twimg.com/profile_images/1628109429953396757/1Dzl4DsK_normal.jpg",NA,8,0,0,33885,4,442,690,"retweeted","1454390213539737604","@SeismicPirate @imaracingmom The community of people who use #SaferNicotine includes many adults living with #neurodiversity issues like #ADHD/#autism and #BipolarDisorder.  They're using nicotine because it HELPS THEM.  This is part of our ""we.""  And it raises #SocialJustice issues.
#TherapeuticNicotine https://t.co/vFjN0D4040","en","955925072375701504",NA
"69","1454708999673237505","planetalex_","RT @BlackAutistics: UNIT* A Neurodiversity conference centering Black Experiences is coming to #Birmingham
Where // @yardarthouse &amp; online…","en","1454708999673237505","2021-10-31T07:17:07.000Z",FALSE,"262777661","curating live music + touring @metropolismusic @livenationuk | docu-series producer | founder @womenconnectuk | festivals @theendsfestival | type 1 diabetic ✨",FALSE,"2011-03-08T18:58:04.000Z","1349817537685549064",NA,FALSE,"ALEX","https://pbs.twimg.com/profile_images/1629558132429971457/2NMdOFyj_normal.jpg",NA,61,0,0,120583,68,10766,1635,"retweeted","1448166029251825664","UNIT* A Neurodiversity conference centering Black Experiences is coming to #Birmingham
Where // @yardarthouse &amp; online via YouTube Live Stream 
When // Oct 29th, 30th + 31st
How much? // Pay as you feel 
Book your tickets 👉🏿 https://t.co/LzpAZuwTNJ
Retweet to boost 🌈 ✊🏿
#BHM https://t.co/6BfHwkYadT","en","1125640353086877696",NA
"70","1454708442904543238","TheBlogger_in","Neurodiversity in technology: Are businesses missing out on key talent? https://t.co/4uPLZOy6Bw","en","1454708442904543238","2021-10-31T07:14:54.000Z",FALSE,"1090267247258460161","News Hub and Blogger Community",FALSE,"2019-01-29T15:15:42.000Z",NA,NA,FALSE,"The Blogger","https://pbs.twimg.com/profile_images/1090267788457914369/l6AcnGk8_normal.jpg","https://t.co/N9xrO0v5L5",0,0,0,124764,2,60,4,NA,NA,NA,NA,NA,NA
"71","1454706203129303043","mangotree_books","RT @katemarroquin: @NotASheepie @noplaceforsheep I work with ND kids and they are all amazing, wonderful people. They understand the differ…","en","1454706203129303043","2021-10-31T07:06:00.000Z",FALSE,"750959971","I live in a northern town
Will remove drips when Taylor & Joyce are prosecuted for water rights corruption",FALSE,"2012-08-11T08:58:09.000Z",NA,NA,FALSE,"💧💦Mango Tree","https://pbs.twimg.com/profile_images/1579114754425389056/nQay0VeE_normal.jpg",NA,1,0,0,405090,44,1542,956,"retweeted","1454606480867430404","@NotASheepie @noplaceforsheep I work with ND kids and they are all amazing, wonderful people. They understand the difference between embracing their neurodiversity and behaviour that violates other people’s boundaries.","en","261172438",NA
"72","1454705457931726849","PowerWoodUK","Stay tuned: PowerWood's October 2021 GoodNewsletter - Celebrating Neurodiversity Together https://t.co/n5NUfQ2ZJu https://t.co/Qzz86hDtDB","en","1454705457931726849","2021-10-31T07:03:02.000Z",FALSE,"314013312","PowerWood: Neurodiversity (intensity, sensitivity & hyper-reactivity) is a positive force for personal growth and societal change. Community-Support-Connection",FALSE,"2011-06-09T15:36:25.000Z",NA,"Devon, United Kingdom",FALSE,"Simone de Hoogh","https://pbs.twimg.com/profile_images/613355639159549952/0fK6CoUv_normal.png","http://t.co/oGLmdtAGpu",0,0,0,7679,39,930,1893,NA,NA,NA,NA,NA,NA
"73","1454705160794558467","imaracingmom","@petequily @hbowly I started smoking when I was 10. Lots of smoking and drinking in my family. Along with neurodiversity challenges (many not properly diagnosed). In my early 50's I became the family elder in my Mom's family when she died from smoking related causes.","en","1454682401410482180","2021-10-31T07:01:52.000Z",FALSE,"196274486","#BeKind. DSP @ group home. Advocate, #Curious Researcher. Seeker of making the world a better place. Keeper of the family tree. #NicotineNerd #Neurodiverse",FALSE,"2010-09-28T18:57:02.000Z","1604774895174328320","Minnesota, USA",FALSE,"Skip Murray","https://pbs.twimg.com/profile_images/1602764645588164610/0LjwfN-Z_normal.jpg","https://t.co/82yAoVAXf1",0,0,0,67900,33,4445,4984,NA,NA,NA,NA,NA,"196274486"
"74","1454704957651816450","ZetetickHousing","Care providers - we source property for supported living.

#zetetickhousing #careproviders #supportedliving #bringthemhomes #nofuss

One of the key principles of best practice https://t.co/VRKge1OC3K #supportedliving #learningdisabilities #inclusion #neurodiversity #autismlove","en","1454704957651816450","2021-10-31T07:01:03.000Z",FALSE,"1168462397142700032","A #progressive charity providing #supportedhousing  for adults with #learningdisabilities, #autism, & MH issues in South London & The South East.",FALSE,"2019-09-02T09:56:11.000Z","1534863501717643271","London, Sussex, Surrey, Kent",FALSE,"Zetetick Housing","https://pbs.twimg.com/profile_images/1428364675536748558/_6Z1v7mx_normal.jpg","https://t.co/2r97JfZOHI",0,1,0,4352,2,468,1371,NA,NA,NA,NA,NA,NA
"75","1454704633335660545","AlltechVictor","RT @ChaunceyGardner: @SeismicPirate @imaracingmom The community of people who use #SaferNicotine includes many adults living with #neurodiv…","en","1454704633335660545","2021-10-31T06:59:46.000Z",FALSE,"1240750745261150209","Freedom Fighter, Advocate for THR",FALSE,"2020-03-19T21:23:43.000Z",NA,NA,FALSE,"Victor Alltech","https://pbs.twimg.com/profile_images/1314902561229623296/wkoYuRvl_normal.jpg",NA,8,0,0,8473,2,397,898,"retweeted","1454390213539737604","@SeismicPirate @imaracingmom The community of people who use #SaferNicotine includes many adults living with #neurodiversity issues like #ADHD/#autism and #BipolarDisorder.  They're using nicotine because it HELPS THEM.  This is part of our ""we.""  And it raises #SocialJustice issues.
#TherapeuticNicotine https://t.co/vFjN0D4040","en","955925072375701504",NA
"76","1454702295753506819","galaxicsapphic","RT @littlehux: The scientific &amp; medical community have a really poor grasp on what trauma plus neurodiversity looks and acts like, nor are…","en","1454702295753506819","2021-10-31T06:50:29.000Z",FALSE,"1194063602212200448","In many a fandom | Free Palestine| 22| they/them & she/her| ND | Support Black women or stfu 🫶🏾",FALSE,"2019-11-12T01:25:49.000Z",NA,"The X-Men Mansion",FALSE,"Year of the Izuku// 7 days until 💥 ep","https://pbs.twimg.com/profile_images/1629005313893613569/GaMXtq-B_normal.jpg",NA,12,0,0,42917,0,194,491,"retweeted","1454436812076818432","The scientific &amp; medical community have a really poor grasp on what trauma plus neurodiversity looks and acts like, nor are there many services that support us, which is a huge problem that frankly does need to be talked about, but that’s no the same thing.","en","21353244",NA
"77","1454701995349221380","uxwriter_katrin","""Ultimately, championing neurodiversity is in part about changing the narrative around sensitivity..."" @MelodyWilding
@Nddesigners #neuroinclusive  #neurodivergent #highlySensitive
https://t.co/ScX3Kmyoec","en","1454701995349221380","2021-10-31T06:49:17.000Z",FALSE,"1269294716","Accessible, inclusive, ethical UX. Insurtech product design. #contentDesign #uxWritingAufDeutsch #womenInTech #designLeadership #10xbetter #uxContent",FALSE,"2013-03-15T09:29:22.000Z","1561622047595323392","Deutschland",FALSE,"Katrin | Content Design Lead","https://pbs.twimg.com/profile_images/1579379010743713794/Gw5yWwCt_normal.jpg","https://t.co/4KnOtOIyCJ",0,3,0,1560,15,729,819,NA,NA,NA,NA,NA,NA
"78","1454697643494363136","mark_melon99","RT @commaficionado: Why is it that whenever non autistic people start tweeting about autism and ADHD, they pretty much always make a right…","en","1454697643494363136","2021-10-31T06:31:59.000Z",FALSE,"1093529546085658624","sentimental artist who doesn’t write also full-time anarcho feminist with BPD & ADHD",FALSE,"2019-02-07T15:18:55.000Z","1495353665825034244","she/they",FALSE,"marisol","https://pbs.twimg.com/profile_images/1599591997940957184/WCF6blFD_normal.jpg",NA,66,0,0,243145,3,1158,4387,"retweeted","1454514057676009474","Why is it that whenever non autistic people start tweeting about autism and ADHD, they pretty much always make a right arse of themselves?

Oh yeah, it's cos they're paying literally zero attention to neurodiversity advocacy and voices.","en","48945530",NA
"79","1454697374442479618","ZJAyres","Neurodiversity isn't an excuse for misogyny and bigotry. That's just hate.","en","1454697374442479618","2021-10-31T06:30:55.000Z",FALSE,"2708824621","Analytical Scientist 👩‍🔬 #AcademicMentalHealth advocate🌱 Founder @academicvoices 💬 Author 📘 Fuelled by caffeine & kindness💚 she/her. Not an MD. Views mine",FALSE,"2014-08-05T08:58:36.000Z","1571030805128024064","United Kingdom",FALSE,"Dr Zoë Ayres","https://pbs.twimg.com/profile_images/1554811229973225476/uWAmJFLG_normal.jpg","https://t.co/VvlxPMn9VL",5,169,1,42735,288,74029,21037,NA,NA,NA,NA,NA,NA
"80","1454695781751873537","noellevivante","@DogOfHeliopolis @commaficionado Yep—a lot of antisemitism and alt right talking points often bleed into “gender critical” talk and anti neurodiversity groups.","en","1454425918194204673","2021-10-31T06:24:35.000Z",FALSE,"4800026473","",FALSE,"2016-01-22T21:58:26.000Z","1447743120838258690",NA,FALSE,"Noelle","https://pbs.twimg.com/profile_images/1568321042770460672/4YD2qkzS_normal.jpg",NA,0,1,0,21872,1,341,191,NA,NA,NA,NA,NA,"1090762667030183937"
"81","1454693845720051712","WolfoxGlace","RT @thinkingautism: Sigh. The Autism Science Foundation just published a formal statement endorsing ABA Therapy—specifically in reaction to…","en","1454693845720051712","2021-10-31T06:16:54.000Z",FALSE,"4602991276","24
He/Him.
Tiefling Warlock enjoyer.
Toss a coin to your Witcher.",FALSE,"2015-12-25T19:11:26.000Z","1349359590291496962","Netherlands",FALSE,"Wolfox","https://pbs.twimg.com/profile_images/1615767306834952231/Z4CI6gEP_normal.jpg",NA,76,0,0,33647,4,175,329,"retweeted","1454143418691506179","Sigh. The Autism Science Foundation just published a formal statement endorsing ABA Therapy—specifically in reaction to autistic and ally advocacy condemning the practice as a human rights violation. 

Our autistic children deserve better than conversion therapy. #Neurodiversity","en","152835605",NA
"82","1454692546974830595","NicolaPreston9","RT @DrennanGerard: Such important work #neurodiversity","en","1454692546974830595","2021-10-31T06:11:44.000Z",FALSE,"2274320700","Deputy Subject Lead in Education @UniNorthants Restorative Practitioner, Teacher, Special Educational Needs Co-ordinator, former Police Officer",FALSE,"2014-01-03T10:38:09.000Z","1390202964338413569","England, United Kingdom",FALSE,"Dr Nicola Preston","https://pbs.twimg.com/profile_images/419059242272710657/tbS5bj0D_normal.jpeg",NA,1,0,0,5632,15,923,888,"retweeted","1454539503444561921","Such important work #neurodiversity https://t.co/r3F7MEPZf1","en","521650541",NA
"83","1454689216647077888","andrewmorrisuk","RT @divyaconnects: Inspired by @mugdhakalra 's innovative idea of a comic book #NotThatDifferent to help others understand children like he…","en","1454689216647077888","2021-10-31T05:58:30.000Z",FALSE,"2358562603","Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia",FALSE,"2014-02-23T21:58:16.000Z",NA,"Bedford",FALSE,"Andrew Morris","https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg",NA,1,0,0,704587,329,16149,1713,"retweeted","1454686437673103361","Inspired by @mugdhakalra 's innovative idea of a comic book #NotThatDifferent to help others understand children like her son. ""I want this world to be as much mine as his as everybody else's."" #autism #neurodiversity https://t.co/7Av99r8WqD","en","107764906",NA
"84","1454686437673103361","divyaconnects","Inspired by @mugdhakalra 's innovative idea of a comic book #NotThatDifferent to help others understand children like her son. ""I want this world to be as much mine as his as everybody else's."" #autism #neurodiversity https://t.co/7Av99r8WqD","en","1454686437673103361","2021-10-31T05:47:28.000Z",FALSE,"107764906","Author, Postbox Kashmir @PenguinIndia ; Correspondent-Presenter @BBCWorld @BBCHindi ; Knight Wallace Fellow @UMich ; Views mine, RTs not endorsements",FALSE,"2010-01-23T17:11:54.000Z","1421302366653935621","New Delhi, India",TRUE,"Divya Arya","https://pbs.twimg.com/profile_images/1479527901116600323/fzIsnuAI_normal.jpg","https://t.co/Cu3rpwFjtJ",1,2,2,1596,69,4849,289,"quoted","1454608682566799363","'I want to give my autistic son a voice' https://t.co/1MlFKqT29B","en","442782547",NA
"85","1454686110865518592","lizkers","@Saraheboon I'm currently in clinical psych PhD program, but my university focuses on humanistic psych, not behaviorism. Humanism aligns beautifully with neurodiversity philosophies. Any NDs looking for psychs or programs or internships: seek out humanistic ones.","en","1454460690148831239","2021-10-31T05:46:10.000Z",FALSE,"4799753528","Life-enthusiast. Autistic. Fervent oversharer. Writer. PhD Psych student. Exmo. Single mom. Exhausted. 🏳️‍🌈. @lizkers@mastodon.world",FALSE,"2016-01-22T20:48:14.000Z",NA,"O'odham and Yaqui land",FALSE,"I'll be hiding in my cave, thx.","https://pbs.twimg.com/profile_images/1622053424257974272/HvBrW9i__normal.jpg",NA,0,4,0,6527,17,1062,1035,NA,NA,NA,NA,NA,"151203125"
"86","1454684169011752967","fatlesbianking","RT @commaficionado: Why is it that whenever non autistic people start tweeting about autism and ADHD, they pretty much always make a right…","en","1454684169011752967","2021-10-31T05:38:27.000Z",FALSE,"1445214517596545026","percy | he/they | 22 | hype man 🥰 hot & fat trans lesbian, t4t 🏳‍⚧ auDHD 🎧 chronically a king + disabled ♿ ACAB + anti-racist communist ☭",FALSE,"2021-10-05T02:29:40.000Z","1569582355865808897","Portland, OR",FALSE,"ziya's twt husband 💞","https://pbs.twimg.com/profile_images/1586521924997648385/fUpYRsyB_normal.jpg",NA,66,0,0,34751,2,511,1881,"retweeted","1454514057676009474","Why is it that whenever non autistic people start tweeting about autism and ADHD, they pretty much always make a right arse of themselves?

Oh yeah, it's cos they're paying literally zero attention to neurodiversity advocacy and voices.","en","48945530",NA
"87","1454681650273693697","andrewmorrisuk","RT @LilySpectrum: 😱

#surprise #actuallyautistic #autismawareness #autismacceptance #neurodiversity https://t.co/j22sEYxe3R","und","1454681650273693697","2021-10-31T05:28:26.000Z",FALSE,"2358562603","Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia",FALSE,"2014-02-23T21:58:16.000Z",NA,"Bedford",FALSE,"Andrew Morris","https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg",NA,23,0,0,704587,329,16149,1713,"retweeted","1414672437556486145","😱

#surprise #actuallyautistic #autismawareness #autismacceptance #neurodiversity https://t.co/j22sEYxe3R","und","980659541871333377",NA
"88","1454681222945415173","myownaccount_me","RT @LilySpectrum: 😱

#surprise #actuallyautistic #autismawareness #autismacceptance #neurodiversity https://t.co/j22sEYxe3R","und","1454681222945415173","2021-10-31T05:26:44.000Z",FALSE,"702469972921073664","👩‍🏫  ,   👪 , 🕊🫒",FALSE,"2016-02-24T12:27:47.000Z","1162613807879004161"," 🇬🇷 ,    mastodon",FALSE,"me... !","https://pbs.twimg.com/profile_images/1479817984780685317/5Nv2JZ4r_normal.png","https://t.co/nQfh4Ov3Kk",23,0,0,14624,2,513,405,"retweeted","1414672437556486145","😱

#surprise #actuallyautistic #autismawareness #autismacceptance #neurodiversity https://t.co/j22sEYxe3R","und","980659541871333377",NA
"89","1454671554843922435","Nick63774780","RT @ChaunceyGardner: @SeismicPirate @imaracingmom The community of people who use #SaferNicotine includes many adults living with #neurodiv…","en","1454671554843922435","2021-10-31T04:48:19.000Z",FALSE,"1191409288931151872","Living one day to the next",FALSE,"2019-11-04T17:38:18.000Z",NA,NA,FALSE,"Nick","https://pbs.twimg.com/profile_images/1191409670751182851/1RKOqFd8_normal.jpg",NA,8,0,0,547,1,16,125,"retweeted","1454390213539737604","@SeismicPirate @imaracingmom The community of people who use #SaferNicotine includes many adults living with #neurodiversity issues like #ADHD/#autism and #BipolarDisorder.  They're using nicotine because it HELPS THEM.  This is part of our ""we.""  And it raises #SocialJustice issues.
#TherapeuticNicotine https://t.co/vFjN0D4040","en","955925072375701504",NA
"90","1454670842814611459","Lau_Cob_","RT @NancyDoylePsych: See what @AlmuthMcDowall and I are up to with the #NeurodiverseTribe at @bbk_orgpsych with @geniuswithinCIC 

https://…","en","1454670842814611459","2021-10-31T04:45:30.000Z",FALSE,"3272321682","Researcher: Eating Disorders, Body Image, Autism, ADHD, Sensory Processing, Psychoneuroimmunology. #Neurodiversity #ActuallyAutistic #TraumaNotPD *views my own*",FALSE,"2015-07-09T00:45:16.000Z","1473531897259065344","Australia",FALSE,"Lauren C.","https://pbs.twimg.com/profile_images/1468770163654754304/fO_z458B_normal.jpg",NA,41,0,0,24290,37,2428,1080,"retweeted","1454085641109745665","See what @AlmuthMcDowall and I are up to with the #NeurodiverseTribe at @bbk_orgpsych with @geniuswithinCIC 

https://t.co/PVvXuTBuci https://t.co/Yb550m7i6Z","en","842825118002958341",NA
"91","1454666681918398464","MidwivesinMind","RT @CarolynHastie: Given that neurodiversity is so common, how do #midwives with neurodiversity keep track of everything &amp; manage a structu…","en","1454666681918398464","2021-10-31T04:28:58.000Z",FALSE,"1375732171042914305","#MidwivesInMind A group of 4 midwives passionate about the well-being of their colleagues #SelfCare #SelfCompassion #HealthAndWellbeing The focus is on YOU!",FALSE,"2021-03-27T08:52:01.000Z","1375861445087363072",NA,FALSE,"MidwivesinMind 💙","https://pbs.twimg.com/profile_images/1375799067649961984/aTW-6QlZ_normal.jpg",NA,2,0,0,6020,4,1700,1557,"retweeted","1454336353483702278","Given that neurodiversity is so common, how do #midwives with neurodiversity keep track of everything &amp; manage a structured approach to assessment. Are there strategies to share?","en","17929934",NA
"92","1454659526267912200","ronald_ngoda","Neurodiversity in technology: Are businesses missing out on key talent?  https://t.co/qpG2WK9ei0","en","1454659526267912200","2021-10-31T04:00:31.000Z",FALSE,"860005452180054017","A creative web database applications developer.|Tech Enthusiast |
Pay Hero Kenya LTD|
SPS API| Tweets By ChatGPT",FALSE,"2017-05-04T05:37:32.000Z",NA,"eldoret kenya",FALSE,"ronTheDev","https://pbs.twimg.com/profile_images/1228260325901946880/XuPOi4d7_normal.jpg","https://t.co/7cOUs5J5Zz",0,0,0,2251,2,277,713,NA,NA,NA,NA,NA,NA
"93","1454771997645312003","Lau_Cob_","RT @BethRadulski: As #ActuallyAutistic #Neurodiversity sociologist: you say your words are twisted. So clarify. What solution do you advoca…","en","1454771997645312003","2021-10-31T11:27:27.000Z",FALSE,"3272321682","Researcher: Eating Disorders, Body Image, Autism, ADHD, Sensory Processing, Psychoneuroimmunology. #Neurodiversity #ActuallyAutistic #TraumaNotPD *views my own*",FALSE,"2015-07-09T00:45:16.000Z","1473531897259065344","Australia",FALSE,"Lauren C.","https://pbs.twimg.com/profile_images/1468770163654754304/fO_z458B_normal.jpg",NA,8,0,0,24290,37,2428,1080,"retweeted","1454583921673322498","As #ActuallyAutistic #Neurodiversity sociologist: you say your words are twisted. So clarify. What solution do you advocate for: Less diagnoses of Autistic/ADHD women OR institutional change at intersection of ableism &amp; sexism? Below you say diagnosis is the problem—hence outcry. https://t.co/4Da439NtZm","en","743840844071862272",NA
"94","1454771383125389314","BridgetAnnGrea1","RT @AutisticNW: The problem of course is that the rest of the world doesn't even recognise that we're accommodating them at all.
In fact, s…","en","1454771383125389314","2021-10-31T11:25:00.000Z",FALSE,"1146067339512692736","Caring sharing listener",FALSE,"2019-07-02T14:45:21.000Z",NA,"Cambride",FALSE,"soulbag50grvs","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,153,0,0,29176,1,207,380,"retweeted","1451602187298168837","The problem of course is that the rest of the world doesn't even recognise that we're accommodating them at all.
In fact, some truly think they're doing us a favour by making us act differently.
#autistic #autism #actuallyautistic #Neurodiversity https://t.co/mW3FyWxfOh","en","3148364530",NA
"95","1454770741866647554","QuantumShiraz","I would talk about being a late bloomer and neurodiversity. I would talk about different scenarios where I overcame adversity and created opportunities from scratch.","en","1454768899661172736","2021-10-31T11:22:27.000Z",FALSE,"1012759224324116480","PGCPS ➡️ OSU ➡️UMD | Doctor Quantum Tutoring | A Multipotentialite of Plants, Mathematics, Quantum Computing, AI, Medicine, Weighted Calisthenics, & Energy.",FALSE,"2018-06-29T18:06:30.000Z","1611559947719917574","The Mathematical Multiverse",FALSE,"Shiraz H. Robinson II | Dr. Quantum | Math God","https://pbs.twimg.com/profile_images/1549015301441966086/a7N5Bg99_normal.jpg","https://t.co/ktRno1uJGV",1,1,0,38601,8,1607,5001,NA,NA,NA,NA,NA,"1012759224324116480"
"96","1454768495623872515","gmrgrl_MissBrie","RT @BaroqueChic: @DrJessTaylor Good god - so your idea is to deny women their rightful diagnosis of autism/adhd just so that in case they’r…","en","1454768495623872515","2021-10-31T11:13:32.000Z",FALSE,"1282346610954055680","Neurodivergent FitChick 🏋🏼‍♀️🤸🏼‍♀️ PT, Yoga Teacher, Nutritionist - Gamer 🎮 - Sparkly✨things💕 - PDA/ADHD - She/Her",FALSE,"2020-07-12T16:10:56.000Z","1306178426513100800","Peterborough, England",FALSE,"Miss Brie","https://pbs.twimg.com/profile_images/1365382689336012801/_gI9uEP1_normal.jpg",NA,1,0,0,960,0,170,346,"retweeted","1454435112792248321","@DrJessTaylor Good god - so your idea is to deny women their rightful diagnosis of autism/adhd just so that in case they’re raped, ignorant police might believe them? 
Welcome to the world of neurodiversity, where the ignorance of all neurotypical institutions combines to destroy us.","en","84147648",NA
"97","1454765597712130049","CoachingIssa","If there is no moral or ethical reason for a rule... why does it exist? love yourself, love others ... everything else will follow 

🤷🏻‍♀️

#neurodiversity #normal  #weareone #weareokay #love","en","1454764864841396225","2021-10-31T11:02:01.000Z",FALSE,"1367876017554079749","I coach neurodivergent individuals and families to understand and work with their operating systems. AA, PDA, ADHD (not the letters I expected after my name 😁)",FALSE,"2021-03-05T16:34:05.000Z",NA,NA,FALSE,"Suzan Issa Coaching","https://pbs.twimg.com/profile_images/1426135297063018497/a7tYv4Zs_normal.jpg",NA,0,1,0,248,2,120,336,NA,NA,NA,NA,NA,"1367876017554079749"
"98","1454764470782341126","ker40075","RT @MK_Gallery: From 10-11am today, we will be hosting a Relaxed Viewing of Laura Knight: A Panoramic View.
​
​Please note that this hour i…","en","1454764470782341126","2021-10-31T10:57:32.000Z",FALSE,"1369227872687300608","",FALSE,"2021-03-09T10:05:52.000Z",NA,NA,FALSE,"Ceres","https://pbs.twimg.com/profile_images/1626716982975365122/ZwJ_wr7J_normal.jpg",NA,2,0,0,602,0,124,840,"retweeted","1449616175298760704","From 10-11am today, we will be hosting a Relaxed Viewing of Laura Knight: A Panoramic View.
​
​Please note that this hour is tailored to support visitors with neurodiversity, inclusive of communication or sensory needs. Regular viewings will resume afterwards.
​
​​📷 © Rob Harris https://t.co/5Dczxx44Q0","en","222163858",NA
"99","1454763967545499651","MrCrystalMighty","I mean it was also because I was at the stage where I was expected to take more responsibility for younger members as a Patrol Leader and I really struggled with that, I hope they also have more understanding and awareness of neurodiversity than they did back then!","en","1454761994041577474","2021-10-31T10:55:32.000Z",FALSE,"894309938583023616","""Honestly one of the most screwed up things I've seen so far in the drag scene"" he/they",FALSE,"2017-08-06T21:31:19.000Z","1619330556352729088","Bristol, England",FALSE,"Goth Disco Gnome Blocked Elon again","https://pbs.twimg.com/profile_images/1620327515658108929/WFY58M8g_normal.jpg","https://t.co/YVV16d8DW0",0,35,0,117503,31,4074,1355,NA,NA,NA,NA,NA,"894309938583023616"
"100","1454763421157707777","gmgpr","This organization is on a mission to help teens cope with #neurodiversity challenges.  
https://t.co/yGgX6vImfI 
#autism #spectrumdisorders #HipHopAwards #hiphopnews #musicnews #haverstraw @GARNERArts","en","1454763421157707777","2021-10-31T10:53:22.000Z",FALSE,"104475137","Public Relations, marketing support, social media. Put your business in the spotlight with our three decades of experience.",FALSE,"2010-01-13T12:59:58.000Z",NA,"New York",FALSE,"🌠Risa Hoag","https://pbs.twimg.com/profile_images/1425261541910327303/O1sqbGw0_normal.jpg","https://t.co/0Hgj8bdICJ",0,0,0,10267,243,4675,4718,NA,NA,NA,NA,NA,NA
"101","1454762492874395648","CJXCII","RT @BlackAutistics: I'm really looking forward to Tina Hyde's talk on Neurodiversity and Spirituality at #WeareUnit this afternoon.  https:…","en","1454762492874395648","2021-10-31T10:49:41.000Z",FALSE,"419803442","{Classified} Griot @DeadhorsePR // Producer of AudioVisual content. Promoter of Essential Art. Old Soul. Uncle.",FALSE,"2011-11-23T20:19:39.000Z",NA,"Normal Island",FALSE,"Bob L'éponge (🎾🏌🏾‍♂️ 🏁)","https://pbs.twimg.com/profile_images/1622998500177854465/i4N_YDJt_normal.jpg",NA,2,0,0,73489,5,1137,623,"retweeted","1454759221791182849","I'm really looking forward to Tina Hyde's talk on Neurodiversity and Spirituality at #WeareUnit this afternoon.  https://t.co/LzpAZuwTNJ","en","1125640353086877696",NA
"102","1454761798482137095","autism_coaching","@folkycat @JKPAutism Hi Cat, there definitely needs to be more support in this area!! We will be hosting some free Neurodiversity in the workplace masterclasses from next month! What industry is your friend in? The details will be here soon https://t.co/TQcQHllxJU 🏳️‍🌈","en","1453652011610779649","2021-10-31T10:46:55.000Z",FALSE,"1224705177074225153","🏳️‍🌈 Coaching for autistics #Awareness for businesses #Autism #ActuallyAutistic  #Anxiety #Dyspraxia #OCD #Dyslexia #ADHD #AutismAcceptance 🏳️‍🌈",FALSE,"2020-02-04T14:44:41.000Z","1506262433467404301","UK",FALSE,"Autism & Neurodiversity Coaching 🏳️‍🌈","https://pbs.twimg.com/profile_images/1230920373174177793/kEdW6BX0_normal.jpg","https://t.co/PkLHtm2r6l",1,2,0,721,15,1991,3771,NA,NA,NA,NA,NA,"21228992"
"103","1454761403143704584","schooht","RT @profamandakirby: When we think of neurodiversity we need to think first about biodiversity to understand difference and specialization.…","en","1454761403143704584","2021-10-31T10:45:21.000Z",FALSE,"1876409322","Paediatrician",FALSE,"2013-09-17T18:23:23.000Z",NA,NA,FALSE,"schooht","https://pbs.twimg.com/profile_images/710469692192743424/MUqiDSME_normal.jpg",NA,8,0,0,8056,0,58,790,"retweeted","1454715009523666946","When we think of neurodiversity we need to think first about biodiversity to understand difference and specialization. Thanks also go to @singer_judy https://t.co/ysEtAj2YIJ","en","88743145",NA
"104","1454761363226644484","Andrew_S_Hatton","RT @profamandakirby: If nature can embrace biodiversity - I think we can embrace neurodiversity!( Ref:BBC) https://t.co/1UwGYGrfxt","en","1454761363226644484","2021-10-31T10:45:11.000Z",FALSE,"98515244","Dyspraxic & retired social worker who cannot get over his concern for criminal justice especially probation. worked in Merseyside, Essex & London.",FALSE,"2009-12-22T01:23:45.000Z",NA,"Essex, England, UK",FALSE,"Andrew_S_Hatton","https://pbs.twimg.com/profile_images/1159075060528889861/66P9TPW7_normal.png","https://t.co/OPk61AOY00",3,0,0,315711,193,4786,5193,"retweeted","1454760486910713858","If nature can embrace biodiversity - I think we can embrace neurodiversity!( Ref:BBC) https://t.co/1UwGYGrfxt","en","88743145",NA
"105","1454760701218607110","schooht","RT @profamandakirby: If nature can embrace biodiversity - I think we can embrace neurodiversity!( Ref:BBC) https://t.co/1UwGYGrfxt","en","1454760701218607110","2021-10-31T10:42:33.000Z",FALSE,"1876409322","Paediatrician",FALSE,"2013-09-17T18:23:23.000Z",NA,NA,FALSE,"schooht","https://pbs.twimg.com/profile_images/710469692192743424/MUqiDSME_normal.jpg",NA,3,0,0,8056,0,58,790,"retweeted","1454760486910713858","If nature can embrace biodiversity - I think we can embrace neurodiversity!( Ref:BBC) https://t.co/1UwGYGrfxt","en","88743145",NA
