"","tweet_id","user_username","text","possibly_sensitive","conversation_id","author_id","lang","created_at","in_reply_to_user_id","user_description","user_created_at","user_profile_image_url","user_protected","user_location","user_verified","user_name","user_url","user_pinned_tweet_id","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"76","1355803255553421317","NDSA_UK","Need to find your direction? Want support to chart your way towards a career? Our Mentoring Program will help you to formulate and progress towards your employment goal.! https://t.co/qclUnm0Hta
#ActuallyAutistic 
#Autism 
#Neurodiversity https://t.co/8CioLeNs14",FALSE,"1355803255553421317","1221213880854155269","en","2021-01-31T09:01:00.000Z",NA,"Where neurodivergent people support each other and advocate as a group. Run by #ActuallyAutistic volunteers to drive #AutismAcceptance and empowerment. UK-based","2020-01-25T23:32:56.000Z","https://pbs.twimg.com/profile_images/1221214505465565184/EolItD3g_normal.jpg",FALSE,"United Kingdom",FALSE,"Neurodiverse Self Advocacy","https://t.co/g8kTzeUrue","1490065205560328199",2,3,0,4397,28,2461,1537,NA,NA,NA,NA,NA
"77","1355803035549786112","ekuekanshgupta","Interested in #trustworthyai #digitalrights #neurodiversity and #sustainability? This is just the tip of the iceberg for what’s being offered at MozFest 2021. Sign up now for this must-attend virtual tech event of the year! 
https://t.co/Mfd2zuN4Xz

@mozillafestival @mozilla",FALSE,"1355803035549786112","370804693","en","2021-01-31T09:00:07.000Z",NA,"SDE2 @zetasuite | Self proclaimed Life Coach | Unofficial Bangalore Ambassador |  https://t.co/Br9cteTjHP","2011-09-09T17:18:49.000Z","https://pbs.twimg.com/profile_images/1577646279672631299/S6D1dRPD_normal.jpg",FALSE,"Bengaluru, India",FALSE,"Ekansh Gupta",NA,NA,5,15,0,3858,4,1842,729,NA,NA,NA,NA,NA
"78","1355800477875712001","FocusInMind","So proud of you son. Not only this groundbreaking first but achieving against all the odds #tourettes #drummer #Neurodiversity https://t.co/7r2ys66yKG",FALSE,"1355800477875712001","732707203","en","2021-01-31T08:49:58.000Z",NA,"Raising positive awareness of Tourettes Syndrome; Neurdevelopmental therapist. Interactive Metronome Provider and HANDLE Screener -Changing attitudes and lives.","2012-08-02T11:58:00.000Z","https://pbs.twimg.com/profile_images/378800000181347607/a6938663875999a1d5115345316c8812_normal.jpeg",FALSE,"Pickering, N Yorkshire",FALSE,"Focus in Mind","https://t.co/1526LYcleP",NA,1,3,0,577,0,95,76,"quoted","1355747199460790272","We did it!!! Bulllet Time 2.0! 22 @Logitech C922 Webcams working on a single PC live on @Twitch ! I have to say this is only the beginning of what I will do in the new stream studio!! #bullettime #studio #hype #twitch https://t.co/3f1jRb8gbm","en","985752704"
"79","1355799556559167492","ElvyCurious","Such an important outdoor video. So rare that we see neurodiversity presented outdoors. We don't see the challenges that aren't only the adventure challenges, everyone is always so profesh and kitted out and confident seeming.I love this bit of film https://t.co/zhRNWXig3V",FALSE,"1355799556559167492","993846699662639104","en","2021-01-31T08:46:18.000Z",NA,"Outdoor Education-Nature Based AP-Communities Outdoors-Good Outdoor Lives for All-Food-Poverty-Inclusion-Access-Trauma Informed-Masters of Tiny Adventures","2018-05-08T13:34:52.000Z","https://pbs.twimg.com/profile_images/1109017447141646336/DudZ77Ii_normal.png",FALSE,"South West, England",FALSE,"Curious School of the Wild","https://t.co/qCPKmXRQZ0","1578350958400372736",3,8,0,2432,12,1065,2122,NA,NA,NA,NA,NA
"80","1355799119294566402","transportsparks","RT @allaboardclub: On Fri 12 Feb at 11am, our director @richardsw16 is being interviewed about his neurodiversity and why he set up his @al…",FALSE,"1355799119294566402","966012066988527617","en","2021-01-31T08:44:34.000Z",NA,"Transport Sparks. A community for young autistic transport enthusiasts & their families. @sploshy (AS) @richardsw16 (RS) @spittingyarn (AY) tweeting.","2018-02-20T18:09:59.000Z","https://pbs.twimg.com/profile_images/1294163675905916928/dPkWeOTy_normal.jpg",FALSE,"London, England",FALSE,"Transport Sparks","https://t.co/3fCxv4dExz","1195040974885576708",1,0,0,1937,3,587,636,"retweeted","1355157936201490433","On Fri 12 Feb at 11am, our director @richardsw16 is being interviewed about his neurodiversity and why he set up his @allaboardclub social enterprise.

It will be live on LinkedIn &amp; available later on Youtube. Links to follow, but pls put it in your diary. https://t.co/bTNShzJYcW","en","1067203592594042880"
"81","1355797983309262849","grhluna24","RT @MarkPWriter: #mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbei…",FALSE,"1355797983309262849","921781423601803265","qme","2021-01-31T08:40:03.000Z",NA,"AUTISM AWARENESS campaign:atm we r up and running * doing all the things in science we arent supposed to do* #autismacceptance RT isnt endorsement","2017-10-21T16:53:12.000Z","https://pbs.twimg.com/profile_images/921792196499697664/S-U9SQi6_normal.jpg",FALSE,NA,FALSE,"Autie - Artificial Autism Intelligence",NA,NA,3,0,0,296552,43,7204,7900,"retweeted","1355791358775189505","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting #leadership https://t.co/PuLtQK7KzO","qme","1240973279965388801"
"82","1355796838281048065","nemoloris","@sheenaghpugh With a single chat beginning, ‘Are you familiar with the term “neurodiversity”, R. S. Pull up a chair….’",FALSE,"1355619883581636613","68167797","en","2021-01-31T08:35:30.000Z","68167797","Economic migrant. 'Doyen of debris'. Neo-classical Aberdeenshire Jacobite. Gaeilge Sruth na Maoile agam. Novel, Stretto, published by CB Editions.","2009-08-23T15:34:43.000Z","https://pbs.twimg.com/profile_images/627506573/percy9_normal.JPG",FALSE,NA,FALSE,"david wheatley",NA,NA,0,1,0,26756,54,7282,7181,NA,NA,NA,NA,NA
"83","1355795147129237504","andrewmorrisuk","RT @MarkPWriter: #mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbei…",FALSE,"1355795147129237504","2358562603","qme","2021-01-31T08:28:47.000Z",NA,"Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia","2014-02-23T21:58:16.000Z","https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg",FALSE,"Bedford",FALSE,"Andrew Morris",NA,NA,3,0,0,704587,329,16149,1713,"retweeted","1355791358775189505","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting #leadership https://t.co/PuLtQK7KzO","qme","1240973279965388801"
"84","1355793562919718921","HannahSeat_","RT @jesbattis: I have a piece in @LAReviewofBooks on neurodiversity in YA pop lit and pop culture—please share!

Imperfect Rhetorics: Neuro…",FALSE,"1355793562919718921","419089444","en","2021-01-31T08:22:29.000Z",NA,"SEND & Inclusion Lecturer and PhD Student @EducationLBU 🖤 Collaborator #CreativeHE 🖤 #ActuallyAutistic #AdopteeVoice 🏳️‍🌈🏳️‍⚧️","2011-11-22T23:10:51.000Z","https://pbs.twimg.com/profile_images/1628881131087994880/pSPjBIVR_normal.jpg",FALSE,NA,FALSE,"Hannah Šeat (She/They)",NA,"1509971684727611400",38,0,0,4868,8,1572,4598,"retweeted","1314965399134334976","I have a piece in @LAReviewofBooks on neurodiversity in YA pop lit and pop culture—please share!

Imperfect Rhetorics: Neurodiversity in YA Literature and Popular Culture https://t.co/cYM8D1sPLP via @LAReviewofBooks","en","716716430939426817"
"85","1355791817107759105","MentalHRetweet","RT @MarkPWriter: #mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbei…",FALSE,"1355791817107759105","1155716924103450624","qme","2021-01-31T08:15:33.000Z",NA,"","2019-07-29T05:49:21.000Z","https://pbs.twimg.com/profile_images/1155717343508606977/GuzFAfwI_normal.jpg",FALSE,"Kenya",FALSE,"Mental Health",NA,NA,3,0,0,149664,26,7589,4,"retweeted","1355791358775189505","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting #leadership https://t.co/PuLtQK7KzO","qme","1240973279965388801"
"86","1355791358775189505","MarkPWriter","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting #leadership https://t.co/PuLtQK7KzO",FALSE,"1355791358775189505","1240973279965388801","qme","2021-01-31T08:13:43.000Z",NA,"Freelance writer and copywriter open to all projects, specialising in autism, neurodiversity and mental health.","2020-03-20T12:08:39.000Z","https://pbs.twimg.com/profile_images/1240973626104578049/2jfh0yGP_normal.jpg",FALSE,NA,FALSE,"Mark Palmer",NA,"1240974571651706880",3,1,0,1226,0,474,1000,NA,NA,NA,NA,NA
"87","1355790179827675137","comicwitches","RT @Schnumn: Hey #VisibleWoman I'm Bex! I make comics about neurodiversity, mental health and FEEEEEELINGS. My goal is to use comics to com…",FALSE,"1355790179827675137","711647925936459777","en","2021-01-31T08:09:02.000Z",NA,"The feminist comic network is a community project of self-identified feminist comic authors and enthusiasts of all genders. Mail: feministische.comics@gmail.com","2016-03-20T20:17:42.000Z","https://pbs.twimg.com/profile_images/721778706621075456/sT7q2DXW_normal.jpg",FALSE,"Berlin, Germany",FALSE,"Feministische Comics","https://t.co/ZUeKlorul9","1062664139129192448",1805,0,0,10692,0,799,660,"retweeted","1298244180175720450","Hey #VisibleWoman I'm Bex! I make comics about neurodiversity, mental health and FEEEEEELINGS. My goal is to use comics to communicate things that can be kinda hard to talk about

Portfolio: https://t.co/Gyc6Nfkdy1
Contact: schnumn@outlook.com
https://t.co/QuH3rZ6ADb https://t.co/NHp4O6Qu8b","en","4636268969"
"88","1355788415736950789","SienaCastellon","🌟Shout out to Greenhead College for registering to take part in Neurodiversity Celebration Week🌟 

It takes all kinds of different minds.

 #NeurodiversityCelebrationWeek #Neurodiversity @GreenheadCol https://t.co/2kNE8oXwoA",FALSE,"1355788415736950789","810100242242826240","en","2021-01-31T08:02:02.000Z",NA,"Founder: Neurodiversity Celebration Week® | Author: ""The Spectrum Girl's Survival Guide” | Forbes Under 30 Europe 2022 | Former 🇺🇳 Young Leader for the SDGs","2016-12-17T12:32:03.000Z","https://pbs.twimg.com/profile_images/1521836474131435521/9mve0k8E_normal.jpg",FALSE,"London, England",FALSE,"Siena Castellon","https://t.co/C8glVaMg1J","1617823178117763074",3,5,0,18333,83,9472,7267,NA,NA,NA,NA,NA
"89","1355787912621645835","JavierArgomniz","In celebration of their first year, Splunk's Neurodiversity ERG recognizes the wonderful and complex differences in the way we think, feel, socialize, and learn. See more here. #splunklife https://t.co/FKF4Sh8W3p",FALSE,"1355787912621645835","337599398","en","2021-01-31T08:00:02.000Z",NA,"Engineer, tech passionate. Fond of what data can do, mad about food.","2011-07-18T08:41:40.000Z","https://pbs.twimg.com/profile_images/788703973029060608/EmqgQHHS_normal.jpg",FALSE,"España",FALSE,"Javier Argomániz",NA,"1357371075173187584",0,0,0,4681,4,162,357,NA,NA,NA,NA,NA
"90","1355768219810709508","melaniedavis550","RT @AnaRoseMusic: Updates on the neurodiversity podcast...

I’ve been sitting with it more &amp; I think I want to title it: “The Art of Neurod…",FALSE,"1355768219810709508","974170979764260864","en","2021-01-31T06:41:47.000Z",NA,"Pioneer 2018🍀SSI 2019🏠Pacific Crest 2019🌊Academy 2021☀️","2018-03-15T06:30:35.000Z","https://pbs.twimg.com/profile_images/1043392982324367360/Q594GpCc_normal.jpg",FALSE,"Sacramento, California ",FALSE,"Melanie",NA,"1086629542972686336",1,0,0,789,1,115,326,"retweeted","1355550381124710401","Updates on the neurodiversity podcast...

I’ve been sitting with it more &amp; I think I want to title it: “The Art of Neurodiversity”. I want to have discussions with ND artists &amp; creative types about how their unique brains play into their creative process — &amp; plug their art!","en","1031633746347274241"
"91","1355766182863724545","asliverarrow","Becs Norman-Tanton I was just thinking this. Wouldn't, ""Autism Spectrum Neurological Processing""  (ASNP) or ""Autism Spectrum Neurodiversity/Neurodivergence"" (ASN), or something to that effect, make more sense? I mean, sure it's long, but people just abbreviate anyway.",FALSE,"1355766181924233218","123731042","en","2021-01-31T06:33:41.000Z","123731042","Penicillin kills bacteria by interfering with their ability to synthesize cell wall","2010-03-17T02:11:32.000Z","https://pbs.twimg.com/profile_images/1379340553725169669/lAZ5OfxS_normal.jpg",FALSE,NA,FALSE,"혈액종양내과","https://t.co/86IwqTW1f4","1496233842365153280",0,0,0,271990,2,60,28,NA,NA,NA,NA,NA
"92","1355759992293363714","namachan10777","それもまたNeurodiversityな気がしています",FALSE,"1355759992293363714","3155604169","ja","2021-01-31T06:09:05.000Z",NA,"パソコンの国　パソコニスタン","2015-04-14T09:52:47.000Z","https://pbs.twimg.com/profile_images/1548901610415263744/P0EDoJuu_normal.jpg",FALSE,"Tsukuba-shi, Ibaraki",FALSE,"きさく","https://t.co/gF5M5fv6dY","1560169431933677568",0,3,0,211323,67,2722,1172,NA,NA,NA,NA,NA
"93","1355758853367980038","NeuroRebel","RT @Stigmaphrenia_1: Question for fellow Autistics (I can't answer): ""Hi Dr. Chloe. I need your help please. Do you know of any people, pro…",FALSE,"1355758853367980038","801841042710495232","en","2021-01-31T06:04:34.000Z",NA,"Lyric Rivera: #Queer #Trans #ActuallyAutistic #Hyperlexic #ADHD, educator,  artist, & best selling author of Workplace NeuroDiversity Rising","2016-11-24T17:32:56.000Z","https://pbs.twimg.com/profile_images/1611430869243408384/hojTG9PR_normal.jpg",FALSE,"Nomad",FALSE,"NeuroDivergent Rebel (they/them/Xe/Xem) 🧠 🏳️‍🌈","https://t.co/W6Bgy3DI1M","1628394268552306688",12,0,0,119023,390,40174,11932,"retweeted","1350395549657260032","Question for fellow Autistics (I can't answer): ""Hi Dr. Chloe. I need your help please. Do you know of any people, programs, or companies that support Neurodiversity in order to encourage and hire women into jobs in technology or cybersecurity?"".","en","926438237631057923"
"94","1355758772807901186","Andi23765","RT @autieangel: #ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ",FALSE,"1355758772807901186","1436356788","qme","2021-01-31T06:04:14.000Z",NA,"🌿🏳️‍🌈🍄• @KUNRPublicRadio host • 📝Periodista • ♿ Abogacía •  ⚕ Tiene condiciónes crónicas • 27 •","2013-05-17T18:32:41.000Z","https://pbs.twimg.com/profile_images/1593018510233391104/eYpft05E_normal.jpg",FALSE,"NV • 🇵🇷🇭🇹🇪🇸🌺",FALSE,"&i ☀️","https://t.co/FL4x0DkNGS","1528123224390676480",8,0,0,20223,6,212,201,"retweeted","1087176136352808962","#ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ","qme","1087174082863554562"
"95","1355757923557904386","raelee514","RT @autieangel: #ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ",FALSE,"1355757923557904386","41161284","qme","2021-01-31T06:00:52.000Z",NA,"Autistic AF, Disabled, Bi, Fangirl (she/her) Writer. Thommy, Robron, SPN, Voltron, Fringe. No DMs unless interacted often on TL 1st. Can't do DMs with strangers","2009-05-19T17:23:12.000Z","https://pbs.twimg.com/profile_images/1239827777647341569/RHWOt0i5_normal.png",FALSE,NA,FALSE,"Rachel Elisabeth | Gimme 🌨🌨","https://t.co/MoNyOf8evQ","1624151334327926785",8,0,0,317432,64,1968,955,"retweeted","1087176136352808962","#ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ","qme","1087174082863554562"
"96","1355757762639241216","FQMule","RT @autieangel: #ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ",FALSE,"1355757762639241216","541176656","qme","2021-01-31T06:00:14.000Z",NA,"New Orleans is home. She/They","2012-03-30T22:32:22.000Z","https://pbs.twimg.com/profile_images/1408516526219706370/o064F2uY_normal.jpg",FALSE,"Stuck in my own head",FALSE,"💀💍","https://t.co/SBRjuQG5bI","1206418604645920771",8,0,0,92476,44,1574,2071,"retweeted","1087176136352808962","#ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ","qme","1087174082863554562"
"97","1355757544422170624","MegsDreamDesign","RT @autieangel: #ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ",FALSE,"1355757544422170624","1058015808","qme","2021-01-31T05:59:22.000Z",NA,"Formerly ‘TheAnimeDreamer’ She/Her💛💖💙/🖤🤍💟💜Acting Student, An illustrator, Chaotic/Neutral Good; ‘Meghan's Dream Designs'#critter #PMDD survivor","2013-01-03T15:14:20.000Z","https://pbs.twimg.com/profile_images/1626311594597654531/ULJU3Dt8_normal.jpg",FALSE,NA,FALSE,"Meghan L🍂✨🔜ECCC23","https://t.co/PnUfACK3Hm","1629591170258018306",8,0,0,260196,99,2475,4995,"retweeted","1087176136352808962","#ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ","qme","1087174082863554562"
"98","1355754651321315330","GayleFisher","#ECWC21 R.T. Garcia Early Childhood Winter Conference! Such a great day of learning together! 
#Learning #differences #Neurodiversity 
#Childhood 
#ARD #Phonetic #Awareness 

With Andrea Segraves, Carrie S. Cutler, Robin Rettie
Please ping me if I can tag…https://t.co/6VLOScEWl7",FALSE,"1355754651321315330","30171468","en","2021-01-31T05:47:52.000Z",NA,"Learning Differences Consultant, Educator, Activist Mom, Author, Ally.  Founder of https://t.co/0JCOHofF8k.","2009-04-10T05:44:30.000Z","https://pbs.twimg.com/profile_images/1178905724396679168/TISkVQuU_normal.jpg",FALSE,NA,FALSE,"Gayle Y. Fisher, M.Ed., Ed.Tech.","https://t.co/iqWJBpFIMR",NA,0,0,0,3642,26,1217,2076,NA,NA,NA,NA,NA
"99","1355754585747456000","jojolovesmalec","A pure and genuine take on neurodiversity. It's not always that I encounter a fic about autism and ADHD. And the way this was written felt like a relief after a major sensory overload.This is a very good fic in understanding and communication. 
https://t.co/fHcJk3d6dE
#JoReviews https://t.co/7fj48rPaKJ",FALSE,"1355754585747456000","238455307","en","2021-01-31T05:47:36.000Z",NA,"fan account. she/her. Bisexual. #Malec ➰ #BibleBuild 🖤💙 #bsumbody who luves Biu","2011-01-15T06:07:30.000Z","https://pbs.twimg.com/profile_images/1620737584791162885/ZHkIDP_H_normal.jpg",FALSE,"Bangkok, Thailand",FALSE,"🫧jojo💙FRAGILE🖤fan account",NA,"1622384025875943424",1,5,0,83987,16,2103,633,NA,NA,NA,NA,NA
"100","1355879408490393600","DrakeMusicScot","RT @DrGaryKerr: Listening in to #Neurotribes conference curated by @SonicBothy trustee @Benlunn with @soundscotland and @DrakeMusicScot 🎶…",FALSE,"1355879408490393600","85285917","en","2021-01-31T14:03:36.000Z",NA,"Empowering disabled artists to change music for good. Professional career development & learning opportunities using innovative accessible technologies","2009-10-26T10:40:02.000Z","https://pbs.twimg.com/profile_images/1514537543068528645/HU5nhtFa_normal.jpg",FALSE,"Scotland, United Kingdom",FALSE,"Drake Music Scotland","https://t.co/DTK03BnhOb",NA,4,0,0,7383,80,4355,4127,"retweeted","1355876535253823492","Listening in to #Neurotribes conference curated by @SonicBothy trustee @Benlunn with @soundscotland and @DrakeMusicScot 🎶 
Great to hear about  #autisticmusic, neurodiversity and composition 💛","en","481519696"
"101","1355879318329692161","nwalton2502","@LeoNatures Not my lab (shame) but @GCHQ  has had a specialised neurodiversity support service for 20 years https://t.co/EC29hA3xHv",FALSE,"1355575512576487426","35319453","en","2021-01-31T14:03:15.000Z","35319453","Just a computer scientist, hoping to see Twitter be a kinder place but has a mouth shaped foot.  All I tweet is a lie. you have not been warned!","2009-04-25T21:47:07.000Z","https://pbs.twimg.com/profile_images/1399822240615653381/RtDFRrpd_normal.jpg",FALSE,"Wiltshire, England",FALSE,"Nick Walton",NA,"1563589931758280706",0,1,0,9884,7,443,1173,NA,NA,NA,NA,NA
"102","1355879075273822209","The_Tarts_Art","RT @autieangel: #ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ",FALSE,"1355879075273822209","4161894792","qme","2021-01-31T14:02:17.000Z",NA,"Art is the translator that makes the world acceptable. Turning my photography into digital surrealist collages sets my Queer Neurodivergent heart alight.","2015-11-07T23:10:20.000Z","https://pbs.twimg.com/profile_images/1556381068105682944/tGe3rft2_normal.jpg",FALSE,"Bakersfield",FALSE,"the_tarts_art","https://t.co/csiXCJdWVu",NA,8,0,0,3458,4,202,132,"retweeted","1087176136352808962","#ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ","qme","1087174082863554562"
"103","1355877760435150852","Benlunn","RT @DrGaryKerr: Listening in to #Neurotribes conference curated by @SonicBothy trustee @Benlunn with @soundscotland and @DrakeMusicScot 🎶…",FALSE,"1355877760435150852","15891558","en","2021-01-31T13:57:03.000Z",NA,"Composes, Conducts and Lectures sometimes. 

Trainee Director @HEB_Ensemble, 
EDI + S&NI Committee (Chair) @WeAreTheMU, 
Board @SonicBothy, 
Chair #NLTUC","2008-08-18T13:47:49.000Z","https://pbs.twimg.com/profile_images/1599048857312165889/cMw9Kzqs_normal.jpg",FALSE,"Airdrie, Scotland",FALSE,"benlunn","https://t.co/qk5MSn7szh","1607696452435812352",4,0,0,10082,25,2366,4996,"retweeted","1355876535253823492","Listening in to #Neurotribes conference curated by @SonicBothy trustee @Benlunn with @soundscotland and @DrakeMusicScot 🎶 
Great to hear about  #autisticmusic, neurodiversity and composition 💛","en","481519696"
"104","1355876267741085697","SelenaCaamano","@ddfoc 👏👍Webcams demand eye contact...
Many neurodivergent people are often left with no choice during online meetings/lessons but to hide their distress and mask the discomfort of the constant, inescapable eye contact.👁️
#A11y #Neurodiversity #Accessibility #NormalSucks",FALSE,"1355843158278610945","816032063384158209","en","2021-01-31T13:51:07.000Z","213418654","Vet Physio til #floxed ♿#EDS | ²⁰²³ Spay-Neuter-Vaccinate M*A*S*H Vet Clinics #UWARF 🐾Animal Rescue #K9GR_UA | Pets reunited with owners #AnimalRescueKharkiv","2017-01-02T21:22:59.000Z","https://pbs.twimg.com/profile_images/1363643210673831944/1ZLvSLZ2_normal.jpg",FALSE,"In front of a💻 2,500 feet up ",FALSE,"Selena, Rabbit-hole diver 🕳","https://t.co/j5vl6K2JtA","1609684275246374914",1,1,0,2083,18,275,404,NA,NA,NA,NA,NA
"105","1355875691171082243","AmmaraHolden","Kindle Download Free NeuroTribes: The Legacy of Autism and the Future of Neurodiversity =&gt; https://t.co/HoMJ1p7WUt",FALSE,"1355875691171082243","1355145267452936195","en","2021-01-31T13:48:50.000Z",NA,"Good friends, good books, and a sleepy conscience: this is the ideal life.","2021-01-29T13:26:30.000Z","https://pbs.twimg.com/profile_images/1355145401460920320/24tiQ846_normal.jpg",FALSE,"New York, USA",FALSE,"Ammara Holden","https://t.co/Y86YE7DR6f",NA,0,0,0,2524,0,1,4,NA,NA,NA,NA,NA
"106","1355875368058691587","GeographyMills","Some ironic reading on a Sunday ! #dyslexic &amp; #proud #Neurodiversity it is amazing what can inspire us. Our own #journey then the pupils that we #teach #KnowledgeIsPower #NoLimits  #notesinthemargin #humanitiesteacher  @PDyslexia @BDAdyslexia @MadeByDyslexia @untiedyslexics https://t.co/k3J6EGo4qJ",FALSE,"1355875368058691587","1013004519091965952","en","2021-01-31T13:47:33.000Z",NA,"#Humanities teacher, #dyslexic mother to an amazing #neurodivergent child. Supporting and encouraging all to be #unique and #true #Bekind everyday. she/her.","2018-06-30T10:21:12.000Z","https://pbs.twimg.com/profile_images/1040979422675906560/XTirwQi__normal.jpg",FALSE,"Nottingham, England",FALSE,"Geography Mills",NA,"1385914657387515907",1,1,0,571,2,219,496,NA,NA,NA,NA,NA
"107","1355873679645663237","epuujee","RT @ADHDFoundation: Dr Ned Hallowell writes for the ADHD Foundation Neurodiversity Charity Website about his latest book filled with the la…",FALSE,"1355873679645663237","108248850","en","2021-01-31T13:40:50.000Z",NA,"Data Science Enthusiast #KeepLearning #ML #NLP #DL #DataScience #AI #MN","2010-01-25T09:49:57.000Z","https://pbs.twimg.com/profile_images/1265477579504406530/7U6WV3Eu_normal.jpg",FALSE,"United States",FALSE,"Purevdorj Enkhjargal","https://t.co/HtWsG0FQi5",NA,11,0,0,344686,51,3159,366,"retweeted","1353703990832189441","Dr Ned Hallowell writes for the ADHD Foundation Neurodiversity Charity Website about his latest book filled with the latest science &amp; strategies to support living successfully with ADHD 
@EmbraceComplex @NICEComms @RN_Neurodiverse @cabinetofficeuk 
https://t.co/ibBEKiH1Gl https://t.co/d7qhkyPBdF","en","1577533957"
"108","1355873650298261504","ADHDCoachLynn","RT @ADHDFoundation: Dr Ned Hallowell writes for the ADHD Foundation Neurodiversity Charity Website about his latest book filled with the la…",FALSE,"1355873650298261504","1209428102","en","2021-01-31T13:40:43.000Z",NA,"Professional, ICF-Credentialed Career Coach, ADHD Coach & Life Coach for adults & college students, ages 17-70. Founder of LMR Coaching & ADHD Job Squad","2013-02-22T18:18:18.000Z","https://pbs.twimg.com/profile_images/1496243796501217281/09v87gpF_normal.jpg",FALSE,"United States",FALSE,"Lynn Miner-Rosen, MEd, ACC","https://t.co/UV0prwQHaP",NA,11,0,0,7650,119,2766,4305,"retweeted","1353703990832189441","Dr Ned Hallowell writes for the ADHD Foundation Neurodiversity Charity Website about his latest book filled with the latest science &amp; strategies to support living successfully with ADHD 
@EmbraceComplex @NICEComms @RN_Neurodiverse @cabinetofficeuk 
https://t.co/ibBEKiH1Gl https://t.co/d7qhkyPBdF","en","1577533957"
"109","1355872097369804802","Harpyimages","RT @autieangel: #ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ",FALSE,"1355872097369804802","44727725","qme","2021-01-31T13:34:33.000Z",NA,"Photographer of stuff. Ex army, She/Her. Cynical hippy old broad. Childish humor,checkered past. ND, AutDHD, Fibro. 
Retweets are not endorsements","2009-06-04T21:21:41.000Z","https://pbs.twimg.com/profile_images/1455092612587732995/u5uFMhNa_normal.jpg",FALSE,"Barry Wales UK",FALSE,"Meg Gaiger","https://t.co/sb78bd7Os9",NA,8,0,0,70122,16,860,1740,"retweeted","1087176136352808962","#ActuallyAutistic #Neurodiversity #autistic https://t.co/lqbS4giPKQ","qme","1087174082863554562"
"110","1355871800266256384","neuroteachers","@parkermathed Yes maths is such a visual subject. And visuals are useful for all learners. Not just #Neurodiversity",FALSE,"1355865403541618688","1320696770058457088","en","2021-01-31T13:33:22.000Z","2646297942","Catrina Lowri (she/her) Teaching Director, #inclusion #Autistic learners, ND teacher, #dyslexic #bipolar, seeking alternatives to exclusion/ persistent absence","2020-10-26T12:00:40.000Z","https://pbs.twimg.com/profile_images/1447197633987158019/MYlZHtlM_normal.jpg",FALSE,"Cardiff, Wales",FALSE,"Neuroteachers","https://t.co/8pJgz0Kwwv","1518937199139565570",0,0,0,12582,25,5936,2584,NA,NA,NA,NA,NA
"111","1355871415334019073","femathon","7. Disability/Neurodiversity. We appreciate that some consider neurodiversity a disability. We're not separating the 2, merely making sure everyone knows that they're both valid for this seventh prompt. Here we have a protagonist and/or author who is neurodiverse and/or disabled.",FALSE,"1355871387102171138","1347327037678223361","en","2021-01-31T13:31:50.000Z","1347327037678223361","Femathon is a month long readathon throughout the month of March about female aligned authors, characters and books","2021-01-07T23:39:54.000Z","https://pbs.twimg.com/profile_images/1361457039973703692/NJz-LO6C_normal.jpg",FALSE,NA,FALSE,"Femathon","https://t.co/7SI6K0sXSW","1355871387102171138",0,1,0,189,0,76,152,NA,NA,NA,NA,NA
