"","tweet_id","user_username","text","created_at","possibly_sensitive","lang","author_id","conversation_id","in_reply_to_user_id","user_created_at","user_name","user_protected","user_pinned_tweet_id","user_description","user_verified","user_profile_image_url","user_location","user_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"36","1300026684306010112","andrewmorrisuk","RT @NeuroSpectacul1: Our first NeuroSpectacular short written and performed by @RobbieCurran directed by @LydiaBParker, a comic monologue H…","2020-08-30T11:04:49.000Z",FALSE,"en","2358562603","1300026684306010112",NA,"2014-02-23T21:58:16.000Z","Andrew Morris",FALSE,NA,"Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia",FALSE,"https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg","Bedford",NA,28,0,0,704587,329,16149,1713,"retweeted","1271401508840579074","Our first NeuroSpectacular short written and performed by @RobbieCurran directed by @LydiaBParker, a comic monologue How to Understand Neurotypicals with Dr William Michaels. Enjoy and pls share! #autism #AutismAwareness #Neurodiversity 

https://t.co/T0cf8HMVnm","en","1268192080528117761"
"37","1300021360584949760","DyspraxicShaver","https://t.co/UIWrxTbSyt 
#Dyspraxia #Neurodiversity","2020-08-30T10:43:40.000Z",FALSE,"qme","1292860694765940737","1300021360584949760",NA,"2020-08-10T16:29:59.000Z","Dyspraxic Shaver",FALSE,"1432436001805320198","#Wetshaving enthusiast 💈podcast host - The Retro Wet Shaving Podcast 🎙️ occasional tweet about #dyspraxia thrown in 🧠 tweets by @daviddhannoo",FALSE,"https://pbs.twimg.com/profile_images/1292916665454395392/2EachtY-_normal.jpg","Southend-on-Sea","https://t.co/cbQIGe05eN",3,8,0,2284,6,352,270,NA,NA,NA,NA,NA
"38","1300014608321835008","SallyBourliakas","@SerialWifeFesUp These aren’t types of dyspraxia they are symptoms of dyspraxia! This is why we don’t need a specialist in dyspraxia, one for dyslexia/ASD/ADHD/Tourettes/ADD. We need one specialist neurodiversity diagnoser and lots of people to provide actual help physiotherapy,training,therapy.","2020-08-30T10:16:50.000Z",FALSE,"en","737585496","1299688407036170240","1264611271179034624","2012-08-04T23:11:37.000Z","Sally Bourliakas 💙",FALSE,"1523276528590946317","Covid is Airborne wear FFP2/3 masks! Air filtration needed in schools & workplaces now! Mum, scientist, Sci-Fi reader, PS3 geek Labmonkey16@mastodonapp.uk",FALSE,"https://pbs.twimg.com/profile_images/1455016493536718856/QOcI8GAF_normal.jpg","Bicester England",NA,0,0,0,70407,7,1364,935,NA,NA,NA,NA,NA
"39","1300014216569593856","AmandaLane247","‘The Ballad of Monoceros’ by @tomcolgan_2212, performed by Alex Leak, directed by @aliceeklund_ animation by Constance Villemot is definitely one to watch. Explores neurodiversity and identity and rejection - it’s beautiful and unapologetic 🌟","2020-08-30T10:15:16.000Z",FALSE,"en","1531969682","1299615819203260417","1531969682","2013-06-19T20:49:29.000Z","amandahallamlane",FALSE,"1593524887758540801","Writer of text for performance.🐘 @AmandaLane247@home.social Host of @scratch_meet Next https://t.co/MwCRvaKzhw",FALSE,"https://pbs.twimg.com/profile_images/1612174338223906819/I8rJyNsC_normal.jpg","Clown Island","https://t.co/mbk6fku4qQ",1,3,0,2696,3,596,1037,NA,NA,NA,NA,NA
"40","1300010383554555905","SuprmomcatCathy","RT @felisroboticus: My Neurodiversity Cat shirt arrived ahead of schedule!! Art credit to @steve_asbell I love it! #AutisticJoy https://t.c…","2020-08-30T10:00:03.000Z",FALSE,"en","2413509949","1300010383554555905",NA,"2014-03-27T02:32:23.000Z","Cathie Eaton, LCPC, GCDF, NCC",FALSE,"1611803852055138304","Licensed Clinical Professional Counselor, She/Her/Hers Mastodon: SuprmomcatCathy@ohai.social https://t.co/uf0R9KFClg",FALSE,"https://pbs.twimg.com/profile_images/1451744948966019073/0is0DJ3M_normal.jpg","Maryland, USA","https://t.co/rl4oZc1Ctp",6,0,0,62087,68,1855,3638,"retweeted","1299831957287612418","My Neurodiversity Cat shirt arrived ahead of schedule!! Art credit to @steve_asbell I love it! #AutisticJoy https://t.co/zwzTJX3vov","en","729060109"
"41","1300010180403486725","rachelmtrimmer","""You are a symphony of neurological conditions.""

Have you ever had a nice compliment about your #neurodiversity?","2020-08-30T09:59:14.000Z",FALSE,"en","928764030688296960","1300010180403486725",NA,"2017-11-09T23:19:35.000Z","Rachel Morgan-Trimmer",FALSE,"1552642574690799617","Neurodiversity consultancy and training without the boring bits. 

TEDx speaker | Roses Award winner | Author ""How to treat autistic people""",FALSE,"https://pbs.twimg.com/profile_images/1547148607429791745/BbUkHmJV_normal.jpg","Manchester, England","https://t.co/DIKpDi11WM",1,5,0,7487,38,5594,808,NA,NA,NA,NA,NA
"42","1300006229343907841","kandacesiobhan","fearful avoidant / anxious preoccupied attachment styles just read like neurodiversity","2020-08-30T09:43:32.000Z",FALSE,"en","851418180878831617","1300006228245045249","851418180878831617","2017-04-10T12:54:47.000Z","professional person",FALSE,NA,"writer + filmmaker from somewhere / author of KALEIDO forthcoming 2022 from @badbettypress / editor @BathMagg / represented by @AbiRFellows and @thegoodagencyuk",FALSE,"https://pbs.twimg.com/profile_images/1572198231991279618/OuTjvC8U_normal.jpg",NA,"https://t.co/UooxjZxW5Y",0,1,0,2769,3,946,774,NA,NA,NA,NA,NA
"43","1300005927840612352","EvidenceRobot","RT @mocost: Bovine neurodiversity!  

""genes identified in a meta‑analysis of cattle temperament contribute to neuron development functions…","2020-08-30T09:42:20.000Z",FALSE,"en","985820315522650113","1300005927840612352",NA,"2018-04-16T10:00:53.000Z","SystematicReviewBot",FALSE,"1271499317900128264","A happy little robot that loves to retweet any #systematicreview #metaanalysis #SysRev #evidencesynthesis #researchsynthesis tweets. By @MetaEvidence",FALSE,"https://pbs.twimg.com/profile_images/986202760881336320/2MRBBaFE_normal.jpg","Belfast, Northern Ireland","https://t.co/WDApxmReo2",3,0,0,265332,81,7378,1,"retweeted","1300002015456747521","Bovine neurodiversity!  

""genes identified in a meta‑analysis of cattle temperament contribute to neuron development functions &amp; are differentially expressed in human brain. Furthermore, some ASD susceptibility genes are associated with cattle temperament"" 

via @schneiderleonid https://t.co/g5vEgDe44I","en","18985501"
"44","1300003835600146433","wi_john","RT @mocost: Bovine neurodiversity!  

""genes identified in a meta‑analysis of cattle temperament contribute to neuron development functions…","2020-08-30T09:34:01.000Z",FALSE,"en","365904677","1300003835600146433",NA,"2011-09-01T06:39:48.000Z","john williams",FALSE,NA,"Birmingham Health Partners (neuroscience,mental hlth,wine,gardens,gargoyles & wales may intrude) Speaking in my own voice. @johnhw@mastodon.world",FALSE,"https://pbs.twimg.com/profile_images/1174300357956132864/QIiC79d6_normal.jpg","Birmingham, West Midlands, UK","https://t.co/X2dNcks1ax",3,0,0,72572,137,2811,1038,"retweeted","1300002015456747521","Bovine neurodiversity!  

""genes identified in a meta‑analysis of cattle temperament contribute to neuron development functions &amp; are differentially expressed in human brain. Furthermore, some ASD susceptibility genes are associated with cattle temperament"" 

via @schneiderleonid https://t.co/g5vEgDe44I","en","18985501"
"45","1300002015456747521","mocost","Bovine neurodiversity!  

""genes identified in a meta‑analysis of cattle temperament contribute to neuron development functions &amp; are differentially expressed in human brain. Furthermore, some ASD susceptibility genes are associated with cattle temperament"" 

via @schneiderleonid https://t.co/g5vEgDe44I","2020-08-30T09:26:48.000Z",FALSE,"en","18985501","1300002015456747521",NA,"2009-01-14T17:37:52.000Z","Moheb Costandi",FALSE,"1577282397845868545","Neuroscientist/ freelance writer. 
Author of BODY AM I: THE NEW SCIENCE OF SELF-CONSCIOUSNESS 
https://t.co/zLBERRbfaY",FALSE,"https://pbs.twimg.com/profile_images/1049185858241409025/VYfaD_Mi_normal.jpg","London","https://t.co/fJjmlAIxVL",3,6,1,30016,1898,36121,509,"quoted","1299309611992842241","Proud to share our genetic analyses of temperament in humans and cattle. Using sequence data from 9000+ animals, we found an association between variants in ASD risk genes and temperament in cattle. Paper includes validation &amp; GWAS summary stats. @UQ_News 
https://t.co/zleYebl2oW https://t.co/KG880uHez1","en","4481290638"
"46","1299997867302674432","LindsWatkins","RT @PCamhs: Its so important that all staff working in education #primaryeducation #secondaryeducation #furthereducation need #Neurodiversi…","2020-08-30T09:10:19.000Z",FALSE,"en","1611387600","1299997867302674432",NA,"2013-07-21T21:42:38.000Z","Mrs Lindsey Watkins",FALSE,NA,"Love learning, well-being and collaboration. All views are my own.",FALSE,"https://pbs.twimg.com/profile_images/1381199414572777473/xsNVkoP5_normal.jpg","Newport, South Wales, UK.",NA,4,0,0,24467,55,2138,1858,"retweeted","1299994874343821313","Its so important that all staff working in education #primaryeducation #secondaryeducation #furthereducation need #Neurodiversity training. #adhd #trauma #ALNWales https://t.co/f70d84axm9","en","1062298618483355648"
"47","1299994874343821313","PCamhs","Its so important that all staff working in education #primaryeducation #secondaryeducation #furthereducation need #Neurodiversity training. #adhd #trauma #ALNWales https://t.co/f70d84axm9","2020-08-30T08:58:25.000Z",FALSE,"en","1062298618483355648","1299994874343821313",NA,"2018-11-13T10:58:21.000Z","Parents Voices in Wales CIC",FALSE,"1622004153210834944","#Parents #Support #Coproduction #WelshGovt #ChildCom #NHS #Education #SocialCare #ThirdSector #WalesMedia #MentalHealth #Neurodiversity #Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿",FALSE,"https://pbs.twimg.com/profile_images/1267472218075824131/4WW6_qcn_normal.jpg","Wales, United Kingdom","https://t.co/08sUNMi2xc",4,4,0,29684,17,4544,5001,"quoted","1299967769539158017","Tips to help and understand #attention challenges in school. #adhd https://t.co/YrMt4jZ8vF","en","88743145"
"48","1299989849605394432","jump_design","RT @tnmoc: We are not out of the woods yet and need your support you can visit us by booking online https://t.co/XOLig3ra61  become a suppo…","2020-08-30T08:38:27.000Z",FALSE,"en","283932118","1299989849605394432",NA,"2011-04-18T09:05:38.000Z","Jump",FALSE,"1614955176917598209","A BAFTA-winning design agency creating visual identities for sport, brands and entertainment.",FALSE,"https://pbs.twimg.com/profile_images/1408371902113009670/1E4g1M9S_normal.jpg","FullTime RemoteWorking Company","https://t.co/vVhXBLpFw6",15,0,0,1902,24,998,1016,"retweeted","1298491696544657408","We are not out of the woods yet and need your support you can visit us by booking online https://t.co/XOLig3ra61  become a supporter - we are looking for #technology #software partners to become a #sponsor #computing  #neurodiversity https://t.co/XBhzqGHTqa","en","19483737"
"49","1299988967950032897","AutisticEnough","RT @thinkingautism: Zoom Fatigue: A Taste of The Autistic Experience: ""If you feel ‘stage fright’ on Zoom calls, stop to consider those Aut…","2020-08-30T08:34:57.000Z",FALSE,"en","20062066","1299988967950032897",NA,"2009-02-04T15:41:50.000Z","Carol Greenburg",FALSE,NA,"Autistic Mom of autistic young man. Fan of Science, Actual Democracy, Craftivism, @stevesilberman's #Neurotribes. Editor @thinkingautism. #PostcardsToVoters",FALSE,"https://pbs.twimg.com/profile_images/1627831820757749763/2C209mJ7_normal.jpg","Brooklyn,NY","https://t.co/jf4G3T42mL",65,0,0,36676,233,7322,8060,"retweeted","1253802032743366657","Zoom Fatigue: A Taste of The Autistic Experience: ""If you feel ‘stage fright’ on Zoom calls, stop to consider those Autists who feel that way our entire lives. And we can’t just turn the camera off.” @UnstrangeMind, at #TPGA:

https://t.co/9YYQd6QndD 

#autism #neurodiversity","en","152835605"
"50","1299985016282324992","NicolaBeldham","I don't know why the writer talks about findings being surprising, they seem obvious to me. We have to stop behaving like so called social environments and experiences are easy and pleasurable. #socialanxiety #Neurodiversity #covid #returntoschool2020  https://t.co/DfpMrsCtl5","2020-08-30T08:19:15.000Z",FALSE,"en","4317277828","1299985016282324992",NA,"2015-11-29T10:54:38.000Z","Disability Ally",FALSE,"1297102714535641088","A passionate and reflective #inclusionist, committed to fairness, #integrity and #allyship, primarily in relation to #neurodiversity and #autism",FALSE,"https://pbs.twimg.com/profile_images/1280412561809309696/LNYBmcA__normal.jpg","Mansfield, England",NA,0,1,0,1216,6,539,1291,NA,NA,NA,NA,NA
"51","1299983391459217408","DrKabirMan","@hilltopgina Thanks for sharing your story Gina Mam..I really appreciate your guts and would love to know how to support such people and how can I make people with neurodiversity  comfortable around me.","2020-08-30T08:12:47.000Z",FALSE,"en","1071649626934075395","1299978953994776576","885131602677858305","2018-12-09T06:15:56.000Z","Dr. Kabir Manchanda",FALSE,"1468276380827742210","@NIHRevidence Reviewer | Director Healthcare services @ RCND | Clinical Pharmacist @ SMI Hospital, Ddn | PharmD @ UTU | Indian #MedTwitter #TwitteRx #Covid19",FALSE,"https://pbs.twimg.com/profile_images/1499819344150163461/hEGKDMEa_normal.jpg",NA,"https://t.co/nFKSQLgbxn",0,2,0,8231,4,764,4998,NA,NA,NA,NA,NA
"52","1299978527886979073","andrewmorrisuk","RT @MarkPWriter: #mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbei…","2020-08-30T07:53:28.000Z",FALSE,"qme","2358562603","1299978527886979073",NA,"2014-02-23T21:58:16.000Z","Andrew Morris",FALSE,NA,"Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia",FALSE,"https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg","Bedford",NA,2,0,0,704587,329,16149,1713,"retweeted","1299967819325599745","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting https://t.co/cBrclHzXCr","qme","1240973279965388801"
"53","1299975775660265472","issuredtrack","RT @tnmoc: We Are all learning how to #adapt and #survive! Our fantastic volunteers have been working hard maintaining our museum ready to…","2020-08-30T07:42:31.000Z",FALSE,"en","937452650853031936","1299975775660265472",NA,"2017-12-03T22:45:03.000Z","Issured TRACK",FALSE,"1441124518194565121","Issured TRACK, can assist with upskilling and training your team, sharing our in-depth knowledge and experience. Workplace Inclusion and Tailored Training",FALSE,"https://pbs.twimg.com/profile_images/1581783778992717829/svLXSzT-_normal.jpg","Northampton, England","https://t.co/VZHvfyLcFC",6,0,0,2669,7,1208,2509,"retweeted","1299957349357105152","We Are all learning how to #adapt and #survive! Our fantastic volunteers have been working hard maintaining our museum ready to reopen we are looking for partners for #sponsorship of our #neurodiversity #projects @TRACKnnLtd #museums #CreatingOpportunities https://t.co/vc50q9gVuw","en","19483737"
"54","1299974957389279232","grhluna24","RT @MarkPWriter: #mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbei…","2020-08-30T07:39:16.000Z",FALSE,"qme","921781423601803265","1299974957389279232",NA,"2017-10-21T16:53:12.000Z","Autie - Artificial Autism Intelligence",FALSE,NA,"AUTISM AWARENESS campaign:atm we r up and running * doing all the things in science we arent supposed to do* #autismacceptance RT isnt endorsement",FALSE,"https://pbs.twimg.com/profile_images/921792196499697664/S-U9SQi6_normal.jpg",NA,NA,2,0,0,296562,43,7204,7900,"retweeted","1299967819325599745","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting https://t.co/cBrclHzXCr","qme","1240973279965388801"
"55","1299974904989843466","ACCOX_artist","@AnnMemmott @Anneure Sometimes I want a cure for my neurodiversity just so I can get a job, have friends and not attract negativity through things I have no control over (not that I haven't tried, over a decade of therapy now)","2020-08-30T07:39:04.000Z",FALSE,"en","121051709","1299972139697795072","60836293","2010-03-08T09:18:29.000Z","Mandible",FALSE,"1347281889653043200","Mostly fine but with outbreaks of patchy drivel.
The Mand With The Golden Pun.
Cat slave. Uke abuser. Bi. Art. Impro. Singing. She or They. 
ADHD. ASD. No UHT",FALSE,"https://pbs.twimg.com/profile_images/1297191382789095425/-Kvcnfah_normal.jpg","Lydney, England",NA,0,0,0,59965,10,1098,1656,NA,NA,NA,NA,NA
"56","1299974323046883329","GavinGW","RT @ADHDFoundation: Great to see you flying the flag for the Foundation Josh ! ☂️You are an inspirational Neurodiversity Young Ambassador!…","2020-08-30T07:36:45.000Z",FALSE,"en","95170624","1299974323046883329",NA,"2009-12-07T09:40:37.000Z","Gavin Grenville-Wood",FALSE,NA,"Fellow of the PGA | Coach Development & Consultant | Founder of the Inspired Coaching Academy",FALSE,"https://pbs.twimg.com/profile_images/1467401187666411522/VcugAKq5_normal.jpg","United Kingdom","https://t.co/0jtMd04W97",7,0,0,4916,0,927,614,"retweeted","1299681049719562241","Great to see you flying the flag for the Foundation Josh ! ☂️You are an inspirational Neurodiversity Young Ambassador! Keep up the practice and the outstanding achievements in pro golf! @NCWeek @DekkoComics @CharloDowson @ADnextgen @AutieAndy @rorybremner https://t.co/Xj2Wm6Pnlt","en","1577533957"
"57","1299970149072601088","AppraisiumProj","DMATalent: Join us at our next neurodiversity workshop, taking place online on 27 October 2020, to discover how your business can become more 'neurodiverse friendly'.

Find out more &amp; get your ticket here: https://t.co/FhMQU6pCuK

#Neurodiversity #neuro… https://t.co/I3nQNct3bY","2020-08-30T07:20:10.000Z",FALSE,"en","901763442817867776","1299970149072601088",NA,"2017-08-27T11:08:53.000Z","Appraisium",FALSE,NA,"Real world feedback for creative students or anyone considering a career in the creative sector.",FALSE,"https://pbs.twimg.com/profile_images/1001109002657456128/xiIgIcSu_normal.jpg","The world","https://t.co/MkgyKif03k",0,0,0,46447,5,674,4406,NA,NA,NA,NA,NA
"58","1299970128990203905","gopokeball2342","RT @Schnumn: Hey #VisibleWoman I'm Bex! I make comics about neurodiversity, mental health and FEEEEEELINGS. My goal is to use comics to com…","2020-08-30T07:20:05.000Z",FALSE,"en","717091036846108672","1299970128990203905",NA,"2016-04-04T20:46:40.000Z","DracoShield234",FALSE,NA,"Profile photo made by TerminalMontage and header photo by Esepibe, both on deviantart. I'm to lazy to write anything else here.",FALSE,"https://pbs.twimg.com/profile_images/1451320277858545666/w0LWFaLP_normal.jpg",NA,NA,1805,0,0,2374,1,31,276,"retweeted","1298244180175720450","Hey #VisibleWoman I'm Bex! I make comics about neurodiversity, mental health and FEEEEEELINGS. My goal is to use comics to communicate things that can be kinda hard to talk about

Portfolio: https://t.co/Gyc6Nfkdy1
Contact: schnumn@outlook.com
https://t.co/QuH3rZ6ADb https://t.co/NHp4O6Qu8b","en","4636268969"
"59","1299967819325599745","MarkPWriter","#mentalhealthawareness #autism #neurodiversity #mentalhealth #autismawareness #autistic #autisticadult #ocd #adhd #wellbeing #wellness #different #parenting https://t.co/cBrclHzXCr","2020-08-30T07:10:55.000Z",FALSE,"qme","1240973279965388801","1299967819325599745",NA,"2020-03-20T12:08:39.000Z","Mark Palmer",FALSE,"1240974571651706880","Freelance writer and copywriter open to all projects, specialising in autism, neurodiversity and mental health.",FALSE,"https://pbs.twimg.com/profile_images/1240973626104578049/2jfh0yGP_normal.jpg",NA,NA,2,0,0,1226,0,474,1000,NA,NA,NA,NA,NA
"60","1299967689767747585","RudyKnaflic","FastCompany: ""Coming out as a queer woman was much different than coming out as autistic. We still have far to go before neurodiversity is normalized."" https://t.co/0kmupLDQ0F","2020-08-30T07:10:24.000Z",FALSE,"en","44880642","1299967689767747585",NA,"2009-06-05T12:29:09.000Z","Rudy",FALSE,"1349490803614359554","#Talent Tech #Sourcer | #Pizza Lover & Wood Oven Builder | #Coffee Roaster @ https://t.co/j4yOmpocPb  - Let us make a roast for you |  #Ecuadorian Esposa",FALSE,"https://pbs.twimg.com/profile_images/1217259146132758529/uvHqzctX_normal.jpg","Milwaukee, WI","https://t.co/j4yOmpocPb",0,0,0,160214,135,1189,2122,NA,NA,NA,NA,NA
"61","1299965979066236928","neilnjae","RT @tnmoc: We Are all learning how to #adapt and #survive! Our fantastic volunteers have been working hard maintaining our museum ready to…","2020-08-30T07:03:36.000Z",FALSE,"en","24891587","1299965979066236928",NA,"2009-03-17T14:46:34.000Z","Neil Smith 💙",FALSE,"1588854611427078144","Story gamer, juggler, academic. He/him. @neilnjae@dice.camp",FALSE,"https://pbs.twimg.com/profile_images/1581686242651021321/SOicFuPL_normal.jpg",NA,"https://t.co/imV88hf9Eh",6,0,0,28651,77,730,838,"retweeted","1299957349357105152","We Are all learning how to #adapt and #survive! Our fantastic volunteers have been working hard maintaining our museum ready to reopen we are looking for partners for #sponsorship of our #neurodiversity #projects @TRACKnnLtd #museums #CreatingOpportunities https://t.co/vc50q9gVuw","en","19483737"
"62","1299964633881571329","dark_neverland","@lavachat @Crazysorts @VengefulFaerie Took me a moment timo register but yes, you're right. And even though I'm white-privileged I would likely be shot for being queer or not responding 'the right way' b/c of my neurodiversity impacting social comprehension the most","2020-08-30T06:58:15.000Z",FALSE,"en","2832825854","1299903717743886338","144203972","2014-09-26T10:56:08.000Z","Admiral Restraint",FALSE,"1614659368313839616","|they/them| • mixed, 2-spirit, unsane, ace-queer • compassionate weirdo • personal & edutainment • #ElderMillenial #DFTBA",FALSE,"https://pbs.twimg.com/profile_images/1614660250585698304/--VUbNxu_normal.jpg","dangled from the power lines","https://t.co/QN1Udxunhv",0,3,0,61654,0,237,354,NA,NA,NA,NA,NA
"63","1299964148160376834","DrSusanYoung1","RT @Stephencgill: This is a great quote. ""Sometimes the most brilliant and intelligent students do not shine on standardized test because t…","2020-08-30T06:56:19.000Z",FALSE,"en","957263978","1299964148160376834",NA,"2012-11-19T11:40:11.000Z","Professor Susan Young",FALSE,"1584469340614643712","Clinical/forensic psychologist. Expert witness, author of DASI & ACE tools & treatments 4 mental illness & neurodevelopmental disorders.Director @PsyServicesLtd",FALSE,"https://pbs.twimg.com/profile_images/1535876011396571136/l19jiz0y_normal.jpg","London","https://t.co/fudgNqTXtb",40,0,0,3599,42,3755,397,"retweeted","1299636377399840768","This is a great quote. ""Sometimes the most brilliant and intelligent students do not shine on standardized test because they do not have standardized minds"" @DianeRavitch   Love it. Thank you @ADHDFoundation  for sharing #neurodiversity #neurodiverse https://t.co/cnKmxNotD0","en","90863805"
"64","1299963618381922304","FelicieaJibson","#specialeducation #neurodiversity #childdevelopment","2020-08-30T06:54:13.000Z",FALSE,"qht","894858276151709696","1299963578984927233","894858276151709696","2017-08-08T09:50:13.000Z","Feliciea Jibson",FALSE,NA,"Founder & CEO at PAGS® profile. Helping educators understand the capabilities and learning gaps of special needs learners",FALSE,"https://pbs.twimg.com/profile_images/905043583253798912/-Hb_96B3_normal.jpg","Brussels, Belgium","https://t.co/WXAqs8DbkX",0,0,0,4946,6,1248,1973,NA,NA,NA,NA,NA
"65","1299960534331088897","16BitEric","#Neurodiversity, #adhd- I’m learning about it for the first time. I’ve had it all my life. I was praised for testing into the top 2% and called a “genius”, then placed in spec ed and bullied by strangers and even friends. I’ve grew up thinking I deserved it.","2020-08-30T06:41:58.000Z",FALSE,"en","187305324","1299960516601765889","187305324","2010-09-05T21:25:09.000Z","Eric C. Campbell",FALSE,"1593448826941018115","Writer of RPGs & Comics | @Twitch Partner | @kofi_button Ambassador | Producer for @demiplanerpg | GM for @StreampunksRpg #ADHD 🖖🏻 #Neurovariant He/Him",FALSE,"https://pbs.twimg.com/profile_images/1585038355959492608/09z-rVlM_normal.jpg","Jeffries Tube 45B","https://t.co/PwQeLonGQl",0,145,0,27013,109,10635,1316,NA,NA,NA,NA,NA
"66","1299957769110519808","rachel_norfolk","RT @tnmoc: We Are all learning how to #adapt and #survive! Our fantastic volunteers have been working hard maintaining our museum ready to…","2020-08-30T06:30:58.000Z",FALSE,"en","212187685","1299957769110519808",NA,"2010-11-05T11:38:36.000Z","@rachel_norfolk@mastodon.lol",FALSE,"1594250555907444740","This account is no longer in active use. Find me at 

https://t.co/7Bi93fAvPr or https://t.co/51gg4OqGqi… depending upon your social inclinations",FALSE,"https://pbs.twimg.com/profile_images/1614954185291710464/vFQ_d9Bf_normal.jpg","Mastodon","https://t.co/Tc3yVph4Ox",6,0,0,66038,156,3414,854,"retweeted","1299957349357105152","We Are all learning how to #adapt and #survive! Our fantastic volunteers have been working hard maintaining our museum ready to reopen we are looking for partners for #sponsorship of our #neurodiversity #projects @TRACKnnLtd #museums #CreatingOpportunities https://t.co/vc50q9gVuw","en","19483737"
"67","1299957514113617921","eyeslikeeels","RT @felisroboticus: My Neurodiversity Cat shirt arrived ahead of schedule!! Art credit to @steve_asbell I love it! #AutisticJoy https://t.c…","2020-08-30T06:29:58.000Z",FALSE,"en","899309979366195200","1299957514113617921",NA,"2017-08-20T16:39:42.000Z","Eyeslikeeels",FALSE,NA,"",FALSE,"https://pbs.twimg.com/profile_images/1025216722180165632/sI52gA0d_normal.jpg",NA,NA,6,0,0,11707,4,1017,4698,"retweeted","1299831957287612418","My Neurodiversity Cat shirt arrived ahead of schedule!! Art credit to @steve_asbell I love it! #AutisticJoy https://t.co/zwzTJX3vov","en","729060109"
"68","1299957409272619008","RNeurodiversity","The Polyvagal Theory: The New Science of Safety and Trauma https://t.co/0H1R5Xxr8e","2020-08-30T06:29:33.000Z",FALSE,"en","2561293009","1299957409272619008",NA,"2014-06-11T12:41:48.000Z","r/neurodiversity",FALSE,NA,"Sharing content from the neurodiversity politics discussion group on http://t.co/AgP74FYO3d.",FALSE,"https://pbs.twimg.com/profile_images/476812941367328768/eFXzj-Wb_normal.png",NA,NA,0,0,0,4046,17,1218,1645,NA,NA,NA,NA,NA
"69","1299957349357105152","tnmoc","We Are all learning how to #adapt and #survive! Our fantastic volunteers have been working hard maintaining our museum ready to reopen we are looking for partners for #sponsorship of our #neurodiversity #projects @TRACKnnLtd #museums #CreatingOpportunities https://t.co/vc50q9gVuw","2020-08-30T06:29:18.000Z",FALSE,"en","19483737","1299957349357105152",NA,"2009-01-25T10:17:45.000Z","TNMOC",FALSE,NA,"The National Museum of Computing (TNMOC) is home to the world's largest collection of working historic computers. Follow the development of computing:",FALSE,"https://pbs.twimg.com/profile_images/1142099052127031297/2Ry7_cO3_normal.jpg","Bletchley Park","https://t.co/AqmElQGt0r",6,15,0,9494,298,10804,2604,NA,NA,NA,NA,NA
"70","1299937524593295360","shannonrosa","RT @thinkingautism: If you want to do right by your autistic kid (or any autistic person, really), then please do your best to understand a…","2020-08-30T05:10:32.000Z",FALSE,"en","14497828","1299937524593295360",NA,"2008-04-23T17:52:15.000Z","Shannon Des Roches Rosa",FALSE,"1395075220960989190","Thinking Person's Guide to Autism. She/Her. Neutral Good. Earnest AF. Likes cephalopods. Targ herder. “Nothing beats the bitter elixir of Klingon warriors.”",FALSE,"https://pbs.twimg.com/profile_images/1576222720617947137/Ci3sAiES_normal.jpg","San Francisco Bay Area","https://t.co/FwbJ2SHeDC",43,0,0,60490,467,13427,4431,"retweeted","1299747871575556098","If you want to do right by your autistic kid (or any autistic person, really), then please do your best to understand and respect these factors about being autistic— like processing time, echolalia, and stimming:

https://t.co/gYvvZsYMPc 

#autism #autistic #Neurodiversity","en","152835605"
"71","1299922695304306689","ildirecrossing","@theroseisland @saltspringac @GavrielaFFXIV some resources i found help was ‘yo samdy sam’ on yt and both paigelayle + potentia.neurodiversity on tiktok 🤍","2020-08-30T04:11:36.000Z",FALSE,"en","1265143446651588608","1299912963130826754","1242980242173710337","2020-05-26T04:51:25.000Z","stefanie 💖",FALSE,"1288461233784422402","(she/her) gaming to avoid real life",FALSE,"https://pbs.twimg.com/profile_images/1458922938887913503/ItTcB6SR_normal.jpg","🌈",NA,0,1,0,1191,1,85,114,NA,NA,NA,NA,NA
