"","tweet_id","user_username","text","author_id","lang","conversation_id","possibly_sensitive","created_at","in_reply_to_user_id","user_protected","user_verified","user_location","user_name","user_description","user_created_at","user_url","user_pinned_tweet_id","user_profile_image_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"78","1509435498523025409","kiwionthego","RT @L2_S2S: #Neurodiversity Week. Rain Reign by Ann M Martin is the beautiful story of Rose, who has #Asperger's and is obsessed with #Homo…","16921251","en","1509435498523025409",FALSE,"2022-03-31T07:40:41.000Z",NA,FALSE,FALSE,"Auckland, New Zealand","Amanda Bond","""If you're not walking on the edge, you're taking up too much space."" - Sherry Buschmann","2008-10-23T06:15:03.000Z","https://t.co/Kw4qxb1btD",NA,"https://pbs.twimg.com/profile_images/460291271890698240/9dzgV56i_normal.jpeg",1,0,0,8171,78,483,753,"retweeted","1505710800551428100","#Neurodiversity Week. Rain Reign by Ann M Martin is the beautiful story of Rose, who has #Asperger's and is obsessed with #Homophones. She loves the stray dog she adopts after Hurricane Katrina but does the courageous thing of trying to find its owner. #JuniorFiction #NatLibReads https://t.co/aJDt0TgMUy","en","237014530"
"79","1509434424542347265","pieuksocial","RT @sendcoders: We asked our @sendcoders to tell you about our social impact last year and they decided to make this #StopMotion video with…","908375592881487873","en","1509434424542347265",FALSE,"2022-03-31T07:36:25.000Z",NA,FALSE,FALSE,"Manchester, England","PIE: Pursuing Individual Excellence","An educational social enterprise aiming to get young people Future Ready. Please contact to get involved! #piesthelimit #everyonedeservesaslice @bethnunn","2017-09-14T17:03:12.000Z","https://t.co/JWt5skZOJ6","1609228214269779970","https://pbs.twimg.com/profile_images/1021775031100162048/wqKb3Gjp_normal.jpg",5,0,0,3201,0,1143,1120,"retweeted","1509103074714992640","We asked our @sendcoders to tell you about our social impact last year and they decided to make this #StopMotion video with a difference. Yes @JonesRenardo really is that much taller than everybody else 😲#SEND #Neurodiversity #Digital #Employment https://t.co/Tx2Y62tjzg","en","1033368031148351493"
"80","1509433796046819330","RMN_CherBear","RT @WeStudentNurse: #WeStNs Today we are looking at Neurodiversity within the Health Care Sector.  The value of it, the challenges and idea…","1429192758565216258","en","1509433796046819330",FALSE,"2022-03-31T07:33:55.000Z",NA,FALSE,FALSE,"South West, England","Cher Hallett🧜‍♀️🇨🇮🇬🇧🌈🧁🌍💚(She/Her)","Registered #MentalHealth #Nurse #Lecturer @UWEBristol exploring life with @danielwareham & Jasper🐶🐾#ProtectNurse #NursesRock #BloodDonor #GiveBlood🩸👍","2021-08-21T21:24:57.000Z",NA,"1436267609482219523","https://pbs.twimg.com/profile_images/1496263171652427780/vhM8G8mv_normal.jpg",1,0,0,3121,0,453,968,"retweeted","1509432809965772802","#WeStNs Today we are looking at Neurodiversity within the Health Care Sector.  The value of it, the challenges and ideas from colleagues on tips to study and work whilst having a Neurodiversity.","en","939235274554560512"
"81","1509433400058339334","Jennife23525700","RT @geniuswithinCIC: Did you know that ADHD is associated with difficulty concentrating, but ALSO with the skill of alertness and the abili…","1397254910446555139","en","1509433400058339334",FALSE,"2022-03-31T07:32:21.000Z",NA,FALSE,FALSE,NA,"Jennifer","","2021-05-25T18:15:31.000Z",NA,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",5,0,0,22,0,1,5,"retweeted","1509078191847129089","Did you know that ADHD is associated with difficulty concentrating, but ALSO with the skill of alertness and the ability to hyper-focus?

#SpikyProfile #Strengths #Challenges #Neurodistinct #Neurodivergent #Neurominority #Neurodiversity https://t.co/13bKPxPx7H","en","385449888"
"82","1509433102657069061","LBesnon","RT @LBGplc: This #AutismAcceptanceWeek we're celebrating all of our #neurodiverse colleagues.

Heidi shares her experience of diagnosis and…","305001163","en","1509433102657069061",FALSE,"2022-03-31T07:31:10.000Z",NA,FALSE,FALSE,"Northern Ireland","Leilla Besnon","Just a 'Realist with Hope'.                                                                       Vintage 1942   🇨🇦","2011-05-25T13:36:17.000Z",NA,NA,"https://pbs.twimg.com/profile_images/989870727393366016/MH1T4bjh_normal.jpg",51,0,0,31460,6,226,98,"retweeted","1508345645328863236","This #AutismAcceptanceWeek we're celebrating all of our #neurodiverse colleagues.

Heidi shares her experience of diagnosis and navigating the challenges of the workplace with support from her line manager and colleague networks: https://t.co/eaddmTN1wL https://t.co/zP6IaeZotd","en","747014936"
"83","1509432809965772802","WeStudentNurse","#WeStNs Today we are looking at Neurodiversity within the Health Care Sector.  The value of it, the challenges and ideas from colleagues on tips to study and work whilst having a Neurodiversity.","939235274554560512","en","1509432809965772802",FALSE,"2022-03-31T07:30:00.000Z",NA,FALSE,FALSE,"United Kingdom","WeStudentNurses 💙","#WeStNs #StudentNurse Peer support network Regular tweetchats inc monthly self-care #TeaBrief ☕️ #WeStNsRevisionFocus #StNMHDay #WeStNsPod 🎧 #WeStNsJournalers","2017-12-08T20:48:34.000Z","https://t.co/No8QwEflHz","1628331071828905984","https://pbs.twimg.com/profile_images/1572106342386597889/FcqCrcw8_normal.jpg",1,7,0,54337,58,25900,10218,NA,NA,NA,NA,NA
"84","1509432282616311818","DrChromo","RT @WestpacWire: ""Neurodiversity is our advantage–our team are simply faster and more precise at data processing,” says chief of Australian…","23129668","en","1509432282616311818",FALSE,"2022-03-31T07:27:54.000Z",NA,FALSE,FALSE,"Ocean Grove, Australia","Jeff Craig","Nature-lover. Guest on Wadawurrung Country. Teacher/researcher. Epigenetics, twins, garden, photography. Neurodiverse.🏳️‍🌈🏳️‍⚧️Ally @drchromo at M*st*d*n","2009-03-06T22:37:09.000Z","https://t.co/Z8dBD4IqtB","1623805530551775232","https://pbs.twimg.com/profile_images/1628304927310348289/jrsFxOdm_normal.jpg",39,0,0,40362,82,3477,2865,"retweeted","1508216214434516993","""Neurodiversity is our advantage–our team are simply faster and more precise at data processing,” says chief of Australian Spatial Analytics, which hires for neurodiversity to meet data analytics demand. @WestpacScholars  #AutismAcceptance #AutismAwareness
https://t.co/6Wxlrp6pib","en","796957855639179264"
"85","1509432093092327424","moomadeb","RT @_africaalive: Come and meet critically acclaimed photographer @alfiebowen_ 📷

On April 2 our ambassador will be signing his book Wild W…","215626835","en","1509432093092327424",FALSE,"2022-03-31T07:27:09.000Z",NA,FALSE,FALSE,"most easterly place in uk","Deb 🌺","🙋‍♀️ you must weed your mind as you would your garden 🧠 Moomin/Animal/Dog lover had 2 or so rescues 🐕 🐾 🐾 😻 believer of saying what’s on your mind 🖖🏽","2010-11-14T13:34:15.000Z",NA,"1484467139276910596","https://pbs.twimg.com/profile_images/1403804104242118665/w4vvs0Na_normal.jpg",2,0,0,29475,19,369,706,"retweeted","1509078108032446465","Come and meet critically acclaimed photographer @alfiebowen_ 📷

On April 2 our ambassador will be signing his book Wild World: Nature through an autistic eye for #WorldAutismAwarenessDay. 100% of ticket sales will be given to our neurodiversity fund 🧡https://t.co/ygTTskI6jI https://t.co/aOsAjVpgjh","en","127565294"
"86","1509432078206705666","zaharachowdhur2","RT @GECCollect: We are supporting educators, schools, teachers, students and parents with #AutismAwarenessWeek 

Today we focus on #PDA whi…","563228122","en","1509432078206705666",FALSE,"2022-03-31T07:27:05.000Z",NA,FALSE,FALSE,"South East, England","Zahara Chowdhury (she/her)","Head of DEI and Well-being | Founder of the School Should Be Blog & Podcast | DEI training and education | @geccollect Advisory Board | @ItmakesSNS Trustee","2012-04-25T22:03:09.000Z","https://t.co/FODv5tzNiH","1582286874533834752","https://pbs.twimg.com/profile_images/1626951421001101312/FZHGICke_normal.jpg",14,0,0,1463,5,807,851,"retweeted","1508704130143080451","We are supporting educators, schools, teachers, students and parents with #AutismAwarenessWeek 

Today we focus on #PDA which is often an unknown aspect of neurodiversity. 

FREE for our GEC Education Members!

Get your #DiversityandInclusion Together. Link in bio! https://t.co/9r7iCGzthf","en","944619875728838656"
"87","1509431558943522817","cognus_autism","Our seventh speaker is PHOEBE who will be talking tomorrow about:
*Neurodiversity and girls 
*Impact of masking
*Benefits of neurodiversity

Don't miss it! Book here: 
https://t.co/whDyUUkXcX

#autismweek #suttonautism #suttonautismweek #youthled","4208704883","en","1509431558943522817",FALSE,"2022-03-31T07:25:02.000Z",NA,FALSE,FALSE,"Sutton, London","Cognus Autism Support","Advisory service providing training, support & advice to increase understanding & celebration of autism. Part of @CognusLimited. Tweets by @RebeccaDuffus","2015-11-17T09:32:18.000Z","https://t.co/dLCG82XpLu",NA,"https://pbs.twimg.com/profile_images/1603060265020542979/rQso7GO__normal.jpg",0,2,0,3445,0,1256,670,NA,NA,NA,NA,NA
"88","1509431053769150468","SG3neris","@trcfwtt More research is needed into neurodiversity and the autism spectrum. https://t.co/4MqAuuNHvG","1360073272335892481","en","1509428088651792386",FALSE,"2022-03-31T07:23:01.000Z","22804865",FALSE,FALSE,NA,"Sui.G3neris","Just a fool wandering the highways and byways of life. Carving out a piece of digital life that will bear witness to my existence long after I’m gone.","2021-02-12T03:50:20.000Z",NA,"1518479115258454016","https://pbs.twimg.com/profile_images/1613696166117658625/ANY_vmW6_normal.jpg",0,0,0,50043,3,593,775,NA,NA,NA,NA,NA
"89","1509429375611158537","SixonaSwan","RT @BethRadulski: Big ND Celebration Week news: My 1st PhD publication is out (early vers) in Human Development! Title: Conceptualising Aut…","20311547","en","1509429375611158537",FALSE,"2022-03-31T07:16:21.000Z",NA,FALSE,FALSE,"Ipswich, UK","Fran Edd (on break)","Late-diagnosed #ActuallyAutistic and Dyspraxic. Aro ace.🏳️‍🌈 Loves Australia, musical theatre, ducks, psychology, Casualty and stories.🐨🎭🦆🧠 🕮 She/her.","2009-02-07T14:24:48.000Z",NA,NA,"https://pbs.twimg.com/profile_images/1586682185645441024/DWI4fuhm_normal.jpg",51,0,0,5384,6,390,664,"retweeted","1506108431996186628","Big ND Celebration Week news: My 1st PhD publication is out (early vers) in Human Development! Title: Conceptualising Autistic Masking, Camouflaging and Neurotypical Privilege: Towards a Minority Group Model of Neurodiversity. Thread translating to public: https://t.co/D5PTCeM9SJ","en","743840844071862272"
"90","1509429028947701761","PCSDWPBrumSouth","#NeurodiversityWeek #Neurodiversity #AutismAcceptanceWeek @pcs_union https://t.co/TaorZRIViG","1472255828489129990","qme","1509429028947701761",FALSE,"2022-03-31T07:14:58.000Z",NA,FALSE,FALSE,"Birmingham, England","PCS Union DWP Birmingham South Branch","Twitter feed for PCS DWP Birmingham South Branch.
If you need support contact your local rep.
Follow for information and news. Preparing to fight back...","2021-12-18T17:22:16.000Z","https://t.co/KnkOni5XaE",NA,"https://pbs.twimg.com/profile_images/1615801245465300992/q2vItgAy_normal.jpg",1,1,0,1009,1,214,531,NA,NA,NA,NA,NA
"91","1509428966112829444","HR_TRASH","@hrconfes What Does Neurodiversity Even Mean? https://t.co/7psNjuwjnT #HR","914070688897445888","en","1509428966112829444",FALSE,"2022-03-31T07:14:44.000Z","2596703268",FALSE,FALSE,"House","This bastard hacked my ACC","I have already regained control of the account and the content that were posted prior april 10 are not mine 😭","2017-09-30T10:13:29.000Z",NA,"1151859328757821440","https://pbs.twimg.com/profile_images/1151859025744556039/tvyF7per_normal.jpg",0,0,0,21784,2,29,1112,NA,NA,NA,NA,NA
"92","1509428785782870016","evangelia1982","RT @DrummondLRC: The library is celebrating all things #Autism and #Neurodiversity come take a 👀 at the books to borrow @Drummond_CHS 📚✨📚 h…","102602219","en","1509428785782870016",FALSE,"2022-03-31T07:14:01.000Z",NA,FALSE,FALSE,"Καλλιθέα","Eva Filippopoliti","Proud Mama of an autistic son 💙
I go through life like a karate kid💪","2010-01-07T06:56:10.000Z",NA,"1629416140865695750","https://pbs.twimg.com/profile_images/1605936909598982145/sDBNqs0P_normal.jpg",10,0,0,20209,10,1437,2366,"retweeted","1508134311618306049","The library is celebrating all things #Autism and #Neurodiversity come take a 👀 at the books to borrow @Drummond_CHS 📚✨📚 https://t.co/JP1pyLK5rt","en","920218632122257408"
"93","1509428190950924294","OaklandsSchool_","🐿️We know our #parents are amazing, resilient &amp; resourceful but this week typifies that; one parent already helped her child to raise a huge £197 sponsor money for #Autism Acceptance Week &amp; another has created this wonderful poster! #neurodiversity @Autism #ActuallyAutistic🧩 https://t.co/LAsUL9W6MD","780703018412969984","en","1509428190950924294",FALSE,"2022-03-31T07:11:39.000Z",NA,FALSE,FALSE,"Leicester, England","Oaklands School","Unique school for primary aged children who are autistic, or have communication & interaction-related learning difficulties. Making Learning Fun","2016-09-27T09:37:59.000Z","https://t.co/2rP2vwYfCf",NA,"https://pbs.twimg.com/profile_images/836580821536497664/ZxqD9GJq_normal.jpg",1,7,0,683,2,473,131,NA,NA,NA,NA,NA
"94","1509426738224414721","theHRDIRECTOR","How to support Neurodiversity in the Workplace https://t.co/6kyBsMHLoH #diversityequalityinclusion","15306874","en","1509426738224414721",FALSE,"2022-03-31T07:05:52.000Z",NA,FALSE,FALSE,"UK","theHRDIRECTOR","The leading independent HR Magazine for Strategic HR News and informative content for Senior Human Resources Practitioners. 
For jobs: @Senior_HR_Jobs 
#HRNews","2008-07-03T10:28:44.000Z","https://t.co/ENYiJg0fkN","1627603203587026944","https://pbs.twimg.com/profile_images/436543947842674688/Hpkjmuth_normal.jpeg",0,1,0,61354,855,43880,1804,NA,NA,NA,NA,NA
"95","1509426697631940610","PCamhs","RT @DebbieAustinSW: Excited to share the visuals ⁦@_auralab⁩ from the #neurodiversity #wales #shared #platform . Great discussion following…","1062298618483355648","en","1509426697631940610",FALSE,"2022-03-31T07:05:43.000Z",NA,FALSE,FALSE,"Wales, United Kingdom","Parents Voices in Wales CIC","#Parents #Support #Coproduction #WelshGovt #ChildCom #NHS #Education #SocialCare #ThirdSector #WalesMedia #MentalHealth #Neurodiversity #Wales 🏴󠁧󠁢󠁷󠁬󠁳󠁿","2018-11-13T10:58:21.000Z","https://t.co/08sUNMi2xc","1622004153210834944","https://pbs.twimg.com/profile_images/1267472218075824131/4WW6_qcn_normal.jpg",4,0,0,29684,17,4544,5001,"retweeted","1509161062041534467","Excited to share the visuals ⁦@_auralab⁩ from the #neurodiversity #wales #shared #platform . Great discussion following ALPHA test ⁦@T4CYP⁩ https://t.co/h1QxeHHmsK","en","329008996"
"96","1509425512241938433","EMCCUK","Coaching with neurodiversity is the focus of our North West virtual network on 5 April, as Brendan Dobrowolny helps us move away from a ‘deficit’ model of neurodiversity in the workplace https://t.co/66Oy3FeKyA https://t.co/B2Uzf5RN38","1560253788","en","1509425512241938433",FALSE,"2022-03-31T07:01:00.000Z",NA,FALSE,FALSE,"United Kingdom","EMCC UK","#Coaching #Mentoring The choice for professionals. We are part of the European Mentoring & Coaching Council. Retweets do not imply endorsement.","2013-07-01T11:07:12.000Z","http://t.co/Yz0WdXlAJU",NA,"https://pbs.twimg.com/profile_images/1148191949326864384/KbVNeY8y_normal.png",0,1,0,2552,73,4615,750,NA,NA,NA,NA,NA
"97","1509425391894675456","Fishawack","Find out how together, with our member company @prmaconsulting, we are empowering those around us who are neurodivergent to achieve their full potential. https://t.co/qrUZajJHuE

#Neurodiversity #Inclusion #Diversity #DiversAbility","65631877","en","1509425391894675456",FALSE,"2022-03-31T07:00:31.000Z",NA,FALSE,FALSE,"International","Fishawack Health","A purposefully built commercialization partner for #Biopharma #MedTech & wellness. Services in #Consulting #MedComms #Marketing #HealthPolicy #MarketAccess.","2009-08-14T13:16:47.000Z","https://t.co/EziZBs3bpi","1571106778594541570","https://pbs.twimg.com/profile_images/1622623710774497283/gV1_Yz0J_normal.jpg",0,1,0,5584,45,1927,1044,NA,NA,NA,NA,NA
"98","1509425274642915334","simonlporter","Five neurodiversity myths that must be challenged https://t.co/RuwaQcSXZk","227423290","en","1509425274642915334",FALSE,"2022-03-31T07:00:03.000Z",NA,FALSE,FALSE,"London","Simon Porter","Leading influencer in #cloud, #bigdata & #IOT. Enabling business to adapt to disruption with agile #HR VP #DigitalHR @alightsolutions. Views are my own","2010-12-16T20:20:15.000Z","https://t.co/SUTeif5GYI",NA,"https://pbs.twimg.com/profile_images/841919291997970432/M28Lz87L_normal.jpg",0,0,0,359524,5093,145181,108907,NA,NA,NA,NA,NA
"99","1509425157047209987","bilingual_lab","#WorldDownSyndromeDay #WorldAutismAwarenessDay #bilingualism #bilingualfamilies #Neurodiversity  Can neurodiverse children become bilingual? Check out my latest post! https://t.co/Dk76XabKGq","1498676276110020611","en","1509425157047209987",FALSE,"2022-03-31T06:59:35.000Z",NA,FALSE,FALSE,"Amsterdam, The Netherlands","Mimi Potvin","Nerd.Linguaphile.#Multilingualism and #Bilingualism advocate.Linguist #LanguageConsultant.Blogger at https://t.co/uB7xCMS1J3 #Expat.Mum of 2🇧🇬🇨🇦🇩🇪🇳🇱","2022-03-01T15:07:48.000Z","https://t.co/A3PQ1E9r5G",NA,"https://pbs.twimg.com/profile_images/1500754991270744066/DILKfmLh_normal.jpg",0,0,0,85,0,49,187,NA,NA,NA,NA,NA
"100","1509424610407813121","JKStandfield","“We need to understand autistic people better, not try to change who they are.” - Chris Packham

Discover 60 fundraising ideas about #autism here: https://t.co/NjcpF5H8Pb

#autismacceptanceweek
#neurodiversity https://t.co/DE10Wcf2tu","370137841","en","1509424610407813121",FALSE,"2022-03-31T06:57:25.000Z",NA,FALSE,FALSE,"Southampton, England","The Mindful Dad","Justin Standfield tweets about: 🧠mindfulness⁣ 💪character strengths⁣⁣ 🧔🏻beards⁣⁣ 🧡multiple s⁣clerosis ☕️coffee⁣","2011-09-08T14:39:25.000Z",NA,NA,"https://pbs.twimg.com/profile_images/1571379461282566146/-tPrpPZr_normal.jpg",0,0,0,1307,19,394,183,NA,NA,NA,NA,NA
"101","1509424526186143751","GECCollect","@neuroteachers We would love to mention our work on this - #GECApp that can be shared with all of your staff (meaning curriculum, operation, site, admin, volunteers etc- on #Neurodiversity. QAed by @neuroteachers &amp; guided by her work, we know this will impact change for true inclusion. https://t.co/m2FbmbN9im","944619875728838656","en","1509278308739031044",FALSE,"2022-03-31T06:57:05.000Z","1320696770058457088",FALSE,FALSE,"#GlobalEquality","Global Equality Collective⚡️","We are the GEC⚡️ A collective of diversity and inclusion experts and the creators of the GEC platform. #SmashingStereotypes Founder @nicoleponsford","2017-12-23T17:25:03.000Z","https://t.co/JkTQLdDtpj",NA,"https://pbs.twimg.com/profile_images/1620731206827401217/W37MDSZC_normal.jpg",0,3,0,15767,51,8122,8524,NA,NA,NA,NA,NA
"102","1509421524738097153","AngJames28","RT @OaklandsSchool_: 🐿️Our Super 60 Challenge for World #Autism Acceptance Week has started well with some beautiful pictures for our 60 pi…","711905252472180736","en","1509421524738097153",FALSE,"2022-03-31T06:45:09.000Z",NA,FALSE,FALSE,NA,"Angela James","","2016-03-21T13:20:13.000Z",NA,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",2,0,0,126,0,11,34,"retweeted","1509269469050376202","🐿️Our Super 60 Challenge for World #Autism Acceptance Week has started well with some beautiful pictures for our 60 pieces of artwork. We are celebrating each child's unique choices, talents &amp; achievements #AutismAcceptanceWeek #Neurodiversity 🧩 https://t.co/30GmriHT8A","en","780703018412969984"
"103","1509420561440641025","Lisa_SEND","@mrsB2305 Unfortunately my daughter’s school have done nothing to celebrate neurodiversity autism 😞","42866066","en","1509233364531884034",FALSE,"2022-03-31T06:41:20.000Z","1094928893063114752",FALSE,FALSE,"England, United Kingdom","SEN Lisa ❤️💙","Mum to Autistic Children! Advocate #Education #Autism #SEMH #SEBD #RareGenetics #ADHD #PDA #FPBE","2009-05-27T11:58:48.000Z",NA,"1603061497831325696","https://pbs.twimg.com/profile_images/1567606752522149893/mmIoeGqI_normal.jpg",0,1,0,42730,27,13969,11716,NA,NA,NA,NA,NA
"104","1509420146938499074","andrewmorrisuk","RT @DrummondLRC: The library is celebrating all things #Autism and #Neurodiversity come take a 👀 at the books to borrow @Drummond_CHS 📚✨📚 h…","2358562603","en","1509420146938499074",FALSE,"2022-03-31T06:39:41.000Z",NA,FALSE,FALSE,"Bedford","Andrew Morris","Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia","2014-02-23T21:58:16.000Z",NA,NA,"https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg",10,0,0,704587,329,16149,1713,"retweeted","1508134311618306049","The library is celebrating all things #Autism and #Neurodiversity come take a 👀 at the books to borrow @Drummond_CHS 📚✨📚 https://t.co/JP1pyLK5rt","en","920218632122257408"
"105","1509419790175191045","DrummondCommuni","RT @DrummondLRC: The library is celebrating all things #Autism and #Neurodiversity come take a 👀 at the books to borrow @Drummond_CHS 📚✨📚 h…","951905134019309569","en","1509419790175191045",FALSE,"2022-03-31T06:38:16.000Z",NA,FALSE,FALSE,"Edinburgh, Scotland","DrummondCommunity","Paren run - created to help keep Drummond CHS the local secondary school of choice. Follows, retweets, likes are not endorsements - shared for school community.","2018-01-12T19:54:04.000Z","https://t.co/K1wyfXxXau",NA,"https://pbs.twimg.com/profile_images/951906555938721792/0r-gDB1k_normal.jpg",10,0,0,8344,1,458,547,"retweeted","1508134311618306049","The library is celebrating all things #Autism and #Neurodiversity come take a 👀 at the books to borrow @Drummond_CHS 📚✨📚 https://t.co/JP1pyLK5rt","en","920218632122257408"
"106","1509417931997806595","YonasAtakilti","RT @WestpacWire: ""Neurodiversity is our advantage–our team are simply faster and more precise at data processing,” says chief of Australian…","355245952","en","1509417931997806595",FALSE,"2022-03-31T06:30:53.000Z",NA,FALSE,FALSE,"Melbourne","Yonas Atakilti","Yearning peace for my ancestorial home Tigray & beyond. In search of collective conscience & actions to end the ravaging war. Abhor War? Act to #StopWarOnTigray","2011-08-15T02:05:06.000Z",NA,"1519926105784057857","https://pbs.twimg.com/profile_images/2678741186/eb4af4d12d30af341d21ea9d3de01d1a_normal.jpeg",39,0,0,6763,0,505,311,"retweeted","1508216214434516993","""Neurodiversity is our advantage–our team are simply faster and more precise at data processing,” says chief of Australian Spatial Analytics, which hires for neurodiversity to meet data analytics demand. @WestpacScholars  #AutismAcceptance #AutismAwareness
https://t.co/6Wxlrp6pib","en","796957855639179264"
"107","1509417438638751745","MorwennaStewart","Just the kind of research we need! Institute Of Neurodiversity ION will be publishing a peer-reviewed journal (with Sage publishing) and this is exactly the kind of paper we'll be seeking. https://t.co/xxug2SszPX","249194702","en","1509417438638751745",FALSE,"2022-03-31T06:28:55.000Z",NA,FALSE,FALSE,"East London","Morwenna Stewart ÂûDHD","Coach, trainer, writer, neurodivergent. @CareQualityComm but all views my own. Trustee at Institute of Neurodiversity UK https://t.co/OTdSezngyQ…","2011-02-08T15:34:24.000Z","https://t.co/S0SRg6vYwO","1600829030998999043","https://pbs.twimg.com/profile_images/1449138065197391877/V7FlWWIa_normal.jpg",0,0,0,1818,9,685,1953,NA,NA,NA,NA,NA
"108","1509417424558477312","thewoodbug","RT @K_L_Katie: 🌟Book Launch🌟 Learning from Autistic Teachers: How to be a Neurodiversity-Inclusive School 27th April 4-6pm details below 👇🏻…","427257407","en","1509417424558477312",FALSE,"2022-03-31T06:28:52.000Z",NA,FALSE,FALSE,NA,"Dr Becky Wood","Autism, disability & educational inclusion researcher. Personal musings. @thewoodbug@mastodon.world","2011-12-03T09:25:43.000Z","https://t.co/mbSv5vEplZ","1611369311272157184","https://pbs.twimg.com/profile_images/1522201232542216194/Dt7SO5-x_normal.jpg",8,0,0,24703,61,5462,1801,"retweeted","1509299098125484037","🌟Book Launch🌟 Learning from Autistic Teachers: How to be a Neurodiversity-Inclusive School 27th April 4-6pm details below 👇🏻 #NeurodiversityCelebrationWeek #autism #EduComEDI @thewoodbug @EimanMunro @commaficionado @funkiepiano @EdWithAPassion https://t.co/Mp9yG0xNPj","en","2849718765"
"109","1509416580232499201","ThomDennis","RT @TrainingZone: Understanding neurodiversity and ensuring inclusion is essential. Many employers understand that neurodiversity is valuab…","196366872","en","1509416580232499201",FALSE,"2022-03-31T06:25:30.000Z",NA,FALSE,FALSE,"London, England","Thom Dennis","Sense-making #MeToo in orgs. #Systemic #facilitator, #changemaker #speaker on #disruption, #mergersandacquisitions. Founder @SILeadership #FRSA","2010-09-28T23:32:05.000Z","https://t.co/gW6YNX5YB8",NA,"https://pbs.twimg.com/profile_images/378800000369995768/0873f247b91365a5476ca0544aa98f35_normal.jpeg",2,0,0,2531,15,494,2192,"retweeted","1509093230486462467","Understanding neurodiversity and ensuring inclusion is essential. Many employers understand that neurodiversity is valuable for business success but @ThomDennis asks whether L&amp;D really is doing enough to help these colleagues reach their full potential? https://t.co/HgGtku8rlP https://t.co/P6KUClDc8I","en","17463009"
"110","1509415530008137732","lisa7416","RT @K_L_Katie: 🌟Book Launch🌟 Learning from Autistic Teachers: How to be a Neurodiversity-Inclusive School 27th April 4-6pm details below 👇🏻…","2900861164","en","1509415530008137732",FALSE,"2022-03-31T06:21:20.000Z",NA,FALSE,FALSE,NA,"Lisa Taylor","W/C Ed Studs Lecturer & Online Course Leader for ECS, Ed Studs & Special Ed. Hate class division, love social justice. All views my own.#BLM (she/her)","2014-12-01T16:53:30.000Z",NA,"1439198991162486786","https://pbs.twimg.com/profile_images/765106659198984192/UkxdWKxB_normal.jpg",8,0,0,828,2,647,1768,"retweeted","1509299098125484037","🌟Book Launch🌟 Learning from Autistic Teachers: How to be a Neurodiversity-Inclusive School 27th April 4-6pm details below 👇🏻 #NeurodiversityCelebrationWeek #autism #EduComEDI @thewoodbug @EimanMunro @commaficionado @funkiepiano @EdWithAPassion https://t.co/Mp9yG0xNPj","en","2849718765"
"111","1509415131524087809","BurgesSalmon","RT @BurgesSalmonCR: It’s #AutismAcceptanceWeek and @BurgesSalmon we aim to progress a society that works for #autistic  people, by changing…","401998410","en","1509415131524087809",FALSE,"2022-03-31T06:19:45.000Z",NA,FALSE,FALSE,"United Kingdom","Burges Salmon","The independent UK law firm which delivers the best mix of advice, service and value.","2011-10-31T11:57:05.000Z","https://t.co/OfmWiqoum6","1618907716046688258","https://pbs.twimg.com/profile_images/1542465625116876800/MShiSYb0_normal.jpg",1,0,0,13251,208,7477,3298,"retweeted","1509121402133262339","It’s #AutismAcceptanceWeek and @BurgesSalmon we aim to progress a society that works for #autistic  people, by changing attitudes and improving understanding of autism.  #neurodiversity 
https://t.co/jR9m91oD3V","en","3071977775"
"112","1509415027211747336","jharriet103","RT @EdPsychEd: Understanding stimming can be a variety of self-regulation methods could be the first step to increasing awareness of neurod…","534817850","en","1509415027211747336",FALSE,"2022-03-31T06:19:20.000Z",NA,FALSE,FALSE,"Exeter, England","Harrietjohnstone","MSc Psychology of Education 🧠 | Assistant Educational Psychologist✨ | Aspiring EP🕵🏻‍♀️ | Volunteer Wellbeing Coach 🌻","2012-03-23T23:43:58.000Z","https://t.co/ejOy6nkUpS",NA,"https://pbs.twimg.com/profile_images/2249708121/HQTOO-A1_normal.jpeg",19,0,0,2539,0,277,451,"retweeted","1509081756275728384","Understanding stimming can be a variety of self-regulation methods could be the first step to increasing awareness of neurodiversity. . Ensuring the child is safe, nobody should be prevented from stimming. 
#twittereps #dayinthelifeof

Thanks @Mollys_ADHD for this infographic! https://t.co/DvRanShMmm","en","1318992968720781314"
