"","tweet_id","user_username","text","possibly_sensitive","author_id","lang","created_at","conversation_id","user_name","user_created_at","user_pinned_tweet_id","user_description","user_verified","user_protected","user_profile_image_url","user_url","user_location","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id","in_reply_to_user_id"
"280","1377190844894081025","essie_is_okay","@JJLindenSNP @nlcpeople @StephySNP @CarragherT @Barclay1Claire @FionaFSNP @nlc_snp @DanishAshrafSNP @_junaidashraf @CammieMcManus97 That's the Neurodiversity flag.",FALSE,"803533089527865344","en","2021-03-31T09:27:39.000Z","1377188865933504513","Essie 🌈🥄","2016-11-29T09:36:32.000Z","1620496887324499968","White. Queer as fuck. Multiply disabled. Abolition and disability justice are inseperable. 

Interdependence is beautiful.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1377992199623729155/qgA7oJuN_normal.jpg",NA,"stolen land",0,0,0,23563,8,735,1173,NA,NA,NA,NA,NA,"1121162732248735754"
"281","1377190382635728897","CareTradeUK",".@Valuable500 this may be useful too. Designed but our #autismproject students for #employers. #inclusion #inclusiveemployers #WorldAutismAwarenessWeek #autism #Neurodiversity https://t.co/KlqkExEowi https://t.co/Kchfj4ZUcN https://t.co/2Lnpdb2opj",FALSE,"618939935","en","2021-03-31T09:25:48.000Z","1377190382635728897","CareTrade","2012-06-26T10:23:26.000Z","1615306757840207878","London charity transforming life chances of autistic adults towards and in inemployment
https://t.co/beI5o9oC4P",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1555521062909214721/JBpvPTKz_normal.jpg","https://t.co/8r2NCtwLqj","London",2,2,0,3510,37,1461,2354,"quoted","1377188680436129795","April is Autism Awareness month and we are loving what our valuable company Lidl is doing to support customers with learning difficulties, autism, &amp; communication barriers. 

Lidl is now one of the first Irish retailers to become JAM  card friendly! 🎉🎉

https://t.co/JPVs95BUio","en","1080389124094337025",NA
"282","1377190345679769603","philkidz","RT @NCWeek: Question: How do people respond when they learn I’m autistic or have ADHD? 

- Girls can’t be autistic. 
- But you make eye con…",FALSE,"2377389355","en","2021-03-31T09:25:40.000Z","1377190345679769603","Phil Barnett BEM ( He/Him )","2014-03-07T16:55:03.000Z",NA,"Founder of Kidz R Us Youth Theatre, BBC People's Strictly Contestant & Former Councillor for Youth & Trustee at National Operatic & Dramatic Association (NODA)",FALSE,FALSE,"https://pbs.twimg.com/profile_images/567800800056213504/yxJu0WAr_normal.jpeg","https://t.co/Tk7s74BQPW","St Ives Cornwall",2,0,0,20860,37,930,392,"retweeted","1376997680979849216","Question: How do people respond when they learn I’m autistic or have ADHD? 

- Girls can’t be autistic. 
- But you make eye contact 👀

@katiePrice @AnnaKennedy1

#Autism #ADHD #neurodiversity https://t.co/hrZEEeH5Lt","en","1107272706708459521",NA
"283","1377190293045456896","NeurodiverseKai","Maybe just learn to pretend and hide your neurodiversity like me",FALSE,"1258382794989985794","en","2021-03-31T09:25:27.000Z","1377190293045456896","Kareena Kai","2020-05-07T13:06:59.000Z","1499008005152686080","Exposing the realities of life #Dyslexia, #ADHD #Autism #NeurodiverseSquad #NeurodiverseOnCH",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1499000256230563843/AHlh5_lO_normal.jpg","https://t.co/X9mhqqanSm","In my own head ",0,0,0,1575,2,110,111,NA,NA,NA,NA,NA,NA
"284","1377190171209269248","JassKThethi","Just realised I spelt ANNOUNCEMENT wrong in every announcement from the IGLAM Heroes. Part of me doesn't even care because #Neurodiversity is real and should be accepted. Let's just change the spelling of the word.",FALSE,"884706918551482368","en","2021-03-31T09:24:58.000Z","1377190171209269248","Intersectional GLAM","2017-07-11T09:32:21.000Z","1536727939835998213","Consultancy & Training increasing diveristy, inclusion & intersectionality in #Galleries #Libraries #Archives #Museums
Co-host @well_spoken_ts",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1360178113251016704/uJ26UJMY_normal.jpg","https://t.co/n4FMYBo28U","Manchester, England",0,7,0,6337,16,1401,875,NA,NA,NA,NA,NA,NA
"285","1377189702118309888","NeurodiverseKai","They don't respect or care about neurodiversity",FALSE,"1258382794989985794","en","2021-03-31T09:23:06.000Z","1377189702118309888","Kareena Kai","2020-05-07T13:06:59.000Z","1499008005152686080","Exposing the realities of life #Dyslexia, #ADHD #Autism #NeurodiverseSquad #NeurodiverseOnCH",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1499000256230563843/AHlh5_lO_normal.jpg","https://t.co/X9mhqqanSm","In my own head ",0,0,0,1575,2,110,111,NA,NA,NA,NA,NA,NA
"286","1377189144548491264","susi_ferrin","RT @ndin_law: 🌟Announcement - New Partnership!🌟

We are delighted to welcome Dyslexia Bytes @BytesDyslexia as our newest partner. 

Welcome…",FALSE,"626910132","en","2021-03-31T09:20:53.000Z","1377189144548491264","Susana Ferrin","2012-07-04T22:12:37.000Z","1322108220236828672","Pupil Barrister | 2020 Nicolas Bratza Scholar @ECHR_CEDH | Co-founder @ndin_law | Member of @CIOL_Linguists | Galician born and raised",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1464362941063520265/uxH57rnP_normal.jpg",NA,"London, England",3,0,0,3770,1,969,3941,"retweeted","1377187822260547588","🌟Announcement - New Partnership!🌟

We are delighted to welcome Dyslexia Bytes @BytesDyslexia as our newest partner. 

Welcome to the neurodiversity community. https://t.co/RDWKuea1ru","en","1274469117114945536",NA
"287","1377189021563031558","SUPER_Network","RT @CUBLSResearch: It's #BrainAwarenessWeek2021 and we are celebrating #NeuroDiversity, #NeuroScience and the Brain 🧠

The 'Let's Talk Abou…",FALSE,"330631411","en","2021-03-31T09:20:24.000Z","1377189021563031558","SUPER Network","2011-07-06T22:31:49.000Z",NA,"Partnership of Teachers & Academics from the Faculty of Ed, Univ of Cambridge. Estab.1998! Own views here. https://t.co/pLFlalHJqH",FALSE,FALSE,"https://pbs.twimg.com/profile_images/700478547433906176/Rig4a3hw_normal.jpg","https://t.co/eddIJc2VId","Cambridge, UK",5,0,0,3441,18,895,194,"retweeted","1372470546114478082","It's #BrainAwarenessWeek2021 and we are celebrating #NeuroDiversity, #NeuroScience and the Brain 🧠

The 'Let's Talk About ADHD' project brought together families and children with experience of #ADHD to develop an animation on what it means to have ADHD.

https://t.co/Qeo211F6Gj","en","797022445358252032",NA
"288","1377188602556243968","noiseDOTval","@PerplexedSeal @AnarchistMemeCo @entheogenesist @animuswonder @JustSheeve I provided alt text for the image

I believe I said autism shouldn't be edited several times. I'm not really sure I understand how I implied that but I'm sorry if I did. When I say ""regulation at point of care"" I mean stopping/restricting doctors from testing for neurodiversity",FALSE,"41908674","en","2021-03-31T09:18:44.000Z","1376878305719246850","GLURBLE","2009-05-22T21:47:12.000Z",NA,"nonbinary noise girl🔇
she/they",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1087197679480795137/yD5TRKfC_normal.jpg",NA,"Tampa, FL",0,0,0,7496,0,165,685,NA,NA,NA,NA,NA,"49312803"
"289","1377187822260547588","ndin_law","🌟Announcement - New Partnership!🌟

We are delighted to welcome Dyslexia Bytes @BytesDyslexia as our newest partner. 

Welcome to the neurodiversity community. https://t.co/RDWKuea1ru",FALSE,"1274469117114945536","en","2021-03-31T09:15:38.000Z","1377187822260547588","Neurodiversity in Law","2020-06-20T22:28:35.000Z","1629035285827788800","🧠 Confidence in all minds 🧠",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1627766787021459466/Gwf5nESp_normal.jpg","https://t.co/03PPHJKr5x","United Kingdom",3,16,1,618,8,1756,279,NA,NA,NA,NA,NA,NA
"290","1377187451425366025","kteabam","RT @WATC_WeAreTech: Have you heard our #SheTalksTech #Podcast yet?

From robotics and drones, to fintech, neurodiversity and coronavirus ap…",FALSE,"1435695072","en","2021-03-31T09:14:09.000Z","1377187451425366025","Katie Kamelamela, PhD","2013-05-17T13:48:33.000Z",NA,"Hawaii Ethnoecologist | Indigenous Practices on Indigenous Lands | Listen to naau. Assist Prof @asu @asuglobalfuture @asu_gdcs #kindnessinscience #ethnobotany",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1551029803867721728/u7u1EGC0_normal.jpg","https://t.co/Tqqvj3rU6m","Hilo, HI",6,0,0,12020,70,3540,2564,"retweeted","1375774359554514947","Have you heard our #SheTalksTech #Podcast yet?

From robotics and drones, to fintech, neurodiversity and coronavirus apps, incredible speakers are sharing the latest on tech in 2020.

Subscribe wherever you normally get podcasts - new episodes weekly! https://t.co/IrJJA8mE49 https://t.co/3aIyxfmmQZ","en","3512757083",NA
"291","1377186813492789249","chaslet84","RT @AutismHackney: Happy day three of @Autism Awareness Week.

Today is a celebration of storytellers, using a range of devices — from comi…",FALSE,"20692607","en","2021-03-31T09:11:37.000Z","1377186813492789249","Charlotte Walker","2009-02-12T16:53:27.000Z",NA,"Social Worker.  Assistant Director- ASC Reform & Improvement. Proud NHS and Social Care professional. All views my own",FALSE,FALSE,"https://pbs.twimg.com/profile_images/858313073689591808/lrzMzMd3_normal.jpg",NA,"Manchester",7,0,0,921,2,363,409,"retweeted","1377169721280274434","Happy day three of @Autism Awareness Week.

Today is a celebration of storytellers, using a range of devices — from comic strips, documentary, film, and public speaking — to champion neurodiversity. 

Stay tuned for more.

 #AutismAwarenessWeek https://t.co/yEBTTX2Zxu","en","1113452896455135232",NA
"292","1377186762091417602","GenericFighter","RT @JustStimming: On #WorldDownSyndromeDay I am thinking about all the people with Down Syndrome I know and everything they have added to o…",FALSE,"376690701","en","2021-03-31T09:11:25.000Z","1377186762091417602","Autistic people can speak for ourselves!","2011-09-20T10:13:55.000Z","1124174631538188288","Geek. Nerd. Gamer. Seeker of the Truth.  Painter of Little Tiny Miniatures. Multi-Class he/him/his Human Lover/Fighter. #dnd4e DM #GeeksResist",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1492274388665839630/kN2GSIPb_normal.jpg",NA,"South Central PA, USA Earth",379,0,0,55298,9,1121,5001,"retweeted","1373677232279928836","On #WorldDownSyndromeDay I am thinking about all the people with Down Syndrome I know and everything they have added to our world. My understanding of #neurodiversity and disability rights is richer and sharper because of them. Going to add some works to this thread.","en","3081856324",NA
"293","1377186200885202949","butternotbutter","RT @thinkingautism: ""Autistic people have different sensory experiences, and when a parent either disagrees with or denies those sensory ex…",FALSE,"528721221","en","2021-03-31T09:09:11.000Z","1377186200885202949","butternut⁷ 😼","2012-03-18T18:09:54.000Z","1547097517451399168","queer // 24 // infj ~*~ fire emblem • sports anime • genshin • hades • pkmn • bts • trigun • 새소년 • etc! 🔞 minors dni!! 💜",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1559795578493476871/4fr2f170_normal.jpg",NA,"pnw • they/them • autistic",89,0,0,163258,27,478,947,"retweeted","1376986580175364097","""Autistic people have different sensory experiences, and when a parent either disagrees with or denies those sensory experiences, the impact it has on the autistic kid is gaslighting, even if it wasn’t intentional.” From @AutSciPerson:

https://t.co/JMaOJwk6vf #Neurodiversity","en","152835605",NA
"294","1377220310949363716","SallyBourliakas","RT @profamandakirby: Find out about your child's spiky profile with many practical resources.

https://t.co/FCD5QqA2OP https://t.co/jZ8gd6p…",FALSE,"737585496","en","2021-03-31T11:24:44.000Z","1377220310949363716","Sally Bourliakas 💙","2012-08-04T23:11:37.000Z","1523276528590946317","Covid is Airborne wear FFP2/3 masks! Air filtration needed in schools & workplaces now! Mum, scientist, Sci-Fi reader, PS3 geek Labmonkey16@mastodonapp.uk",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1455016493536718856/QOcI8GAF_normal.jpg",NA,"Bicester England",10,0,0,70407,7,1364,935,"retweeted","1377139526989049861","Find out about your child's spiky profile with many practical resources.

https://t.co/FCD5QqA2OP https://t.co/jZ8gd6pzAC","en","88743145",NA
"295","1377219566800093185","one_to_read","@nikkigamble @BooksandChokers @_KnightsOf @erinlynhamilton @son1bun @samjustimagine @robin2reader @lsbradC2 @imaginecentre @_Neurodiversity I looked forward with equally eager anticipation in my review of A Kind of Spark too Nikki! Both books are simply outstanding.",FALSE,"3357158555","en","2021-03-31T11:21:46.000Z","1377218225390419971","Ben Harris","2015-07-03T17:38:18.000Z",NA,"I help young people to get better at stuff. Plowden-esque in thinking. Reader-aloud. Composer of the moment: Leonard Bernstein",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1286326530822549504/_GzE6Bdv_normal.jpg","https://t.co/6z3uDA4E9a","...in some book or another",0,4,0,51455,60,10835,6232,NA,NA,NA,NA,NA,"19494114"
"296","1377219139949891586","zyxwvvvvvvv","RT @adreinaIine: not only is our education system dismissive of mental illness, it painfully makes no place for neurodiversity. if you aren…",FALSE,"2851542043","en","2021-03-31T11:20:05.000Z","1377219139949891586","zneR°","2014-10-11T04:50:25.000Z","1493437965413978113","| making the right moves |",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1622982850135064576/vmjYxwAD_normal.jpg","https://t.co/K1viB5kaTi","Zurich, Switzerland 🇨🇭",12,0,0,72763,0,1166,41,"retweeted","1376927944677859331","not only is our education system dismissive of mental illness, it painfully makes no place for neurodiversity. if you aren't as neurotypical as what our colonial, commercialized, and anti-democratic education dictates you should be and you can't keep up, it's your fault","en","760765010",NA
"297","1377218763821563905","andrewmorrisuk","RT @LauraPSalas: CLOVER KITTY celebrates #WorldAutismDay! + #ReadAloud, #ELA sheet, &amp; a favor. @amazonpub #KidLit #SensorySensitivity #neur…",FALSE,"2358562603","en","2021-03-31T11:18:35.000Z","1377218763821563905","Andrew Morris","2014-02-23T21:58:16.000Z",NA,"Passionate about how IT solutions can bring positive value to our business and personal lives. Proud #autisticparent. Son of a parent with #dementia",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1526832446402084864/AB6LX2Bg_normal.jpg",NA,"Bedford",1,0,0,704587,329,16149,1713,"retweeted","1377217208217128962","CLOVER KITTY celebrates #WorldAutismDay! + #ReadAloud, #ELA sheet, &amp; a favor. @amazonpub #KidLit #SensorySensitivity #neurodiversity #spectrum #SPD #AutismAwareness https://t.co/xmlOR7cW5i","en","1320672001",NA
"298","1377217362575949832","RuthG2legal","Phil Steventon - An introduction to neurodiversity https://t.co/Mej1AXsLTb",FALSE,"3353014277","en","2021-03-31T11:13:01.000Z","1377217362575949832","Ruth Norman","2015-07-01T10:29:19.000Z",NA,"Learning and Development Manager at G2legal",FALSE,FALSE,"https://pbs.twimg.com/profile_images/616193787027558400/wBKBEHzM_normal.jpg","http://t.co/Zjq118Rjeo","Brighton, England",0,0,0,2176,7,171,244,NA,NA,NA,NA,NA,NA
"299","1377217208217128962","LauraPSalas","CLOVER KITTY celebrates #WorldAutismDay! + #ReadAloud, #ELA sheet, &amp; a favor. @amazonpub #KidLit #SensorySensitivity #neurodiversity #spectrum #SPD #AutismAwareness https://t.co/xmlOR7cW5i",FALSE,"1320672001","en","2021-03-31T11:12:24.000Z","1377217208217128962","Laura P Salas - FINDING FAMILY on pre-order now!","2013-04-01T16:18:53.000Z",NA,"Laura can be a... mystery adorer / nature explorer / give it a try-er / always ask why-er /  kid empowerer / donut devourer / early waker / book maker!

she/her",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1611425871407026188/PLdL9fjo_normal.jpg","https://t.co/ZjWKvfzQzc","St. Paul, MN",1,0,0,12568,115,2708,1237,NA,NA,NA,NA,NA,NA
"300","1377216984392347656","SteveRichardsUK","RT @SWDyslexia: They mention that there’s a prevalence of neurodiverse business owners whose “brains don’t fit into the boxes that traditio…",FALSE,"36043046","en","2021-03-31T11:11:31.000Z","1377216984392347656","Steve Richards 🇬🇧","2009-04-28T11:34:35.000Z","1498834917903548421","Creator of @BizHour aka #BizHour",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1504600219371155458/5wnoQSdj_normal.jpg",NA,"UK",2,0,0,81710,711,52249,44335,"retweeted","1377214803538804736","They mention that there’s a prevalence of neurodiverse business owners whose “brains don’t fit into the boxes that traditional career paths try to put us in.” 💫 https://t.co/P9J1jr8X5J #Dyslexia #BizHour #Entrepreneur","en","1167059974708707328",NA
"301","1377216961441062913","BizHour","RT @SWDyslexia: They mention that there’s a prevalence of neurodiverse business owners whose “brains don’t fit into the boxes that traditio…",FALSE,"1080117824","en","2021-03-31T11:11:25.000Z","1377216961441062913","Add #BizHour Every Weekday 2-3pm 🇬🇧 Time","2013-01-11T15:57:01.000Z","1595508567397830672","10 year old B2B networking & self promoting business hashtag… Created by @SteveRichardsUK to take part add #BizHour to your tweets. Every weekday 2-3pm🇬🇧 time",FALSE,FALSE,"https://pbs.twimg.com/profile_images/682598773240020992/y5in4qFa_normal.png",NA,"UK",2,0,0,123778,1375,73360,55048,"retweeted","1377214803538804736","They mention that there’s a prevalence of neurodiverse business owners whose “brains don’t fit into the boxes that traditional career paths try to put us in.” 💫 https://t.co/P9J1jr8X5J #Dyslexia #BizHour #Entrepreneur","en","1167059974708707328",NA
"302","1377216157695012875","HollytheOT","@AndrewBatesOT It gives the impression that the Neurodiversity can be “therapied” out of the child 🙈",FALSE,"723142816843485185","en","2021-03-31T11:08:14.000Z","1377201360584736769","Holly Sprake-Hill 🏳️‍🌈","2016-04-21T13:34:17.000Z","1496070410768719872","Children's OT. Professional Marmite. Last seen chucking a #neurodivergent paradigm grenade at the deficit model. #ActuallyAutistic #ADHD #SEND #AuDHD #postgrad",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1451983514035949572/wLI7G3FB_normal.jpg","https://t.co/ZZL3QhhMlr","High Peak, England, She/her",0,2,0,6002,27,3073,2392,NA,NA,NA,NA,NA,"1049345068098867206"
"303","1377216026937597960","KevinKi53873281","RT @PDASociety: Important insight into lived experiences of PDA including examples of how #PDA can feel in the words of children, young peo…",FALSE,"1195050258478309382","en","2021-03-31T11:07:42.000Z","1377216026937597960","Kevin Kimble","2019-11-14T18:46:23.000Z",NA,"Career Gardener. Father to ADHD, PDA child. Ex Royal Signals Reservist",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1550954801235693568/RhfIGgpL_normal.jpg",NA,NA,11,0,0,722,0,73,204,"retweeted","1377205020777664513","Important insight into lived experiences of PDA including examples of how #PDA can feel in the words of children, young people and adults. A big thank you to everyone who contributed: 
https://t.co/g8wUaKgc7h

#Autism #AutismAcceptanceWeek  #AutismAwarenessWeek #Neurodiversity https://t.co/04NuEd5bDD","en","1939056625",NA
"304","1377215918145671170","MsJoBillington","A great start to our disability &amp; neurodiversity showcase series. Excellent discussion of the student lived experience &amp; recommendations for universal design in HE.  

The next showcase is on the 20th April &amp; features @mum2aspergirl among others.

Contact @UniRdg_Diverse for info https://t.co/mMMZO9q7Kr",FALSE,"1299621756","en","2021-03-31T11:07:16.000Z","1377215918145671170","Jo Billington","2013-03-25T14:10:37.000Z",NA,"▪️PhD Autism Researcher @UniRdg_Psych▪️Trainer @PSCRuth @CharlieWallerUK▪️Views mine▪️European regardless▪️She/her",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1288077512837419008/8uTlBL3q_normal.jpg","https://t.co/kMhsRcurC0","Reading",3,7,0,17733,65,7331,3352,"quoted","1377192424838213632","Our first @UniRdg_Diverse disability and neurodiversity showcase is about to start.  Really looking forward to hearing today's talks.
@DrALaville","en","1299621756",NA
"305","1377215434303361027","kreuzouvert","RT @BusinessBirthe: Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministis…",FALSE,"876751786798927873","de","2021-03-31T11:05:21.000Z","1377215434303361027","KreuzOuvert","2017-06-19T10:41:30.000Z",NA,"Polyam. Switch. Kinkster. Social justice berserker. Possibly a mix of pan and demisexual? cis; https://t.co/um9eZPbThH
@kreuzouvert@kinkyelephant.com",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1359622059270242313/BToyOflT_normal.jpg",NA,NA,13,0,0,10889,0,63,609,"retweeted","1377212327318192131","Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministisch oder hilfreich.

Black trans people matter
asian trans people matter
native trans people matter
trans people with disability and/or neurodiversity matter","de","1956289861",NA
"306","1377215402065862657","Dralia_p","RT @zoeamar: If we improve workplaces for people with neurodiversity then we improve them for everyone. Thanks @jamcusack for getting us to…",FALSE,"14757551","en","2021-03-31T11:05:13.000Z","1377215402065862657","Alison Atkinson-Phillips","2008-05-13T11:40:50.000Z","1576860864795189249","writer, researcher, ranter and procrastinator. #publichistory at Newcastle Uni (UK) + other stuff too. Author of Survivor Memorials https://t.co/qS5jytqcFJ",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1230417274152116226/zMzAKGdM_normal.jpg","https://t.co/gwwoCX5e0Y","Newcastle Upon Tyne, England",4,0,0,48333,61,2135,3667,"retweeted","1377168928372219912","If we improve workplaces for people with neurodiversity then we improve them for everyone. Thanks @jamcusack for getting us to think differently about inclusion in #AutismAwarenessWeek https://t.co/wQcDP4f6SI","en","23999768",NA
"307","1377214803538804736","SWDyslexia","They mention that there’s a prevalence of neurodiverse business owners whose “brains don’t fit into the boxes that traditional career paths try to put us in.” 💫 https://t.co/P9J1jr8X5J #Dyslexia #BizHour #Entrepreneur",FALSE,"1167059974708707328","en","2021-03-31T11:02:51.000Z","1377214803538804736","#SucceedWithDyslexia","2019-08-29T13:02:44.000Z","1516401673752780808","Follow to join us on our mission of promoting a greater understanding of dyslexia. #SucceedWithDyslexia | #GoRedForDyslexia | #DEARForDyslexia",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1610228222654046210/UCejPicV_normal.jpg","https://t.co/6m1hT4Fcz1","🌏 Global",2,0,0,2132,5,1569,749,NA,NA,NA,NA,NA,NA
"308","1377214481110024193","cuffedCatling","RT @BusinessBirthe: Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministis…",FALSE,"1380019530","de","2021-03-31T11:01:34.000Z","1377214481110024193","shinyKitten","2013-04-25T17:54:40.000Z","1603802790178045963","neutrois, polyamor, weiss. Macht und schreibt BDSM: #Aprilkink #kinkyQueererlei. Tweetet über Bücher, Essen, P&P, Serien und Chaos. Pronomen: es (english: they)",FALSE,FALSE,"https://pbs.twimg.com/profile_images/521782827185344512/CkHhivNo_normal.jpeg","https://t.co/mpIqN6SXRU","nicht mehr Schweiz",13,0,0,206899,78,3728,990,"retweeted","1377212327318192131","Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministisch oder hilfreich.

Black trans people matter
asian trans people matter
native trans people matter
trans people with disability and/or neurodiversity matter","de","1956289861",NA
"309","1377214356203565059","essie_is_okay","I made two autism acceptance phone wallpapers using an app. One with texture and one without. 

Black background, neurodiversity symbol, and autism acceptance in gradient colours. https://t.co/QLPy3PmECy",FALSE,"803533089527865344","en","2021-03-31T11:01:04.000Z","1377214356203565059","Essie 🌈🥄","2016-11-29T09:36:32.000Z","1620496887324499968","White. Queer as fuck. Multiply disabled. Abolition and disability justice are inseperable. 

Interdependence is beautiful.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1377992199623729155/qgA7oJuN_normal.jpg",NA,"stolen land",2,6,0,23563,8,735,1173,NA,NA,NA,NA,NA,NA
"310","1377214266755981313","AngelaGillen","RT @ADHDFoundation: The Harvard Review - ‘Neurodiversity as a competitive advantage’ @HarvardBiz https://t.co/6J2QGeqaFq https://t.co/dS0jD…",FALSE,"386219499","en","2021-03-31T11:00:43.000Z","1377214266755981313","Angela Gillen","2011-10-06T21:36:01.000Z",NA,"Hello, I am a play therapist, Relax Kids coach and an experienced primary teacher.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1214251110472531969/_xOQISn8_normal.jpg","https://t.co/z3nRltVgib","Potters bar",15,0,0,162,0,24,45,"retweeted","1376851411909152768","The Harvard Review - ‘Neurodiversity as a competitive advantage’ @HarvardBiz https://t.co/6J2QGeqaFq https://t.co/dS0jD1upW2","en","1577533957",NA
"311","1377214155917250562","Socialist_north","@MightyKreskin @nilesthebrave @JustSheeve @clamspet @AnarchistMemeCo Comparing autism to people refusing to wear masks is fucking disgusting. I didn’t choose to be autistic, but rather than ‘curing’ neurodiversity literally just accept that we’re different. That’s it.",FALSE,"3010735666","en","2021-03-31T11:00:16.000Z","1376878305719246850","Robert Fisher","2015-02-01T18:53:32.000Z",NA,"autistic, he/him, independent socialist north.",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1322701287293681667/4XzWWPcE_normal.jpg",NA,NA,0,0,0,6032,5,299,642,NA,NA,NA,NA,NA,"821916207288877056"
"312","1377214105476591617","katefoxwriter","RT @autismage: What sort of person thinks of doing a stage show exploring #neurodiversity through the prism of #DrWho? I'm so looking forwa…",FALSE,"23008469","en","2021-03-31T11:00:04.000Z","1377214105476591617","DrKateFox","2009-03-06T01:07:31.000Z","1620734319227727875","Stand up poet & Northerner. Doctor of Stand-up. Trained radio journalist & ethnographer. #Neurodivergent. She/her. Swim blog: https://t.co/YxVBuhB8UH",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1610620417571430400/7EWd6GDS_normal.jpg","https://t.co/H03OVx4x08","By the sea, N.E U.K",4,0,0,12131,181,9156,3928,"retweeted","1377175147270967296","What sort of person thinks of doing a stage show exploring #neurodiversity through the prism of #DrWho? I'm so looking forward to meeting @katefoxwriter online. #ActuallyAutistic https://t.co/FBoAPmrGpp","en","200435240",NA
"313","1377213668325199872","Kate_E_Quinn","@whencannonsfade We once asked ppl on @HeavyTherapy about neurodiversity and metal and this came up a lot with people with ADHD saying they find focus through extreme music 🤷‍♀️, so yeah, maybe.",FALSE,"376269580","en","2021-03-31T10:58:20.000Z","1376958048133017600","Kate Quinn","2011-09-19T16:04:46.000Z","1593993098719363073","Psychologist in Early Intervention, director @heavytherapy CIC, goth, non-competitive crossfitter. Views my own blah blah... #heavymetaltherapy 🖤",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1629583296270151682/_0yBoSfy_normal.jpg","https://t.co/1BICsdVbKS","The Hudd (you'll never leave) ",0,1,0,2890,6,1444,4132,NA,NA,NA,NA,NA,"1369754195235016704"
"314","1377213664017649665","malpUK","RT @DanielJHarrisUK: Most people look up to their heroes; I’m raising mine.
To mark #AutismAwarenessWeek, I’ve written an article to raise…",FALSE,"19364463","en","2021-03-31T10:58:19.000Z","1377213664017649665","Dr P 💙","2009-01-22T22:02:30.000Z",NA,"Feminist, mother and wife living in south east London. Interested in disability, politics, science, current affairs, comedy, travel, music, football,...",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1372059090/210px-Cp_mast_normal.jpg",NA,"London",15,0,0,7301,12,392,2411,"retweeted","1377068118267338756","Most people look up to their heroes; I’m raising mine.
To mark #AutismAwarenessWeek, I’ve written an article to raise awareness of Autism Spectrum Condition. Please follow this link.  
#neurodiversity
https://t.co/MvijqM5vIo","en","1170358731009331200",NA
"315","1377213582497116166","wuschelcore","RT @BusinessBirthe: Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministis…",FALSE,"29253246","de","2021-03-31T10:58:00.000Z","1377213582497116166","🌙 Nina | wuschelcore 🌙","2009-04-06T17:56:02.000Z",NA,"Nina | 30 | She/Her | 🇩🇪/🇬🇧 | Use your magic and make things change 🖤 | Partnered with @ArenaNet | 🏳️‍🌈 | https://t.co/O6BC9w1K7D…",FALSE,FALSE,"https://pbs.twimg.com/profile_images/1618257750059786240/-oBiDoGY_normal.jpg","https://t.co/JWeueG7cQO","NRW, Deutschland",13,0,0,58289,32,6327,1040,"retweeted","1377212327318192131","Und wenn ihr bei trans Angelegenh. ausschließlich an weiße Menschen denkt seid ihr weder intersektional noch feministisch oder hilfreich.

Black trans people matter
asian trans people matter
native trans people matter
trans people with disability and/or neurodiversity matter","de","1956289861",NA
