"","tweet_id","user_username","text","lang","conversation_id","created_at","possibly_sensitive","author_id","in_reply_to_user_id","user_description","user_protected","user_created_at","user_url","user_pinned_tweet_id","user_location","user_verified","user_name","user_profile_image_url","retweet_count","like_count","quote_count","user_tweet_count","user_list_count","user_followers_count","user_following_count","sourcetweet_type","sourcetweet_id","sourcetweet_text","sourcetweet_lang","sourcetweet_author_id"
"116","1520261511016419328","Crepidulatrix","RT @stevesilberman: Fri 4/29 @CBC's Ideas will air Sandy Bourque's ""The Myth of Normal,"" a 2-part exploration of #neurodiversity. (I'm in p…","en","1520261511016419328","2022-04-30T04:39:23.000Z",FALSE,"346718614",NA,"Marine invert EvoDevo-ologist. Postdoc, looking for a perma job. Interested in larvae, development, plasticity, evolution, ecology, genomes, organisms. She/her.",FALSE,"2011-08-01T18:42:36.000Z","https://t.co/3gCzsLro32","1411000427324198913","Kumeyaay lands",FALSE,"Maryna Lesoway","https://pbs.twimg.com/profile_images/867776076981964800/cdG89V55_normal.jpg",12,0,0,10546,21,1012,2336,"retweeted","1519870634389430275","Fri 4/29 @CBC's Ideas will air Sandy Bourque's ""The Myth of Normal,"" a 2-part exploration of #neurodiversity. (I'm in pt. 2, airing next week.) To hear it live, click and select a Canadian city that matches your time zone. I'll post a permanent link soon. https://t.co/HIwgXgGY4n","en","18655567"
"117","1520260193199824896","shyduroff2","RT @stevesilberman: Fri 4/29 @CBC's Ideas will air Sandy Bourque's ""The Myth of Normal,"" a 2-part exploration of #neurodiversity. (I'm in p…","en","1520260193199824896","2022-04-30T04:34:09.000Z",FALSE,"1351598967302324226",NA,"… sigh is not a big enough word (i said & say); for more or less, see-also my earlier ‘suspended for months for unclear reasons’ otr acct: @shyduroff … a+++",FALSE,"2021-01-19T18:40:26.000Z","https://t.co/vTgAt86KVE","1566780929955270656","maine woods in an ambo or @mit",FALSE,"shyduroff2","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",12,0,0,124412,0,245,5001,"retweeted","1519870634389430275","Fri 4/29 @CBC's Ideas will air Sandy Bourque's ""The Myth of Normal,"" a 2-part exploration of #neurodiversity. (I'm in pt. 2, airing next week.) To hear it live, click and select a Canadian city that matches your time zone. I'll post a permanent link soon. https://t.co/HIwgXgGY4n","en","18655567"
"118","1520258744151535616","stevesilberman","RT @stevesilberman: Fri 4/29 @CBC's Ideas will air Sandy Bourque's ""The Myth of Normal,"" a 2-part exploration of #neurodiversity. (I'm in p…","en","1520258744151535616","2022-04-30T04:28:24.000Z",FALSE,"18655567",NA,"Author of NeuroTribes: The Legacy of Autism and the Future of Neurodiversity, a NYT bestseller. The Taste of Salt, a history of cystic fibrosis, coming 2025.",FALSE,"2009-01-06T01:27:19.000Z","https://t.co/CZVlT4cVYK","1572660887202443264","San Francisco",TRUE,"Steve Silberman","https://pbs.twimg.com/profile_images/801317729978449920/1ZDKwlMv_normal.jpg",12,0,0,185682,3661,141991,11176,"retweeted","1519870634389430275","Fri 4/29 @CBC's Ideas will air Sandy Bourque's ""The Myth of Normal,"" a 2-part exploration of #neurodiversity. (I'm in pt. 2, airing next week.) To hear it live, click and select a Canadian city that matches your time zone. I'll post a permanent link soon. https://t.co/HIwgXgGY4n","en","18655567"
"119","1520258340231823361","ElaineMcgreevy","RT @autismcrisis: Question: have any neurodiversity groups or leaders (advocates, academics) criticized or opposed what disability rights g…","en","1520258340231823361","2022-04-30T04:26:48.000Z",FALSE,"3027325817",NA,"Speech and language therapist, passionate about supporting autistic people and Neurodiversity. On a journey of self-discovery.",FALSE,"2015-02-09T23:00:29.000Z","https://t.co/cRYylVrunI","1623650292729348097","Northern Ireland, United Kingd",FALSE,"Elaine Mcgreevy","https://pbs.twimg.com/profile_images/1578868972505686021/0EJtTjaJ_normal.jpg",3,0,0,28262,36,3178,3470,"retweeted","1520222908764897281","Question: have any neurodiversity groups or leaders (advocates, academics) criticized or opposed what disability rights groups &amp; leaders have done to autistics? https://t.co/AxvYjYeIdk","en","46065613"
"120","1520258240885534723","MenlynC","RT @TrampolineGroup: After learning she was autistic at 38, Tara McMullin @taragentile  podcaster and co-founder of https://t.co/KThwHZdT1h…","en","1520258240885534723","2022-04-30T04:26:24.000Z",FALSE,"1277357407665078273",NA,"We are passionate about empowering people to find their WHY and grow personally and professionally.",FALSE,"2020-06-28T21:45:33.000Z","https://t.co/qI13t86c3i","1277358211318906881","Pretoria, South Africa",FALSE,"Menlyn Consulting","https://pbs.twimg.com/profile_images/1451346498025926656/8iHalp2P_normal.jpg",2,0,0,52,0,19,57,"retweeted","1519022255661006848","After learning she was autistic at 38, Tara McMullin @taragentile  podcaster and co-founder of https://t.co/KThwHZdT1h, reassessed what she needed to thrive in the workplace.

#Leadership #Neurodiversity #EmotionalLabor

https://t.co/JI2Jeba5Af","en","20740894"
"121","1520258126229946368","spiderzjay","RT @FuzzyWuzzyTO: This is fantastic. Something I’ve postulated for some time: Perhaps people that science considers “mentally disordered”…","en","1520258126229946368","2022-04-30T04:25:56.000Z",FALSE,"1589383064",NA,"Activist Radical protester
 #BLM #FREEPALESTINE #MMIW",FALSE,"2013-07-12T20:49:29.000Z",NA,NA,"Hamilton,Ontario,Canada",FALSE,"Jeffrey Martin","https://pbs.twimg.com/profile_images/1277324421167042561/wyusaMFz_normal.jpg",1,0,0,337771,184,4465,4376,"retweeted","1520235821936300032","This is fantastic. Something I’ve postulated for some time: Perhaps people that science considers “mentally disordered”  
are actually on the cutting edge of cultural development . Myth of normal: the social and cultural response to neurodiversity https://t.co/Xl20Oe62Rw","en","183114838"
"122","1520256803157667840","kdburch","RT @SalesforceA11y: We're thrilled to be a part of the @DisabilityIN #Neurodiversity @ Work Employer Roundtable that helped bring the Neuro…","en","1520256803157667840","2022-04-30T04:20:41.000Z",FALSE,"8847632",NA,"All opinions are my own; they don't represent those of my employer. Retweets do not constitute endorsement.",FALSE,"2007-09-13T04:58:15.000Z",NA,NA,"Camas, WA",FALSE,"Kristian Burch","https://pbs.twimg.com/profile_images/1581177154968375297/iAkN9MbR_normal.jpg",6,0,0,3365,7,238,383,"retweeted","1519408754181160963","We're thrilled to be a part of the @DisabilityIN #Neurodiversity @ Work Employer Roundtable that helped bring the Neurodiversity Career Connector to life. Kudos to @MSFTEnable!

And to all of the neurodivergent folks out there, we're hiring https://t.co/56ilvTBkW9 https://t.co/zZoyZsqln8","en","1306374370340663297"
"123","1520255499555737605","Karen_Andrews17","RT @mikesalter74: Superb piece on the deeply unhelpful modern rhetoric about ""neurodiversity"". https://t.co/Ns9oJgH4PG","en","1520255499555737605","2022-04-30T04:15:30.000Z",FALSE,"837587593491435520",NA,"HT Disability Support. Passionate advocate for public education. All views expressed are my own.",FALSE,"2017-03-03T08:56:58.000Z",NA,NA,"Sydney, New South Wales",FALSE,"Karen Andrews","https://pbs.twimg.com/profile_images/837600752495284224/zG1BETjR_normal.jpg",2,0,0,737,0,318,543,"retweeted","1520005696653529088","Superb piece on the deeply unhelpful modern rhetoric about ""neurodiversity"". https://t.co/Ns9oJgH4PG","en","900166593144999936"
"124","1520255328075452417","Senhana2","搾取する企業は、ニューロダイバーシティを無視する企業よりはマシだけれども、本当に当事者の幸せを願う企業ではなくて、海外で多様性を尊重してきた企業が儲かったから、自分たちもやろうという考えで、望ましい形ではないと思う

https://t.co/lIbHMQ2xYu","ja","1520255321683283968","2022-04-30T04:14:49.000Z",FALSE,"1166531696021295104","1166531696021295104","海城→ Keio univ. (SFC) すずかんゼミ

アスペルガー(ASC) , ADHD傾向
→ 一人ひとりの可能性に価値を置き、違いを大切にして生きていける ニューロダイバーシティ #Neurodiversity 社会 を考えるNPO・https://t.co/kifpEenPKi 代表 【新規募集中】→社会起業",FALSE,"2019-08-28T02:03:35.000Z","https://t.co/wh6K0mYQwY","1518876834699653122","SFC | 自己紹介・ポートフォリオ↓",FALSE,"yuki (DiODEN代表 / ニューロダイバーシティ)","https://pbs.twimg.com/profile_images/1166533881685630978/-JSSiWz7_normal.jpg",2,5,0,6691,14,1109,865,NA,NA,NA,NA,NA
"125","1520254550745047040","asliverarrow","RT @NeuroRebel: Humanity is a Spectrum and NeuroTypical is NOT the Default￼

#AutismAcceptanceMonth #AutismAcceptance #AutismAwareness #Aut…","en","1520254550745047040","2022-04-30T04:11:44.000Z",FALSE,"123731042",NA,"Penicillin kills bacteria by interfering with their ability to synthesize cell wall",FALSE,"2010-03-17T02:11:32.000Z","https://t.co/86IwqTW1f4","1496233842365153280",NA,FALSE,"혈액종양내과","https://pbs.twimg.com/profile_images/1379340553725169669/lAZ5OfxS_normal.jpg",7,0,0,272057,2,59,28,"retweeted","1517171784457543680","Humanity is a Spectrum and NeuroTypical is NOT the Default￼

#AutismAcceptanceMonth #AutismAcceptance #AutismAwareness #AutisticPride #NeuroDiversity 

https://t.co/FNRGOwXOOA￼ https://t.co/8unMQD6wFz","en","801841042710495232"
"126","1520253873717653504","LeftCathProg","Ableism. #ElonMuskIsAbleisr #ADHD #Neurodiversity #neurodiversesquad  #neurodivergent. https://t.co/BbXcMnjKLl","es","1520253873717653504","2022-04-30T04:09:03.000Z",FALSE,"1446289301281595395",NA,"Progressive Left Catholic|Anti-Racist|Anti-Bigotry|Trans|Lesbian|Pro-Indigenous rights|#ActuallyAutistic|ADHD|Martial Pacifist| Google Situationism",FALSE,"2021-10-08T01:40:23.000Z",NA,NA,"She/Her",FALSE,"Left Catholic Geek 🎭 🏳️‍⚧️🏳️‍🌈","https://pbs.twimg.com/profile_images/1509812626120921089/m5xnxr5A_normal.jpg",0,2,0,20691,8,1092,4182,"quoted","1520179558665887744","@pmarca Adderall is an anger amplifier. Avoid at all costs.","en","44196397"
"127","1520249814402752512","Takking_gou","RT @HikingAutism: #goldengatebridge in the distance. Another shot from new Hike Notes, “Inspiration Point-Nimitz Way Hike”
https://t.co/ss1…","en","1520249814402752512","2022-04-30T03:52:55.000Z",FALSE,"572503879",NA,"運転開始から40年以上の老朽原発再稼働反対。No DMs. 通知不具合のため、頂いたツイートの確認ができない時があります。",FALSE,"2012-05-06T10:27:04.000Z","https://t.co/YZo5hoeqJM","1451753990148952071","Japan",FALSE,"hatena_tao","https://pbs.twimg.com/profile_images/1439581344992923648/0-8ynfqI_normal.jpg",7,0,0,114128,28,2147,2444,"retweeted","1520113704200667137","#goldengatebridge in the distance. Another shot from new Hike Notes, “Inspiration Point-Nimitz Way Hike”
https://t.co/ss1iANARUw
#hiking #autism #nature #hope #love #walking #resilience #selfcare #outdoors #parenting #freshair #california #neurodiversity #trails https://t.co/UWsDETZotl","en","1100469708489351168"
"128","1520249533556412417","Joi","ニューロダイバーシティ・サロン #1
脳の多様性がひらく子ども・子育て・社会の可能性
#DIRFloortime #自閉症 #autism #neurodiversity #ニューロダイバーシティ https://t.co/buMK8SivgT
https://t.co/IzaiDVIvHt","ja","1520249533556412417","2022-04-30T03:51:48.000Z",FALSE,"691353",NA,"変革センター所長 at @chibakoudai_cit / Chief Architect of @digitalgarage / 🎙：https://t.co/m6iOxm92i4 / 📺 : https://t.co/GO99oxMraf",FALSE,"2007-01-24T04:19:24.000Z","https://t.co/CbDbcJ5bre",NA,"Tokyo",TRUE,"Joi Ito","https://pbs.twimg.com/profile_images/1599376692686237696/Krv_hfJZ_normal.jpg",6,41,2,11284,5344,137949,1425,NA,NA,NA,NA,NA
"129","1520249212956405760","VulpineAmethyst","RT @thinkingautism: Autistic author @SarahKapit brings a wide range of authentic autistic characters to her kid lit readers. We talked with…","en","1520249212956405760","2022-04-30T03:50:31.000Z",FALSE,"15768342",NA,"Fediverse: @VulpineAmethyst@treehouse.systems
Tumblr: VulpineAmethyst
Cohost: Sheila
Discord: VulpineAmethyst#3244

PFP via https://t.co/wSsyRNIvWu.",FALSE,"2008-08-07T19:40:10.000Z","https://t.co/IBW9tqSzxU","1486336060304941060","sorry i'm late 🐾 i saw a dog",FALSE,"Síle, etc.; see bio for other sites","https://pbs.twimg.com/profile_images/1444753769032474628/Qx8s3-Sy_normal.jpg",12,0,0,107297,2,355,407,"retweeted","1519842356077289472","Autistic author @SarahKapit brings a wide range of authentic autistic characters to her kid lit readers. We talked with her about her journey to becoming a published author, neurodivergent Jewish families—&amp; more. At TPGA:

https://t.co/G18KszH9sM #neurodiversity #AutismAcceptance","en","152835605"
"130","1520248514101805056","Lau_Cob_","https://t.co/dTNB3OICsC 

#Autism #Neurodiversity #Inclusion #ActuallyAutistic","qme","1520248514101805056","2022-04-30T03:47:45.000Z",FALSE,"3272321682",NA,"Researcher: Eating Disorders, Body Image, Autism, ADHD, Sensory Processing, Psychoneuroimmunology. #Neurodiversity #ActuallyAutistic #TraumaNotPD *views my own*",FALSE,"2015-07-09T00:45:16.000Z",NA,"1473531897259065344","Australia",FALSE,"Lauren C.","https://pbs.twimg.com/profile_images/1468770163654754304/fO_z458B_normal.jpg",0,0,0,24290,37,2428,1080,NA,NA,NA,NA,NA
"131","1520248277421092864","AccessibleClim","RT @slooterman: .@JustStimming is leading the modern #neurodiversity movement. Despite that, few people outside DC and disability policy ci…","en","1520248277421092864","2022-04-30T03:46:48.000Z",FALSE,"1292615002654793730",NA,"Disability Rights Consulting on climate resilience, financial empowerment, infrastructure and more. https://t.co/CtmarSMvNe",FALSE,"2020-08-10T00:13:50.000Z",NA,"1292624197202530305",NA,FALSE,"Accessible Climate Strategies","https://pbs.twimg.com/profile_images/1366854620883001345/KGIALuWj_normal.jpg",79,0,0,158,2,160,440,"retweeted","1520056550206935043",".@JustStimming is leading the modern #neurodiversity movement. Despite that, few people outside DC and disability policy circles know her name. #AutismAcceptanceMonth #AutismAcceptance https://t.co/TnHhS82IM3","en","262797432"
"132","1520246690804269056","sandra_actress","RT @thinkingautism: Asking for eye contact saps @Eidle_Ira's energy. Trust him, he is engaged in a conversation even if he looks distracted…","en","1520246690804269056","2022-04-30T03:40:30.000Z",FALSE,"1311545546",NA,"🇬🇧🇪🇺🇧🇪Actress, +SizeModel(18), writer, cat lady. Linguist 🇫🇷🇪🇸🇩🇪🇮🇹🇳🇱🇰🇷Genocide researcher #actuallyautistic @equity_ddmc",FALSE,"2013-03-28T19:36:44.000Z","https://t.co/SRa1wiZxW6","814741152020758528","Maastricht, The Netherlands",FALSE,"💜Sandra Meunier💙","https://pbs.twimg.com/profile_images/1123963531148386306/zadiWmUK_normal.jpg",22,0,0,10590,52,1082,1739,"retweeted","1520194545723400192","Asking for eye contact saps @Eidle_Ira's energy. Trust him, he is engaged in a conversation even if he looks distracted! Rounding out our April and Accommodations series for #AutismAcceptanceMonth at TPGA:

https://t.co/wtkxRlE72L #autistic #neurodiversity #autism","en","152835605"
"133","1520246196647849986","Dave_Thibault","RT @slooterman: .@JustStimming is leading the modern #neurodiversity movement. Despite that, few people outside DC and disability policy ci…","en","1520246196647849986","2022-04-30T03:38:32.000Z",FALSE,"15490251",NA,"Australian living in Canada. An ""Ausnadian"" if you'd prefer. Formally with WatchMojo. May have a crazy obsession with Bubble Bobble. (He/Him)
#ActuallyAutistic",FALSE,"2008-07-19T05:37:12.000Z",NA,"1377938866372497409","Montreal, Canada",FALSE,"Dave Thibault","https://pbs.twimg.com/profile_images/1555682453477523460/UKjfMGvD_normal.jpg",79,0,0,16539,21,962,662,"retweeted","1520056550206935043",".@JustStimming is leading the modern #neurodiversity movement. Despite that, few people outside DC and disability policy circles know her name. #AutismAcceptanceMonth #AutismAcceptance https://t.co/TnHhS82IM3","en","262797432"
"134","1520244615433318400","DevinSTurk","A great article.

Thank you, @JustStimming for your ongoing advocacy and leadership, and thank you, @slooterman for your excellent writings documenting such vital work.

#AutismAcceptanceMonth #Neurodiversity https://t.co/8zMGad42dX","en","1520244615433318400","2022-04-30T03:32:15.000Z",FALSE,"1052064204008693760",NA,"Devin S. Turk. (they/he) #ActuallyAutistic trans & nonbinary Mad writer, artist, & college student. Possibly two cats in a trench coat.",FALSE,"2018-10-16T05:10:27.000Z","https://t.co/3rqCCAIBpy","1623084303281274880",NA,FALSE,"Devin S. Turk is Autistic","https://pbs.twimg.com/profile_images/1444393368096808964/DEQKiS3v_normal.jpg",0,1,0,1260,9,451,696,"quoted","1520056550206935043",".@JustStimming is leading the modern #neurodiversity movement. Despite that, few people outside DC and disability policy circles know her name. #AutismAcceptanceMonth #AutismAcceptance https://t.co/TnHhS82IM3","en","262797432"
"135","1520244512685060096","dazilmz","RT @AwesomeNeuro: It's important to consider the strengths of kids with #dyslexia. 

Look at kids' abilities instead of finding deficits or…","en","1520244512685060096","2022-04-30T03:31:51.000Z",FALSE,"982564830",NA,"Very happy wife and mom. Once USN ATC, now a working civilian till I can retire and enjoy my life just a bit more.                             On Post. @dazilmz",FALSE,"2012-12-01T13:44:18.000Z",NA,NA,"Bay Area",FALSE,"Denys Zilm","https://pbs.twimg.com/profile_images/1320351772943151105/45dFl5U5_normal.jpg",53,0,0,359775,43,1122,3242,"retweeted","1513930727565365251","It's important to consider the strengths of kids with #dyslexia. 

Look at kids' abilities instead of finding deficits or ""what's wrong"" -- we can encourage kids to embrace their abilities and cultivate a positive mindset.

Embrace unique, divergent  thinking! 

#Neurodiversity https://t.co/Tarx3V5iWR","en","885286875199614977"
"136","1520299345052110853","ParianteLab","RT @caitlinpentland: ✍️Neurodivergence

For years I didn't realise I had dyslexia. I overworked to offset differences I perceived, blaming…","en","1520299345052110853","2022-04-30T07:09:44.000Z",FALSE,"3377070771",NA,"Psychiatrist & researcher @SPILabKCL. Writer & Editor @inspirethemind_ @BrainBehavImm @BBI_Health. President @ISPNE. Creativity Social justice Kung fu 🇬🇧🇮🇹",FALSE,"2015-07-15T10:16:46.000Z","https://t.co/cdDhYZQdtB","1599865199179489280","London, England",FALSE,"Carmine M. Pariante","https://pbs.twimg.com/profile_images/1597619977074483207/Maq3iUWV_normal.jpg",2,0,0,11989,0,5071,1887,"retweeted","1516867071451312128","✍️Neurodivergence

For years I didn't realise I had dyslexia. I overworked to offset differences I perceived, blaming a lack of effort.

Today, the value of neurodivergence within neurodiversity is still poorly understood

Catch a glimpse of my story below
https://t.co/jSgC5Xiw2P https://t.co/bVqTAMXGnP","en","1261704086526836737"
"137","1520297470101790720","PoseDaMagic","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520297470101790720","2022-04-30T07:02:17.000Z",FALSE,"855638575123189760",NA,"💜 Legacy/Logan/Galaxy • Demisexual | Omniromantic • Non-Binary • Fander • Level 21 • Capricorn • INFP • Empath • 👤📎 • I offer my support! 💜",FALSE,"2017-04-22T04:25:08.000Z",NA,"1531329781412859906","They/He",FALSE,"Legacy/Logan (They/He)","https://pbs.twimg.com/profile_images/1532592390657257473/G4lNxzLb_normal.jpg",124,0,0,6678,18,385,728,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"138","1520297247732338688","Ondarian_ASMR","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520297247732338688","2022-04-30T07:01:24.000Z",FALSE,"414933242",NA,"38.
He/Him.
⬅️ Left.
Bi 🏳️‍🌈.
Ally to 🏳️‍⚧️.
Woke & proud.
#Autistic #Anxiety
#ASMR #Steampunk
greatwesternfanatic@gmail.com
Member: @TeamIgnitionCC",FALSE,"2011-11-17T17:43:04.000Z","https://t.co/WJ4J4HV7o2","1629132296480559109","Ondar City, Ondarian Monarchy",FALSE,"Ondarian ASMR (⬅️🏳️‍🌈🌒🌕🌘🇪🇺🇺🇦)","https://pbs.twimg.com/profile_images/1612851799928573952/9U0tj4Qm_normal.jpg",124,0,0,58133,10,3686,3670,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"139","1520296878864322565","sandratxpeach","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520296878864322565","2022-04-30T06:59:56.000Z",FALSE,"3141112620",NA,"",FALSE,"2015-04-06T04:58:40.000Z",NA,NA,NA,FALSE,"Sandy Fuentes","https://pbs.twimg.com/profile_images/599409362415693824/iLFnkV8L_normal.jpg",124,0,0,236753,1,886,812,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"140","1520296802246877184","SailorCadia","@HatchingNatalie @DarkHorseAsh @laurenancona @lauraisnotfine @FunFactsLulu I can't find it anymore but I remember reading somewhere that Sheffer has some not-fantastic views on neurodiversity","en","1519709461795024897","2022-04-30T06:59:38.000Z",FALSE,"195128247","1469794232122626053","Geekette, Mackem, Lover of 80s Cheese, & stuff. Neurodivergent  (Dyspraxic & Dyslexic). Cisgender (Trans & NB supporter). She/Her. 🧭

Partner of @PaladinAthred",FALSE,"2010-09-25T21:56:51.000Z",NA,NA,"Seaham, England",FALSE,"Grace Bellerby - 🧭 #IsekaiIsPossible","https://pbs.twimg.com/profile_images/1575585067690237977/fYrH8jIX_normal.jpg",0,2,0,22905,4,400,2514,NA,NA,NA,NA,NA
"141","1520294881209602048","ChrisWee11","RT @profamandakirby: Preparing for secondary school.
Some tips for schools.
Let us start now #Neurodiversity  #wrap https://t.co/zSIEHe8CPy","en","1520294881209602048","2022-04-30T06:52:00.000Z",FALSE,"1176754607630012416",NA,"Consultant Child Psychiatrist in Neuro-Developmental conditions @cwpnhs and parent carer with son with Autism, SLD, and other NDC . All views expressed my own.",FALSE,"2019-09-25T07:06:08.000Z",NA,NA,NA,FALSE,"ChrisWee","https://pbs.twimg.com/profile_images/1183012868716924928/bWyM0vh3_normal.jpg",11,0,0,369,0,189,254,"retweeted","1519932745689927680","Preparing for secondary school.
Some tips for schools.
Let us start now #Neurodiversity  #wrap https://t.co/zSIEHe8CPy","en","88743145"
"142","1520294267981291520","neuroteachers","RT @autistamatic: Part 3 of ""Can you Be Autistic &amp; Not Know It?"" comes out at 9pm (UK time) tonight on  YouTube.
""Terrible Teens?"" catches…","en","1520294267981291520","2022-04-30T06:49:33.000Z",FALSE,"1320696770058457088",NA,"Catrina Lowri (she/her) Teaching Director, #inclusion #Autistic learners, ND teacher, #dyslexic #bipolar, seeking alternatives to exclusion/ persistent absence",FALSE,"2020-10-26T12:00:40.000Z","https://t.co/8pJgz0Kwwv","1518937199139565570","Cardiff, Wales",FALSE,"Neuroteachers","https://pbs.twimg.com/profile_images/1447197633987158019/MYlZHtlM_normal.jpg",10,0,0,12582,25,5936,2584,"retweeted","1520114117318791168","Part 3 of ""Can you Be Autistic &amp; Not Know It?"" comes out at 9pm (UK time) tonight on  YouTube.
""Terrible Teens?"" catches up with Lenny &amp; Tom aged 13 &amp; facing very different challenges.
#ActuallyAutistic #Neurodivergent #Neurodiversity #AutismAcceptanceMonth https://t.co/QMkbyygTWR","en","1030559379802804224"
"143","1520294076456718336","Mifield","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520294076456718336","2022-04-30T06:48:48.000Z",FALSE,"1315490962458603520",NA,"they; 伊. han, queer, nd, disabled; linguist, coder, anticapitalist. refugee-settler. advocate. | #白纸⬜️ | @Mifield@mastodon.lol",FALSE,"2020-10-12T03:14:35.000Z","https://t.co/ksXIQ8VVQ9","1596949048812265473","stolen xʷməθkʷəy̓əm territory",FALSE,"/∞/","https://pbs.twimg.com/profile_images/1565299021018976256/9wMzsFyz_normal.jpg",124,0,0,54129,4,921,4994,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"144","1520293928133701634","kayhaughton","RT @WEAHSN: Are you a commissioner, service lead or clinician involved in the #ADHD pathway?

Join regional colleagues to share challenges/…","en","1520293928133701634","2022-04-30T06:48:12.000Z",FALSE,"752724739",NA,"Director of Transformation WEAHSN. Proud Nurse and passionate about the quality and safety of healthcare. Views own",FALSE,"2012-08-12T08:15:10.000Z",NA,NA,NA,FALSE,"Kay Haughton 💙","https://pbs.twimg.com/profile_images/1050678711949938688/FNjbTGF7_normal.jpg",4,0,0,3018,12,848,478,"retweeted","1519994939958046727","Are you a commissioner, service lead or clinician involved in the #ADHD pathway?

Join regional colleagues to share challenges/solutions for #neurodiversity &amp; neurodevelopmental pathways for children &amp; young people.

2 - 3pm / 28 June  

➡️ https://t.co/0R2puxTibg

@sw_ahsn https://t.co/H6qmsgTLdI","en","990915744"
"145","1520292894032207873","Etanarachel","RT @slooterman: This seems like an inflection point for the neurodiversity movement.","en","1520292894032207873","2022-04-30T06:44:06.000Z",FALSE,"61884604",NA,"🏴 
Autistic, Jewish, She/her (Cis)",FALSE,"2009-07-31T21:54:04.000Z",NA,"1593415159971725313","Brooklyn Heights",FALSE,"Etana 🏴","https://pbs.twimg.com/profile_images/1412859728171081731/WwhlHz85_normal.jpg",16,0,0,125665,9,487,121,"retweeted","1516924330134888448","This seems like an inflection point for the neurodiversity movement.","en","262797432"
"146","1520292874566389762","MichiWils","RT @imkrisyoung: Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be acceptin…","en","1520292874566389762","2022-04-30T06:44:01.000Z",FALSE,"1257992329",NA,"UCONN grad with a passion for art and science. And, dreaming of returning to travel (France, Spain, Italy, UK, Bahamas,DR, St. Kitts)",FALSE,"2013-03-10T21:19:46.000Z",NA,NA,"DC",FALSE,"Michi Wilson","https://pbs.twimg.com/profile_images/1590123796874383360/CJY5BldZ_normal.jpg",124,0,0,59391,121,1401,993,"retweeted","1520267822538108928","Instead of teaching #Neurodivergent kids how to interact with neurotypical kids, how about we teach NT kids to be accepting and embracing of ND kids. #AutismAcceptanceMonth #ActuallyAutistic #Neurodiversity #ADHD","en","812152113023381505"
"147","1520291755828072448","NorthcottSchool","RT @LocalOfferHull: Want to find out more about the Hull and East Riding Children’s Neurodiversity Service? 
Visit https://t.co/745O7EaWNX…","en","1520291755828072448","2022-04-30T06:39:34.000Z",FALSE,"907605212646580225",NA,"3-19 provision for pupils with communication needs/ASD and an EHCP. Family of provisions including Little Blossoms, Northcott School and Sixth Form College",FALSE,"2017-09-12T14:01:59.000Z","https://t.co/807wwgZY2p",NA,"Hull, England",FALSE,"Northcott School and Sixth Form College","https://pbs.twimg.com/profile_images/1591004020746895360/PrleTmXk_normal.jpg",2,0,0,3170,1,908,223,"retweeted","1520001833841922049","Want to find out more about the Hull and East Riding Children’s Neurodiversity Service? 
Visit https://t.co/745O7EaWNX for information on what the service is and how you can request support.@NHSHullCCG
@NHSEastRidingCCG
@PCFHull
@EASTYORKSPCF
@HumberNHSFT https://t.co/RDKjn4xHJI","en","827167272963710976"
